Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,1473.7925992012,420,3210.81259666833,420,1470,420,0.457294638581189
421,1439.79048862457,421,3123.35080076141,421,1440,421,0.459188077086559
422,2068.48960905075,422,4493.27370069098,422,2050,422,0.45858763565364
423,2756.70336170197,423,6003.05173141748,423,2720,423,0.457494635760215
424,3277.19869432449,424,7104.51114342639,424,3230,424,0.459484518630266
425,4505.75547742844,425,9792.77053168371,425,4430,425,0.45835461893318
426,5481.33183851242,426,11924.1116465857,426,5390,426,0.457944862288361
427,7692.10522823334,427,16676.4133944443,427,7560,427,0.459457927330317
428,9994.98546285629,428,21723.6603177812,428,9830,428,0.458341486123089
429,13368.3402639389,429,29046.1203071055,429,13160,429,0.458484479090958
430,16614.2487239838,430,36022.1486151384,430,16380,430,0.459425754651644
431,20961.1547066212,431,45677.5129871728,431,20670,431,0.457184104632695
432,27789.0457742691,432,60325.830102829,432,27410,432,0.458873281604497
433,36046.0832170963,433,78234.0960796651,433,35570,433,0.458966902378053
434,43822.2023755074,434,95417.5094151663,434,43270,434,0.457543671545925
435,56234.7460980415,435,121978.624243544,435,55560,435,0.459231474988345
436,69445.7504846096,436,150841.753970045,436,68690,436,0.458621953622606
437,88502.7604897499,437,192718.027917193,437,87640,437,0.457511454998235
438,112201.982801151,438,243468.042642458,438,111240,438,0.459065518497488
439,136322.436645603,439,296419.638016999,439,135320,439,0.458148996267995
440,169256.181401253,440,368130.70591731,440,168220,440,0.458028859773177
441,211360.647598743,441,458373.795107028,441,210320,441,0.459316644777269
442,255576.481604815,442,556172.178447488,442,254630,442,0.457793652224477
443,303770.185803413,443,659988.675443313,443,303020,443,0.458504171749584
444,369374.607082844,444,801297.295373276,444,368920,444,0.459182788724258
445,429560.549307108,445,935670.93544573,445,429570,445,0.457375869933755
446,492426.998435402,446,1069492.2316456,446,492440,446,0.458662895097865
447,553800.86191349,447,1202036.93733258,447,553820,447,0.458940149191895
448,615282.291688156,448,1339473.17472605,448,615310,448,0.457619282895959
449,662490.999043322,449,1437957.27978661,449,662530,449,0.458938295010676
450,704387.832060814,450,1528658.23295837,450,704440,450,0.459007174850805
451,732911.782911682,451,1595549.04606351,451,731600,451,0.457620453531138
452,754069.270665932,452,1635202.03205899,452,751320,452,0.459352903234976
453,752835.341361237,453,1635852.31779345,453,748700,453,0.458450353048941
454,742665.567082977,454,1617256.37816597,454,737220,454,0.457491038977668
455,722783.677967072,455,1566953.12253099,455,716160,455,0.459467913968958
456,686895.408058929,456,1492642.37849189,456,679250,456,0.458428872012621
457,651882.16965065,457,1418716.45227188,457,643350,457,0.45775481789254
458,618399.882971191,458,1341196.95640007,458,609100,458,0.45928852950582
459,565694.065327835,459,1230566.59990836,459,556090,459,0.457961610954485
460,533733.436271667,460,1159035.05677764,460,523640,460,0.45872782243494
461,495176.201906061,461,1076228.73375771,461,484430,461,0.458347623255499
462,456062.214644623,462,991790.589003886,462,444900,462,0.458091653025632
463,421169.457434464,463,914524.78538059,463,409700,463,0.458762068163079
464,386607.54345932,464,840213.348578771,464,375020,464,0.458373695518222
465,357726.582738161,465,777217.341663,465,346030,465,0.458504241606225
466,332005.889818192,466,720998.886107945,466,320390,466,0.45871083463499
467,301099.343024731,467,654344.966337037,467,289880,467,0.458396434212498
468,282507.345376968,468,613961.968014949,468,271340,468,0.458381373073013
