Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,812.144948530197,420,1039.47661968794,420,834,420,0.76760455603913
420.25,816.94200094223,420.25,1045.68019525861,420.25,839,420.25,0.767558701471437
420.5,841.4622315979,420.5,1076.91635718029,420.5,863,420.5,0.767663146736364
420.75,842.088177695274,420.75,1077.38213970419,420.75,864,420.75,0.767897234104163
421,851.01161157608,421,1089.09144270216,421,873,421,0.767695162345555
421.25,936.64945204258,421.25,1198.48112242372,421.25,956,421.25,0.767824627827946
421.5,944.480683307648,421.5,1208.28151217709,421.5,964,421.5,0.76796159758267
421.75,1007.20056382179,421.75,1288.40251426489,421.75,1025,421.75,0.768029944367993
422,1006.70635427475,422,1287.3765172855,422,1025,422,0.768260135404073
422.25,1111.75887319565,422.25,1422.30055452945,422.25,1127,422.25,0.76795167936995
422.5,1124.65825042725,422.5,1438.91407813477,422.5,1140,422.5,0.767893619297097
422.75,1200.60349131107,422.75,1535.52988023898,422.75,1214,422.75,0.76816325926133
423,1284.73949023247,423,1643.54030286381,423,1296,423,0.767978517290631
423.25,1271.71468168736,423.25,1626.84199124998,423.25,1284,423.25,0.767995143648377
423.5,1272.12106945038,423.5,1627.25939603329,423.5,1285,423.5,0.768042526002299
423.75,1348.8739002943,423.75,1726.1625089151,423.75,1360,423.75,0.767727258444856
424,1447.20599358559,424,1851.76416381202,424,1456,424,0.767822534703593
424.25,1505.24297324181,424.25,1926.70481010512,424.25,1513,424.25,0.76755711684622
424.5,1580.73537506104,424.5,2022.98673364954,424.5,1587,424.5,0.767686498405274
424.75,1652.03379990578,424.75,2114.30494097615,424.75,1657,424.75,0.767660807945511
425,1751.04896512032,425,2240.40525153246,425,1754,425,0.767869360493193
425.25,1900.23330805779,425.25,2431.4254876142,425.25,1900,425.25,0.76782475905353
425.5,2015.32302404404,425.5,2578.2756597938,425.5,2013,425.5,0.767944910189769
425.75,2105.62268456459,425.75,2693.44185533045,425.75,2102,425.75,0.7680447583631
426,2161.93256890297,426,2765.91438811336,426,2158,426,0.767924281070251
426.25,2329.01423459053,426.25,2980.29519854675,426.25,2322,426.25,0.767767421484326
426.5,2402.56739318848,426.5,3074.24214308309,426.5,2395,426.5,0.76781011404951
426.75,2573.42035881042,426.75,3292.4215568191,426.75,2563,426.75,0.76791022276666
427,2852.67685102463,427,3649.97420127188,427,2837,427,0.767853898762502
427.25,2871.53370019913,427.25,3674.0685365274,427.25,2857,427.25,0.767860621784847
427.5,3012.14663691521,427.5,3854.08798547907,427.5,2996,427.5,0.767839524601982
427.75,3230.32843826294,427.75,4133.39282383755,427.75,3211,427.75,0.76781443190527
428,3419.63840943336,428,4373.83047262791,428,3398,428,0.76812324575799
428.25,3688.41600154877,428.25,4717.68814723508,428.25,3663,428.25,0.768110123581092
428.5,3823.13043653488,428.5,4890.82348763526,428.5,3797,428.5,0.767982694384065
428.75,3914.83012590408,428.75,5007.77033720684,428.75,3889,428.75,0.768037086244091
429,4526.55183303833,429,5791.09034449834,429,4491,429,0.767930772540476
429.25,4661.56906643867,429.25,5962.9058460023,429.25,4626,429.25,0.768046881242092
429.5,5239.56185549736,429.5,6702.26219915207,429.5,5196,429.5,0.768045818467452
429.75,5631.59390341759,429.75,7203.54454681526,429.75,5584,429.75,0.768065790314643
430,6106.61148285866,430,7812.66393213799,430,6054,430,0.767920359180059
430.25,6757.37483311176,430.25,8643.94846113049,430.25,6695,430.25,0.768032447572296
430.5,7249.18805474997,430.5,9274.03033821101,430.5,7180,430.5,0.767954501482939
430.75,7884.16402657867,430.75,10087.6700612013,430.75,7806,430.75,0.76785736098168
431,8667.29209117413,431,11091.1485472426,431,8578,431,0.76775711722425
431.25,9706.21572678685,431.25,12422.4864570928,431.25,9602,431.25,0.767643669273931
431.5,10921.5035885262,431.5,13975.3495450985,431.5,10800,431.5,0.767779362630971
431.75,12547.7306738949,431.75,16053.0143975843,431.75,12403,431.75,0.76793325972305
432,14194.5771353149,432,18160.3433672149,432,14027,432,0.767915606448818
432.25,16673.4405158472,432.25,21329.3991369072,432.25,16471,432.25,0.767999114366693
432.5,19613.1860352635,432.5,25093.6294807797,432.5,19370,432.5,0.767891808460336
432.75,23475.3767013359,432.75,30024.8169976484,432.75,23179,432.75,0.768147438567632
433,28245.1985035276,433,36128.9551707087,433,27884,433,0.768072973008
433.25,33372.1167083883,433.25,42699.2196396942,433.25,32943,433.25,0.767855687474019
433.5,40279.13277318,433.5,51514.4717528522,433.5,39759,433.5,0.768179776137266
433.75,47921.4627934218,433.75,61300.783339209,433.75,47303,433.75,0.768029330201744
434,56982.044832592,434,72911.3546001109,434,56249,434,0.76781939215604
434.25,66970.3001556074,434.25,85666.2483637951,434.25,66114,434.25,0.768043980927811
434.5,76622.7504472518,434.5,98031.1688257338,434.5,75652,434.5,0.767907209537341
434.75,88736.3616108847,434.75,113473.319840909,434.75,87623,434.75,0.768278559628609
435,102035.043271399,435,130462.006866749,435,100769,435,0.768378128184635
435.25,116842.704572182,435.25,149454.400807379,435.25,115423,435.25,0.76807932257149
435.5,131804.675965557,435.5,168583.598975608,435.5,130239,435.5,0.7681184911194
435.75,145921.854471149,435.75,186641.774031249,435.75,144230,435.75,0.768111541885511
436,165341.551778812,436,211464.565320701,436,163471,436,0.768168588774788
436.25,182839.926054478,436.25,233878.519153241,436.25,180825,436.25,0.768058196778396
436.5,202890.973826675,436.5,259516.11759017,436.5,200715,436.5,0.768088849396277
436.75,221941.323594818,436.75,283855.076197744,436.75,219628,436.75,0.768163565200045
437,237834.648058405,437,304277.042385528,437,235429,437,0.767928658435288
437.25,253805.389170856,437.25,324684.209749138,437.25,251317,437.25,0.767987103792559
437.5,267836.926425838,437.5,342581.862184752,437.5,265295,437.5,0.768102184814749
437.75,279906.930164795,437.75,358155.982121446,437.75,277339,437.75,0.767816930150467
438,291797.408241663,438,373364.390262652,438,289213,438,0.767829218053087
438.25,301964.074407663,438.25,386361.983657935,438.25,299386,438.25,0.767850618504379
438.5,308552.048241968,438.5,394803.532120319,438.5,306017,438.5,0.767827258443136
438.75,315379.597690392,438.75,403391.632092898,438.75,312890,438.75,0.768103264374056
439,322731.68841248,439,412887.611753249,439,320288,439,0.76793527693493
439.25,326709.920432005,439.25,418013.583363625,439.25,324342,439.25,0.767869739674094
439.5,331169.898923483,439.5,423755.862259869,439.5,328877,439.5,0.767806007527974
439.75,334196.208924027,439.75,427543.36608297,439.75,331991,439.75,0.767955355593642
440,334521.102200222,440,427681.815730192,440,332423,440,0.76844302610222
440.25,334565.130049002,440.25,427858.234042501,440.25,332572,440.25,0.768231630460715
440.5,333388.986770821,440.5,426280.31479901,440.5,331508,440.5,0.768361960353493
440.75,331843.491911066,440.75,424211.167327247,440.75,330076,440.75,0.768527067696233
441,328809.208341908,441,420583.649268415,441,327162,441,0.768077058167232
