Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,47.186307477951,420,51.5592680529534,420,126,420,0.89632521803981
421,32.5716292095184,421,35.5870068403201,421,112,421,0.896403866414922
422,38.7194751644134,422,42.3160420578299,422,118,422,0.896153162989059
423,22.1114887332916,423,24.1625041110264,423,102,423,0.896257861168411
424,34.4425539302826,424,37.6331212455402,424,114,424,0.89635738509248
425,24.0828410625458,425,26.3035224563673,425,104,425,0.896699669479902
426,50.726450510025,426,55.4311108698197,426,130,426,0.896267696983671
427,36.2680507564545,427,39.5940570212808,427,116,427,0.897106447427006
428,13.6973619556427,428,14.9634992391147,428,94,428,0.896516963031629
429,29.983918504715,429,32.7339951509045,429,110,429,0.897096629922292
430,38.0556652545929,430,41.5938420280094,430,118,430,0.896083923946061
431,23.7894567918777,431,25.9711952171385,431,104,431,0.897103154580382
432,42.0522879981995,432,45.9620819284592,432,122,432,0.896083228908231
433,25.7776483392715,433,28.1607890158145,433,106,433,0.896506229236648
434,25.7551006603241,434,28.1565568418422,434,106,434,0.895867826690257
435,62.2038879156113,435,67.9401286458091,435,142,435,0.896694306015639
436,37.8401332807541,436,41.3490518560094,436,118,436,0.896280292350886
437,49.9159287595749,437,54.5209157678295,437,130,437,0.896663560319146
438,37.7410705900192,438,41.2495622009397,438,118,438,0.896093235621926
439,47.7694909143448,439,52.1986220436646,439,128,439,0.896289364463767
440,35.6290663003921,440,38.916181348145,440,116,440,0.896659924912715
441,31.5631685972214,441,34.4964564603965,441,112,441,0.896116024622999
442,57.6251288175583,442,62.9366633949668,442,138,442,0.896728864120513
443,73.5943454027176,443,80.4310118246158,443,154,443,0.89614605010466
444,55.4760869264603,444,60.5770189488903,444,136,444,0.896910977764841
445,51.4050918340683,445,56.209740764074,445,132,445,0.895687102358649
446,29.4023285579681,446,32.1115954615816,446,110,446,0.896752503036122
447,53.4031688833237,447,58.3591409570495,447,134,447,0.896221544488127
448,71.4028190231323,448,77.9347540093958,448,152,448,0.897289147771763
449,15.4003021764755,449,16.8313765141349,449,96,449,0.896123118433912
450,65.3999844074249,450,71.4171904027645,450,146,450,0.896864214917745
451,23.4436232757568,451,25.6327647714214,451,104,451,0.895757492677263
452,67.6513159656525,452,73.8786801560782,452,148,452,0.896828161451568
453,45.6539314842224,453,49.9096574970099,453,126,453,0.895887872161104
454,67.9026480007172,454,74.1531777599915,454,148,454,0.896827802107092
455,39.7672933578491,455,43.4422766727436,455,120,455,0.896536622455119
456,92.4358438873291,456,101.035299490611,456,172,456,0.89603727706576
457,96.6730177688599,457,105.641897358661,457,176,457,0.896243744499952
458,70.4656314086914,458,76.9736831919543,458,150,458,0.896580497576434
459,90.9525058364868,459,99.324294557631,459,170,459,0.896832340070881
460,105.403556442261,460,115.117007511963,460,184,460,0.896744244979623
461,75.0363006162643,461,81.9487492912882,461,154,461,0.896771260665194
462,95.7545292949676,462,104.623492362369,462,174,462,0.896367539053487
463,104.251901593208,463,113.859451506287,463,182,463,0.896742468856607
464,81.8646896553039,464,89.5368398059957,464,160,464,0.895485034796208
465,117.25079190731,465,128.055845512845,465,194,465,0.896745469497425
466,185.934408760071,466,203.277040711071,466,260,466,0.895842953338634
467,159.36569006443,467,174.079616754692,467,234,467,0.896604493547701
468,184.736527490616,468,201.991922030696,468,258,468,0.895736192171037
469,277.030340456963,469,302.408505558677,469,346,469,0.897185881629741
470,260.944230556488,470,285.221819621513,470,330,470,0.8960325636259
471,316.826817650795,471,346.023115951474,471,382,471,0.8967463743436
472,415.461762418747,472,454.064984045114,472,474,472,0.896130094752152
473,438.607302889824,473,478.819892716893,473,494,473,0.897125659767984
474,553.613620452881,474,604.775161453818,474,600,474,0.896535333087465
475,665.37478992939,475,726.531703562878,475,702,475,0.896939089794387
476,893.048638730049,476,975.240833293807,476,912,476,0.896840572950378
477,865.690419802666,477,946.165858635139,477,884,477,0.896094181666832
478,1197.00706421375,478,1308.18108178238,478,1188,478,0.896162142023329
479,1343.88108691692,479,1468.93124536482,479,1320,479,0.896021249234005
480,1687.43116295338,480,1842.71017617511,480,1632,480,0.896852335187725
481,2034.60073149204,481,2222.72340591124,481,1946,481,0.89649668867895
482,2427.41715824604,482,2652.39242902065,482,2300,482,0.8963199194254
483,2991.27243077755,483,3270.93439511975,483,2808,483,0.895665976565556
484,3604.3883780241,484,3936.07370375644,484,3358,484,0.896850970289067
485,4293.61278927326,485,4691.63407719431,485,3974,485,0.896303906852433
486,5164.10742340565,486,5642.39738221712,486,4754,486,0.896370552664275
487,6148.76646669865,487,6722.89793116798,487,5634,487,0.895761950532411
488,7481.229316535,488,8167.42194960148,488,6824,488,0.897093785684059
489,8847.8481298399,489,9662.34988801748,489,8040,489,0.896823653242417
490,10525.0249219179,490,11492.7898112234,490,9530,490,0.896910462780719
491,12000.6837356901,491,13098.6641395225,491,10834,491,0.897278577245822
492,14866.2441635084,492,16242.7339377983,492,13376,492,0.896391918783292
493,17368.6014339495,493,18966.2936449125,493,15584,493,0.896879427930179
494,20082.5405162001,494,21945.5705810792,494,17972,494,0.896249204094585
495,24237.322169137,495,26461.7794068185,495,21632,495,0.897048343485134
496,28351.2594161415,496,30995.4444322656,496,25240,496,0.895849137725735
497,33025.5648603487,497,36081.9043430972,497,29330,497,0.896429799489427
498,38116.3988567066,498,41656.5200942954,498,33772,498,0.896162196192029
499,44172.5070895052,499,48230.6337867728,499,39048,499,0.896974224681477
500,51322.1538585663,500,56126.7093253052,500,45266,500,0.895566983647337
501,59714.1487875795,501,65232.3535849423,501,52454,501,0.896538127734634
502,68246.4919210148,502,74611.9872974117,502,59710,502,0.895843535461427
503,78574.4285859632,503,85864.5227512623,503,68474,503,0.896240474541512
504,89255.364942112,504,97477.2394593502,504,77478,504,0.896775367568199
505,100470.696189952,505,109856.220357796,505,86876,505,0.895728052370152
506,113637.838165989,506,124184.454582491,506,97942,506,0.896216658623954
507,129017.560582023,507,141132.770983207,507,110838,507,0.895335285805864
508,144239.132153864,508,157545.953893891,508,123518,508,0.896663220048156
509,158355.412127337,509,173030.180354489,509,135176,509,0.89632887023091
510,178718.237453842,510,195149.138294188,510,152074,510,0.896919730969036
511,197191.232165079,511,215532.941018982,511,167024,511,0.896050799404395
512,218937.897489223,512,239178.027579304,512,184598,512,0.89650863783646
513,239161.289061155,513,261189.650849735,513,200736,513,0.89678310453706
514,265199.068970985,514,289689.817467308,514,221586,514,0.896587975145886
515,289625.054338026,515,316405.100464334,515,240910,515,0.89649441435648
516,313810.710001383,516,343088.04363906,516,259788,516,0.895824181213713
517,340865.794054956,517,372238.068051927,517,280852,517,0.896839356061971
518,369932.455806856,518,404317.672387012,518,303368,518,0.896103049311943
519,396954.81107501,519,433580.821203544,519,324006,519,0.896653397965805
520,421627.377316332,520,460695.941463982,520,342544,520,0.896335698538898
521,449317.324895144,521,490545.018763153,521,363270,521,0.897066013162565
522,469117.770838881,522,512968.392768966,522,377450,522,0.895680457156127
523,484553.625362921,523,529000.170703375,523,388000,523,0.897089848916549
524,489111.0727386,524,534444.600132259,524,389782,524,0.896316193992114
525,487306.282540178,525,531988.175134543,525,386502,525,0.897118265358931
526,476429.912294045,526,520848.976547116,526,375966,526,0.89587492126411
527,455971.181985884,527,498310.8094058,527,358014,527,0.896178850397065
528,433356.633141346,528,473350.537427311,528,338558,528,0.896636286760045
529,402234.370294294,529,439348.162693381,529,312684,529,0.896652092576423
530,372937.232327271,530,407014.713907597,530,288478,530,0.897373312961965
531,342369.928252797,531,373707.011506979,531,263332,531,0.89724889279809
532,309525.734120474,532,337990.509070671,532,236730,532,0.896899477978662
533,280170.392631068,533,306138.434121644,533,213080,533,0.896315344077578
534,255888.034223003,534,279530.40587283,534,193530,534,0.896551772906519
535,231762.99896605,535,253289.061463609,535,174316,535,0.896159744867608
536,208709.646000419,536,227831.815449573,536,155994,536,0.897175357643105
537,188886.63794951,537,206465.057517131,537,140300,537,0.896011722409217
538,170636.386262946,538,186330.067421346,538,125962,538,0.896892265912136
539,154176.055016913,539,168448.971632364,539,113114,539,0.896404971151231
540,139480.300215602,540,152199.249151723,540,101710,540,0.897525093660038
541,127287.004066844,541,138978.311776339,541,92240,541,0.896990368480028
542,115086.980228963,542,125694.684469385,542,82884,542,0.896731072830192
543,103129.365425,543,112636.020893244,543,73818,543,0.896722474502703
544,94318.0199524927,544,103021.834816162,544,67100,544,0.896642010331724
545,85480.1270501375,545,93339.9461138258,545,60446,545,0.896910349865682
546,77460.3888805819,546,84611.6279537735,546,54440,546,0.896610005022216
547,70202.4096777105,547,76664.8233047367,547,49040,547,0.896825643751416
548,63078.916200242,548,68879.9723459635,548,43800,548,0.896897451611509
549,57133.6339747,549,62351.3054582945,549,39436,549,0.897415279208802
550,51837.8828616858,550,56607.0737869125,550,35570,550,0.896867597791222
