Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,91.6703154087067,420,103.080118728371,420,160,420,0.871547946432367
421,112.237270078659,421,126.205366031122,421,180,421,0.87155870616729
422,29.1948983860016,422,32.7872254758858,422,100,422,0.872629762514831
423,74.6004432964325,423,83.8879855952199,423,144,423,0.871523951986979
424,76.5160928630829,424,85.9303811725034,424,146,424,0.872637156923883
425,82.5403356075287,425,92.7698400356549,425,152,425,0.871953319807962
426,74.1386584377289,426,83.2776711515198,426,144,426,0.872459753667658
427,100.607982606888,427,112.990912556755,427,170,427,0.872603363284328
428,100.379174928665,428,112.811486253283,428,170,428,0.872014215345244
429,59.3559203052521,429,66.670524376885,429,130,429,0.872487420140571
430,108.061808824539,430,121.434484132564,430,178,430,0.872092909496723
431,142.533412060738,431,160.122014256486,431,212,431,0.872360083259216
432,144.440467472076,432,162.286982108408,432,214,432,0.872240851846473
433,146.343972067833,433,164.19870548386,433,216,433,0.873425121540455
434,174.607414712906,434,196.266858343565,434,244,434,0.871867122910031
435,184.58547847271,435,207.269375024378,435,254,435,0.872748371368992
436,228.861982569695,436,257.131860269691,436,298,436,0.872265635171242
437,214.416196007729,437,240.695328397335,437,284,437,0.873000142147131
438,244.408751254082,438,274.764267755661,438,314,438,0.871750371813406
439,314.633651127815,439,353.371221356955,439,384,439,0.872573894748458
440,396.750789141655,440,445.874422970351,440,466,440,0.872043677014659
441,394.238048529625,441,442.521099112394,441,464,441,0.873068517542683
442,462.004952645302,442,519.639781170685,442,532,442,0.871331986505663
443,529.598545527458,443,594.94661070562,443,600,443,0.872366301978592
444,607.032561278343,444,682.23790678155,444,678,444,0.871986290235862
445,694.268769478798,445,779.354028116554,445,766,445,0.87300590691754
446,762.260368261337,446,855.96313145801,446,834,446,0.872720515687098
447,868.251521058083,447,975.141410614678,447,940,447,0.872581711063021
448,912.236015586853,448,1025.11006592624,448,984,448,0.87210576121159
449,1118.22194115162,449,1256.14370398452,449,1190,449,0.87240555521278
450,1264.19969859123,450,1419.26869657163,450,1336,450,0.872923403409438
451,1523.03402153015,451,1711.40947987992,451,1592,451,0.872143149058847
452,1712.56194808006,452,1923.39581486001,452,1778,452,0.872581060275679
453,2109.93566167831,453,2371.42245747262,453,2170,453,0.871955018874095
454,2468.47282094002,454,2772.04512834301,454,2522,454,0.872680590303263
455,3012.01920909882,455,3385.97825231194,455,3056,455,0.871784035753257
456,3857.4266493988,456,4330.05180003878,456,3886,456,0.873029086543606
457,4558.2239887619,457,5123.49550753724,457,4570,457,0.871893923446679
458,5582.62441802979,458,6270.63042022208,458,5570,458,0.872481566869187
459,7406.6267672348,459,8325.71713375661,459,7352,459,0.871833793900594
460,8876.9366558075,460,9968.47570238368,460,8780,460,0.872693049867258
461,11331.2992273951,461,12734.7249341942,461,11156,461,0.872013897199498
462,13846.6790531445,462,15551.7958062941,462,13578,462,0.872556307468487
463,18154.8415060473,463,20397.7787216293,463,17730,463,0.872249501290904
464,23023.3613720512,464,25853.1293026505,464,22402,464,0.872734984833577
465,29362.5347331762,465,32965.7357876792,465,28470,465,0.872883349088838
466,37850.4001939774,466,42536.2902022203,466,36592,466,0.872054773968814
467,49873.1498720407,467,56036.8833274214,467,48078,467,0.872216438547332
468,63916.5475288868,468,71809.8077286165,468,61450,468,0.872288875832463
469,80576.9988971472,469,90457.0946820777,469,77266,469,0.87295774636539
470,104802.694413662,470,117801.271779628,470,100238,470,0.87188044841029
471,133607.782157979,471,150020.951003549,471,127174,471,0.872782810455313
472,162735.759813185,472,182921.963546816,472,154166,472,0.871869942734201
473,196408.010721879,473,220448.934792335,473,185192,473,0.873121119928253
474,236105.656996002,474,265334.588965109,474,221586,474,0.872058046216073
475,272716.075107265,475,305858.271288359,475,254764,475,0.873791445386692
476,309215.889151969,476,347400.918035977,476,287942,476,0.872291432442526
477,344757.061182408,477,386922.277923567,477,320022,477,0.8731966410146
478,380651.489169831,478,427505.800608223,478,352228,478,0.872596647128438
479,403932.227144752,479,453410.407682766,479,372600,479,0.873053639460664
480,424266.138089776,480,476596.132700581,480,390136,480,0.872403924048257
481,436727.145178199,481,490350.994417197,481,400480,481,0.872828776793634
482,442226.757266402,482,496565.817374436,482,404402,482,0.872759824615865
483,442187.36411798,483,496266.803495647,483,403252,483,0.873199936912981
484,435122.284086823,484,488596.657663158,484,395720,484,0.872745292145412
485,420115.686154246,485,471570.220619332,485,381028,485,0.873064512110623
486,401331.833905234,486,450362.79694213,486,363268,486,0.873298687216458
487,382865.95263062,487,429852.292339614,487,345866,487,0.872876893858236
488,355698.65012526,488,399039.630985263,488,320690,488,0.873545784990527
489,330298.839119182,489,371257.485241313,489,297204,489,0.871898904678283
490,305697.541111064,490,343185.153133528,490,274528,490,0.872947876980794
491,279499.84579206,491,313845.784231575,491,250522,491,0.87275405526782
492,255685.221477351,492,286827.40671968,492,228740,492,0.873582916490133
493,230994.534501042,493,259390.636733662,493,206260,493,0.872718793732782
494,209304.759911628,494,234981.272201151,494,186540,494,0.872913128903999
495,188098.86733768,495,211306.413370193,495,167326,495,0.872375600684487
496,169931.540108509,496,190800.473026141,496,150872,496,0.872811839538066
497,153438.453993764,497,172144.563070461,497,135966,497,0.873495833056572
498,137496.394983015,498,154363.780934513,498,121606,498,0.872913227323187
499,123199.527040629,499,138313.69660547,499,108754,499,0.87290917611476
500,110680.637314987,500,124332.924427057,500,97518,500,0.872399278510007
501,100286.577573495,501,112550.624906347,501,88030,501,0.873207435844737
502,90233.4598763561,502,101330.592675752,502,78912,502,0.87267856469905
503,81286.6568273687,503,91275.9789010699,503,70826,503,0.872749099976157
504,74248.4278219414,504,83431.1494863335,504,64456,504,0.872149783580217
505,66941.8016946077,505,75194.2807001995,505,57902,505,0.87245272165484
506,60680.5297979546,506,68107.6458290367,506,52328,506,0.873125667047315
507,54462.3910543585,507,61141.6244945576,507,46826,507,0.87294052529635
508,49615.6140608883,508,55708.7673539206,508,42532,508,0.872812382750947
509,45883.8415178823,509,51520.0237901826,509,39216,509,0.872790460449078
510,40806.2024814606,510,45809.5648877473,510,34776,510,0.872960827114848
511,37580.854833498,511,42191.3409362811,511,31888,511,0.872908137754183
512,34046.9127471733,512,38216.6483399832,512,28766,512,0.873069677973572
513,31168.4387323093,513,35010.3971163421,513,26222,513,0.872463424169304
514,28277.0742869949,514,31731.7089312348,514,23690,514,0.87329850716275
515,25639.9928061008,515,28782.7984085509,515,21392,515,0.872990185787439
516,24113.5573762226,516,27040.227481762,516,20028,516,0.873910891948358
517,21639.1701091862,517,24267.855604157,517,17896,517,0.873828383862619
518,19857.6477856541,518,22280.7000796896,518,16352,518,0.873412994618056
519,17987.4196587276,519,20186.7397952709,519,14750,519,0.873222805259756
520,16603.6754174709,520,18652.9597882372,520,13558,520,0.872342018379156
521,15128.0354335308,521,16977.8321179383,521,12300,521,0.873218097160472
522,13888.4540171146,522,15592.1159509054,522,11244,522,0.872919042447599
523,12891.0550090313,523,14457.6562744768,523,10392,523,0.873791559827608
524,11880.9509967327,524,13344.5920175315,524,9538,524,0.872518464146384
