Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,387.572115826607,420,485.844153600951,420,433,420,0.783347833127304
420.25,411.27586237669,420.25,515.47602015486,420.25,456,420.25,0.783470219294632
420.5,416.266298923492,420.5,521.815169269989,420.5,461,420.5,0.78334608065541
420.75,432.667687060833,420.75,542.326910120416,420.75,477,420.75,0.78341460902032
421,517.515471739769,421,648.49665304718,421,559,421,0.783630886711302
421.25,527.629960310459,421.25,661.290237705347,421.25,569,421.25,0.783492469278991
421.5,557.42391875267,421.5,698.770915885782,421.5,598,421.5,0.783339411038826
421.75,563.365268061161,421.75,706.09946980768,421.75,604,421.75,0.783469208781344
422,579.653319373131,422,726.484192890477,422,620,422,0.783500995890172
422.25,634.2116654706,422.25,794.732721970257,422.25,673,422.25,0.783626521553296
422.5,671.133657073975,422.5,841.032696556701,422.5,709,422.5,0.783596466698466
422.75,700.782768003941,422.75,878.080750438371,422.75,738,422.75,0.783689893210531
423,729.369154057503,423,913.690662778378,423,766,423,0.783865475711783
423.25,689.766311433315,423.25,864.456151289752,423.25,728,423.25,0.783530799737926
423.5,847.358151502609,423.5,1061.92502186449,423.5,881,423.5,0.783555820336861
423.75,845.90921741724,423.75,1059.60376454214,423.75,880,423.75,0.783922200640616
424,885.709867386818,424,1109.48179462041,424,919,424,0.783906342944356
424.25,906.918167731762,424.25,1135.94045720788,424.25,940,424.25,0.783979302843003
424.5,976.524414768219,424.5,1223.22311350684,424.5,1008,424.5,0.783917179736162
424.75,1039.88340471506,424.75,1302.70010369534,424.75,1070,424.75,0.78385131059667
425,1139.20071675777,425,1427.17627703873,425,1167,425,0.783820227680945
425.25,1169.41390491009,425.25,1464.84848010712,425.25,1197,425.25,0.783913855990491
425.5,1212.95635384083,425.5,1519.36044433321,425.5,1240,425.5,0.78392944398766
425.75,1328.36906844616,425.75,1663.75485229477,425.75,1353,425.75,0.784009182603231
426,1404.62979053974,426,1759.22256170079,426,1428,426,0.784029834229463
426.25,1502.35478012562,426.25,1881.54332869981,426.25,1524,426.25,0.784060256821103
426.5,1557.91479402065,426.5,1950.83037004075,426.5,1579,426.5,0.784176919035282
426.75,1723.09682963848,426.75,2158.25206990151,426.75,1741,426.75,0.78397042451674
427,1761.04950410366,427,2205.42389229604,427,1779,427,0.78409779458596
427.25,1845.0351499033,427.25,2310.77756300537,427.25,1862,427.25,0.784039414460011
427.5,2032.28307611942,427.5,2545.13262680486,427.5,2046,427.5,0.784087694030714
427.75,2077.15109715939,427.75,2601.29313482044,427.75,2091,427.75,0.784096565109052
428,2096.41191304684,428,2625.39657557022,428,2111,428,0.784101715331742
428.25,2214.74547134876,428.25,2773.94079586687,428.25,2228,428.25,0.784004254777388
428.5,2378.88890184879,428.5,2979.6914294615,428.5,2390,428.5,0.783962198122228
428.75,2610.19288370609,428.75,3268.68074649503,428.75,2618,428.75,0.784134267287359
429,2680.09317818165,429,3356.003568319,429,2688,429,0.784182735304103
429.25,2993.51952403545,429.25,3749.4346516346,429.25,2997,429.25,0.783985977418694
429.5,3095.71577607632,429.5,3878.2409434327,429.5,3099,429.5,0.783826706562669
429.75,3243.60831198216,429.75,4062.80276655501,429.75,3246,429.75,0.783961838396282
430,3510.38073694706,430,4397.47835310483,430,3510,430,0.783869557056317
430.25,3706.97310525954,430.25,4642.84770903704,430.25,3704,430.25,0.784019052750767
430.5,3980.77800144315,430.5,4985.50992002441,430.5,3974,430.5,0.78406042428631
430.75,4242.26067305744,430.75,5313.77737641075,430.75,4232,430.75,0.783946497210023
431,4424.33064156294,431,5540.06354040741,431,4412,431,0.784192205671372
431.25,4953.93687883913,431.25,6205.88731580784,431.25,4934,431.25,0.78386260477067
431.5,5012.81101027608,431.5,6278.76728155224,431.5,4993,431.5,0.783969411714633
431.75,5645.68634066641,431.75,7070.33553853966,431.75,5617,431.75,0.784092896133285
432,5944.10106610298,432,7445.2866586989,432,5912,432,0.783965547807839
432.25,6403.85473303616,432.25,8021.93279448764,432.25,6366,432.25,0.78389068323088
432.5,7084.74488468766,432.5,8875.67261937192,432.5,7038,432.5,0.783820776234402
432.75,7872.93630473792,432.75,9861.87550440209,432.75,7816,432.75,0.783916816958458
433,8599.89032528162,433,10771.4882131275,433,8534,433,0.78398756280685
433.25,9653.24171040595,433.25,12091.0159485599,433.25,9574,433.25,0.783975502260183
433.5,10649.3237347019,433.5,13338.6237666774,433.5,10558,433.5,0.783976599367097
433.75,11868.0935074061,433.75,14865.5901292145,433.75,11762,433.75,0.783955007799476
434,13454.4037461329,434,16855.3294627233,434,13329,434,0.783828328571919
434.25,15761.8144603258,434.25,19745.1548156661,434.25,15608,434.25,0.783860985050239
434.5,17292.8582218373,434.5,21652.9502679403,434.5,17122,434.5,0.784222072461629
434.75,20273.2831312043,434.75,25386.4236450577,434.75,20067,434.75,0.784174032072441
435,23104.4893715739,435,28942.0041622835,435,22866,435,0.7839000975221
435.25,26945.4323949385,435.25,33740.3485300986,435.25,26666,435.25,0.784197096494652
435.5,30781.8342591023,435.5,38550.6939217403,435.5,30464,435.5,0.784067364746395
435.75,34754.3787618542,435.75,43519.407108127,435.75,34399,435.75,0.784181107572808
436,40852.0662423444,436,51165.6575791937,436,40437,436,0.784019885880635
436.25,47290.6555348635,436.25,59214.3922481356,436.25,46816,436.25,0.784219161466196
436.5,54617.8274309087,436.5,68406.006130204,436.5,54078,436.5,0.784028236252806
436.75,61602.5917005157,436.75,77135.6060192181,436.75,61006,436.75,0.784212134031014
437,69439.6247899318,437,86975.0275005933,437,68782,437,0.7839797564105
437.25,76854.3321478319,437.25,96276.9817163936,437.25,76145,437.25,0.783861371860535
437.5,85194.1728092074,437.5,106750.620217085,437.5,84429,437.5,0.783673134482792
437.75,92425.1984056759,437.75,115805.864555705,437.75,91620,437.75,0.783709140646723
438,98129.7099807,438,122945.552315788,438,97303,438,0.783758416234865
438.25,105714.875176206,438.25,132440.151230757,438.25,104854,438.25,0.783809261952374
438.5,111652.263197787,438.5,139809.053996641,438.5,110776,438.5,0.784191150526126
438.75,117656.298605251,438.75,147374.547243846,438.75,116768,438.75,0.783944200762308
439,123604.968654101,439,154854.45686327,439,122709,439,0.783801806889636
439.25,129504.368785844,439.25,162223.744582701,439.25,128605,439.25,0.783904033526671
439.5,133559.832721808,439.5,167283.001439106,439.5,132674,439.5,0.78399968858484
439.75,139070.451370687,439.75,174168.904380505,439.75,138191,439.75,0.784070813614134
440,143432.052981985,440,179657.097046463,440,142570,440,0.783960372408148
440.25,146782.414922816,440.25,183898.275256335,440.25,145945,440.25,0.783773771154034
440.5,149196.206964207,440.5,186831.462268783,440.5,148391,440.5,0.78414784799086
440.75,150456.120244187,440.75,188429.60214513,440.75,149691,440.75,0.784064589554182
441,152296.208747756,441,190762.331717047,441,151569,441,0.783950875719469
441.25,152550.408245605,441.25,191085.202453544,441.25,151870,441.25,0.783932910784475
441.5,153956.64544661,441.5,192829.412094984,441.5,153318,441.5,0.78400164972067
441.75,153225.940069002,441.75,191932.141916632,441.75,152639,441.75,0.783929844530866
442,153213.471637261,442,191908.451253601,442,152675,442,0.783962170274939
442.25,152968.14425109,442.25,191652.790460924,442.25,152479,442.25,0.783755157720516
442.5,152212.269720983,442.5,190655.542669143,442.5,151774,442.5,0.783957523210809
442.75,150712.643370789,442.75,188763.336944654,442.75,150327,442.75,0.784013822037966
443,149429.508278739,443,187197.428691113,443,149095,443,0.78384474397691
443.25,147576.832886499,443.25,184855.288712651,443.25,147294,443.25,0.78393288980364
443.5,145974.805679393,443.5,182876.650930358,443.5,145742,443.5,0.783814945851202
443.75,143774.755551559,443.75,180115.851451671,443.75,143592,443.75,0.783834507236974
444,141939.573894989,444,177826.178990398,444,141805,444,0.783793988667724
444.25,139781.189104956,444.25,175126.11285065,444.25,139694,444.25,0.783776336537901
444.5,136632.419778061,444.5,171151.245812908,444.5,136592,444.5,0.783910576113839
444.75,134786.169908506,444.75,168863.962262141,444.75,134790,444.75,0.783794973622541
445,132054.980456126,445,165411.087663164,445,132102,445,0.783939724215144
445.25,129318.067407532,445.25,161988.554582894,445.25,129366,445.25,0.783912664660556
445.5,126346.16058158,445.5,158333.45225262,445.5,126395,445.5,0.783584490838076
445.75,124215.354043108,445.75,155625.194327958,445.75,124265,445.75,0.78377200609364
446,122050.56596293,446,152915.366203915,446,122101,446,0.783760142003878
446.25,119993.807389221,446.25,150311.333485513,446.25,120045,446.25,0.783898917254786
446.5,117389.031270527,446.5,147083.842723731,446.5,117441,446.5,0.783713939154331
446.75,114853.285447115,446.75,143927.144334814,446.75,114906,446.75,0.783604559197106
447,113116.612211158,447,141746.904110543,447,113170,447,0.783625948967246
447.25,109884.874919824,447.25,137681.912523072,447.25,109939,447.25,0.783711245215168
447.5,106837.178804606,447.5,133833.887179689,447.5,106892,447.5,0.783879831180285
447.75,104232.532636608,447.75,130568.498185984,447.75,104288,447.75,0.783894981250216
448,101695.915011463,448,127392.92050068,448,101752,448,0.783883184299124
448.25,99041.3184961253,448.25,124066.843863176,448.25,99098,448.25,0.783887545260963
448.5,96693.7574078214,448.5,121113.579845104,448.5,96751,448.5,0.783967024095656
448.75,94880.2327549547,448.75,118866.239390203,448.75,94938,448.75,0.783810650883624
449,93258.7298728156,449,116837.529877271,449,93317,449,0.783792801915425
449.25,90503.2264666325,449.25,113378.803829013,449.25,90562,449.25,0.78383714166686
449.5,88985.7624163115,449.5,111473.223875011,449.5,89045,449.5,0.783868587360289
449.75,86869.3105987412,449.75,108791.03898996,449.75,86929,449.75,0.784086752944914
450,85423.8796333551,450,106982.168852484,450,85484,450,0.784077271896493
450.25,83040.5690766084,450.25,104008.641850775,450.25,83062,450.25,0.783994091279638
450.5,81327.6269387936,450.5,101876.393727972,450.5,81312,450.5,0.783894371661603
450.75,80224.9076328599,450.75,100494.029457908,450.75,80173,450.75,0.783902207431121
451,77709.4997872543,451,97325.2060987511,451,77625,451,0.784043447739361
451.25,75878.3128914058,451.25,95027.3492868086,451.25,75762,451.25,0.78407932038889
451.5,73487.8343869614,451.5,92060.5096247279,451.5,73343,451.5,0.783854627857355
451.75,72198.6896563923,451.75,90443.1322603591,451.75,72024,451.75,0.78387523408869
452,70528.9058431292,452,88345.6236078461,452,70327,452,0.783925458392025
452.25,68608.4996965063,452.25,85939.2127353103,452.25,68382,452.25,0.783933325060591
452.5,67413.6548800826,452.5,84431.6014532777,452.5,67161,452.5,0.78403294473356
452.75,66108.1129458415,452.75,82766.0940318183,452.75,65831,452.75,0.784315184261175
453,64778.2024880505,453,81096.7465300386,453,64478,453,0.784356188822848
453.25,63837.3817268813,453.25,79942.6440885982,453.25,63513,453.25,0.784128004317496
453.5,62151.8390497994,453.5,77829.3610594624,453.5,61809,453.5,0.784152714400079
453.75,60783.9241611063,453.75,76118.1951927716,453.75,60422,453.75,0.784134542708497
454,60370.7935983706,454,75615.5710125328,454,59984,454,0.783984813936048
454.25,58602.6051194227,454.25,73403.9015170295,454.25,58202,454.25,0.783953191622139
454.5,57310.732212832,454.5,71792.9591738578,454.5,56894,454.5,0.783875909290094
454.75,55583.8318358195,454.75,69618.3747045267,454.75,55156,454.75,0.784000659043808
455,54849.4935587883,455,68689.1914234148,455,54403,455,0.784106163650147
455.25,53563.031143651,455.25,67103.4266328346,455.25,53102,455.25,0.78381636453709
455.5,51972.1623389912,455.5,65093.0272945794,455.5,51501,455.5,0.784021388489862
455.75,51562.3553097296,455.75,64584.5518602842,455.75,51070,455.75,0.783964371736693
456,49913.2318996811,456,62513.8821240469,456,49414,456,0.784026530320218
456.25,49898.5819602728,456.25,62490.2595816622,456.25,49375,456.25,0.784091398101695
456.5,48489.9026343441,456.5,60725.316751014,456.5,47959,456.5,0.784101394515707
456.75,47425.1784525824,456.75,59386.6022607351,456.75,46884,456.75,0.784170373396357
457,46708.9770831871,457,58489.9054901542,457,46154,457,0.784168499617092
