Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,346.102211236954,420,933.265313817586,420,420,420,0.372386742442794
421,169.082024240494,421,453.924800006905,421,250,421,0.373963708429881
422,220.514658021927,422,593.250208894897,422,300,422,0.373209925471062
423,282.076468420029,423,758.905607917655,423,360,423,0.37319306307928
424,199.024338579178,424,534.392697786591,424,280,424,0.373907692463696
425,270.674666643143,425,727.657539969577,425,350,425,0.373474497366098
426,228.987823152542,426,615.50023337193,426,310,426,0.373526929901175
427,392.391622591019,427,1051.81889158394,427,470,427,0.374513350494927
428,309.72393078804,428,833.225742806658,428,390,428,0.373220240412074
429,278.422100400925,429,747.765583420557,429,360,429,0.373819012915003
430,369.36380982399,430,990.274747686207,430,450,430,0.37444710470316
431,389.374442362785,431,1047.83724999407,431,470,431,0.373106170000932
432,368.719336795807,432,989.392548932995,432,450,432,0.374140226386552
433,327.802378487587,433,879.950323695136,433,410,433,0.373997078923449
434,388.354470586777,434,1044.05873493426,434,470,434,0.373460317421647
435,347.490774512291,435,931.656309498923,435,430,435,0.374437938939655
436,488.684074187279,436,1313.54443834771,436,570,436,0.373526310966567
437,417.313331532478,437,1121.98290040415,437,500,437,0.373437763740181
438,608.499079298973,438,1632.77030711698,438,690,438,0.374146465323691
439,567.388679003716,439,1527.32366724324,439,650,439,0.373004034108148
440,657.225432038307,440,1765.85974596153,440,740,440,0.373670429031668
441,877.536502718925,441,2356.65293932357,441,960,441,0.373844868455246
442,976.816208004951,442,2630.21811291782,442,1060,442,0.372898249934406
443,1035.73513352871,443,2780.0032836488,443,1120,443,0.3740379150177
444,1454.9955650568,444,3906.98159428637,444,1540,444,0.373886750730182
445,1653.16375100613,445,4443.35514430097,445,1740,445,0.373543983743068
446,1853.14676251411,446,4979.54063359178,446,1940,446,0.373639396947434
447,2463.14616029263,447,6602.77671517823,447,2550,447,0.37450079227359
448,3243.12804050446,448,8720.10277581504,448,3330,448,0.373410123398523
449,4103.08050844669,449,11015.7353406133,449,4190,449,0.373949687987453
450,5832.99860930443,450,15636.4726922576,450,5920,450,0.374492118844432
451,6845.73836936951,451,18441.7915420334,451,6920,451,0.372730444507539
452,9759.25437884331,452,26179.0299996036,452,9810,452,0.374252424019826
453,12603.0996319771,453,33839.7953811413,453,12620,453,0.373910967142755
454,15961.1521109104,454,43014.138562166,454,15930,454,0.372595386348098
455,22621.9377164841,455,60632.2227048364,455,22500,455,0.374552673108096
456,29604.753371048,456,79581.7166266568,456,29360,456,0.373497227238887
457,38966.1169000626,457,104761.540588307,457,38540,457,0.373445374537772
458,51847.0682510376,458,139097.315330654,458,51150,458,0.374204807778282
459,69997.8216897964,459,188331.378946068,459,68890,459,0.373178846656788
460,89973.2505054474,460,241442.107105831,460,88350,460,0.374118023418802
461,111228.537002063,461,298324.798737178,461,108890,461,0.374305128590492
462,141574.199292612,462,381143.953061159,462,138180,462,0.372959158011228
463,183914.131288934,463,493751.615741584,463,178970,463,0.373957964449692
464,214954.610748196,464,577114.269009694,464,208570,464,0.373940117627635
465,262979.87800777,465,708444.125395918,465,254430,465,0.372730220394083
466,315998.326031685,466,848019.726837325,466,304980,466,0.374100206875903
467,362087.366722465,467,972729.538447559,467,348620,467,0.373722497978426
468,410089.057132959,468,1103705.91502416,468,393890,468,0.373065980497843
