Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,1718.6625120163,420,2155.07417400776,420,1716,420,0.783162597534787
420.25,1851.83216032505,420.25,2321.93663330651,420.25,1845,420.25,0.783203036376865
420.5,1862.34780181885,420.5,2334.49210537684,420.5,1856,420.5,0.783410103099987
420.75,1893.60868748188,420.75,2373.69993067759,420.75,1887,420.75,0.783403099697398
421,1889.56941936493,421,2368.02984065783,421,1884,421,0.78359985300517
421.25,1843.02420406342,421.25,2309.77094275701,421.25,1840,421.25,0.783575878396208
421.5,1863.8829899025,421.5,2335.93765633679,421.5,1861,421.5,0.783567516579946
421.75,1922.00880936623,421.75,2408.68223196035,421.75,1918,421.75,0.783600178398842
422,1862.05476017952,422,2333.8101208312,422,1861,422,0.783513635507874
422.25,1981.17417965412,422.25,2483.35376720948,422.25,1977,422.25,0.783437840526268
422.5,2036.05134429932,422.5,2551.28413436351,422.5,2031,422.5,0.783695747626324
422.75,2101.21117310047,422.75,2633.17218580102,422.75,2095,422.75,0.783625961174277
423,2046.44927968025,423,2564.27325730661,423,2043,423,0.783707749045184
423.25,2121.86534431934,423.25,2658.31694466318,423.25,2117,423.25,0.783839325581007
423.5,2117.72442882538,423.5,2653.47727065534,423.5,2114,423.5,0.783738514578103
423.75,2263.18631458282,423.75,2835.35576430866,423.75,2256,423.75,0.783842313251854
424,2318.78822657585,424,2905.57825044784,424,2311,424,0.783693294776024
424.25,2390.82552775383,424.25,2996.1146646985,424.25,2382,424.25,0.78362421289855
424.5,2417.46195980072,424.5,3028.77945328529,424.5,2409,424.5,0.783805602894819
424.75,2466.72411559105,424.75,3090.90233818816,424.75,2458,424.75,0.783705298102233
425,2625.02967581749,425,3289.08163300152,425,2613,425,0.783748226797174
425.25,2693.48865458488,425.25,3374.35949482638,425.25,2681,425.25,0.783861867389701
425.5,2779.34468873978,425.5,3483.06775181837,425.5,2766,425.5,0.78360835520229
425.75,2878.45833564758,425.75,3605.72023144464,425.75,2864,425.75,0.783939929064384
426,3075.00867808342,426,3853.73797009731,426,3057,426,0.783579483666532
426.25,3262.09775538445,426.25,4086.86859574568,426.25,3241,426.25,0.783830899296362
426.5,3367.94326002121,426.5,4218.24753596943,426.5,3346,426.5,0.784054566818759
