Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,1636.13844122887,420,2092.93017993129,420,1627,420,0.768096592850123
420.25,1833.75638360024,420.25,2345.99775746269,420.25,1818,420.25,0.768007776018155
420.5,1880.62240112305,420.5,2406.07013555326,420.5,1864,420.5,0.767971872851048
420.75,2041.60200044632,420.75,2611.69702546057,420.75,2020,420.75,0.768067102951949
421,2176.49020405769,421,2785.56641594466,421,2151,421,0.767711840964652
421.25,2325.76051673889,421.25,2976.31750238432,421.25,2296,421.25,0.767785509634039
421.5,2415.81453689575,421.5,3090.61418485463,421.5,2384,421.5,0.768016006608834
421.75,2666.32629719257,421.75,3411.08853685656,421.75,2627,421.75,0.768018618150537
422,2848.26256877899,422,3644.01178398984,422,2804,422,0.767983874269909
422.25,3027.94938081264,422.25,3874.28119104392,422.25,2979,422.25,0.767909768436223
422.5,3360.52932434082,422.5,4299.41516265539,422.5,3302,422.5,0.767980506273751
422.75,3464.32100919723,422.75,4431.8403016587,422.75,3404,422.75,0.768042390580548
423,3611.40539348602,423,4619.45295053458,423,3548,423,0.768131916946195
423.25,3972.12035789013,423.25,5080.91902663161,423.25,3899,423.25,0.768122268051098
423.5,4203.44970708847,423.5,5376.47228373265,423.5,4125,423.5,0.768171339171469
423.75,4581.05391776562,423.75,5860.73253467661,423.75,4493,423.75,0.768006832262068
424,4686.04352005958,424,5993.56789944762,424,4597,424,0.768192902891801
424.25,5140.33672702789,424.25,6575.72805721328,424.25,5040,424.25,0.768066126770935
424.5,5380.92870895386,424.5,6881.58767933571,424.5,5276,424.5,0.768275572720701
424.75,5778.82329333782,424.75,7391.28463312778,424.75,5665,424.75,0.768190476362912
425,6192.78936929703,425,7920.77228801704,425,6070,425,0.768189251463642
425.25,6822.90114702225,425.25,8725.57832521761,425.25,6686,425.25,0.768286434689509
425.5,7134.63826334953,425.5,9126.0061818066,425.5,6993,425.5,0.768141457503892
425.75,7494.3071073246,425.75,9585.2865982469,425.75,7347,425.75,0.768202425901891
426,8075.36340285301,426,10328.1290210928,426,7917,426,0.768226752607406
