Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,-5.19672989845276,420,-6.58010492098733,420,46,420,0.775764210516067
420.25,5.1941887140274,420.25,6.57660523888858,420.25,56,420.25,0.775796812062748
420.5,7.26830654144287,420.5,9.19946466008588,420.5,58,420.5,0.776067723847027
420.75,1.03782126903534,420.75,1.31393541965707,420.75,52,420.75,0.775853876499632
421,0,421,0,421,51,421,0.775795183949983
421.25,6.22082877159119,421.25,7.8747091455866,421.25,57,421.25,0.7759679927849
421.5,-9.32666902542114,421.5,-11.8050671482248,421.5,42,421.5,0.776045700455683
421.75,10.3578832149506,421.75,13.1132683013593,421.75,61,421.75,0.775874037937274
422,12.4233610153198,422,15.7282328721446,422,63,422,0.775872483448165
422.25,0,422.25,0,422.25,51,422.25,0.775826974110569
422.5,4.13705444335938,422.5,5.2376432373824,422.5,55,422.5,0.775865739826454
422.75,0,422.75,0,422.75,51,422.75,0.775828940968445
423,-1.0332471370697,423,-1.30809733119338,423,50,423,0.77588119507216
423.25,-11.3601279020309,423.25,-14.384520459345,423.25,40,423.25,0.775747592550655
423.5,-13.4189986228943,423.5,-16.9916995676434,423.5,38,423.5,0.775739636618175
423.75,15.4758363962173,423.75,19.5938407430184,423.75,66,423.75,0.77582938347332
424,7.21849932670593,424,9.13929601495413,424,58,424,0.775828718571598
424.25,2.0614119052887,424.25,2.60940613870102,424.25,53,424.25,0.775984407426952
424.5,-4.12079086303711,424.5,-5.21626295763484,424.5,47,424.5,0.775980900575816
424.75,1.02968947887421,424.75,1.30373441030858,424.75,52,424.75,0.77579890709445
425,1.02918124198914,425,1.3031781353524,425,52,425,0.775748020559681
425.25,7.20019116401672,425.25,9.11649581551024,425.25,58,425.25,0.775797056966308
425.5,-15.4202435016632,425.5,-19.5273313427876,425.5,36,425.5,0.775678459174769
425.75,6.16460237503052,425.75,7.80445815058765,425.75,57,425.75,0.775877977375072
426,2.05370244979858,426,2.59980201636214,426,53,426,0.775939136507931
426.25,-9.23641848564148,426.25,-11.6928426987446,426.25,42,426.25,0.775915061572432
426.5,13.3339208126068,426.5,16.8771487421296,426.5,64,426.5,0.776046908951756
426.75,14.3514519691467,426.75,18.1645909928395,426.75,65,426.75,0.776066915512691
427,5.12260603904724,427,6.48520379298323,427,56,427,0.775886759189496
427.25,8.1915096282959,427.25,10.3685404318168,427.25,59,427.25,0.776025067139998
427.5,-7.16349339485168,427.5,-9.0636329346728,427.5,44,427.5,0.776333732600996
427.75,24.5465686798096,427.75,31.0703857081305,427.75,75,427.75,0.776021260835131
428,5.11095595359802,428,6.46768696091602,428,56,428,0.776212151334777
428.25,3.06482605934143,428.25,3.87819580066082,428.25,54,428.25,0.776252355572977
428.5,4.08410472869873,428.5,5.16939597958298,428.5,55,428.5,0.776043889618922
428.75,1.02044367790222,428.75,1.29144269636376,428.75,52,428.75,0.776143411635642
429,14.2780564308166,429,18.0723039096765,429,65,429,0.776041268921946
