Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,7.69116024971007,420,8.56349427480697,420,90,420,0.879901958587236
421,11.8253685665131,421,13.1679265615678,421,94,421,0.879815251282819
422,36.6489149951935,422,40.7772554893232,422,118,422,0.88050391246482
423,20.0449944591522,423,22.3165504970899,423,102,423,0.879977659727291
424,17.9431268978119,424,19.9759515210874,424,100,424,0.880001109433919
425,34.3746534824371,425,38.2831325005868,425,116,425,0.879683039218443
426,54.8338554096222,426,60.998117619221,426,136,426,0.88068166285849
427,30.1209235095978,427,33.5102629836415,427,112,427,0.880598177447329
428,34.1411857700348,428,38.0203811791157,428,116,428,0.87974527752914
429,34.063363199234,429,37.9089722108932,429,116,429,0.880309480400293
430,54.3361637592316,430,60.5086291520134,430,136,430,0.879764235811285
431,60.3886210870743,431,67.1889008270839,431,142,431,0.880532692829315
432,40.0207765007019,432,44.5655631511529,432,122,432,0.87979300244287
433,25.7776483392715,433,28.6846513503328,433,108,433,0.880405489462362
434,31.8389827060699,434,35.4483031074929,434,114,434,0.879947514464137
435,54.0991468191147,435,60.1844958351268,435,136,435,0.880628743853053
436,52.0048890542984,436,57.9194158493272,436,134,436,0.879661423618229
437,51.9368165636063,437,57.8031780229278,437,134,437,0.880265853997235
438,51.8687440729141,438,57.7505989091558,438,134,438,0.879918663146274
439,37.6915392446518,439,41.9377154735524,439,120,439,0.880495894734245
440,45.6937742948532,440,50.8853843174076,440,128,440,0.879748938112573
441,67.7502408742905,441,75.3525436652621,441,150,441,0.880842224989517
442,97.7820130109787,442,108.894858455355,442,180,442,0.879724309664511
443,85.6261184930801,443,95.2792013746591,443,168,443,0.880434232442825
444,85.5172892332077,444,95.1364268067723,444,168,444,0.880631335558331
445,119.411828112602,445,132.891716419,445,202,445,0.880317289848401
446,107.408506364822,446,119.586886782518,446,190,446,0.879930363585526
447,113.406729426384,447,126.256627954291,447,196,447,0.879989137388226
448,145.405740699768,448,161.800237541272,448,228,448,0.880422776907133
449,201.403951840401,449,224.206716654794,449,284,449,0.880058281826734
450,249.399940538406,450,277.447484044551,450,332,450,0.880648200334652
451,243.853756637573,451,271.421975452251,451,326,451,0.880187857172405
452,449.068230905533,452,499.598809640745,452,530,452,0.880599154009812
453,447.891213283539,453,498.741107215755,453,528,453,0.879815425995951
454,561.556913881302,454,624.496505762501,454,640,454,0.880943546398907
455,657.472459220886,455,731.80472776916,455,734,455,0.880183697626578
456,828.686329116821,456,922.308813166553,456,902,456,0.880246349450452
457,1095.8302035141,457,1219.86358472277,457,1164,457,0.880083429836555
458,1335.59786102295,458,1485.19517369526,458,1398,458,0.88100019083763
459,1848.96067234039,459,2056.88162120947,459,1900,459,0.880653821672446
460,2274.63729057312,460,2530.6977951758,460,2314,460,0.880561163440397
461,2947.679416852,461,3279.11373914584,461,2966,461,0.8806645646227
462,3624.52422772408,462,4033.91456859949,462,3618,462,0.88026725017641
463,5008.40940257549,463,5573.3549652511,463,4954,463,0.880384374350421
464,6313.4791012001,464,7026.82352179841,464,6206,464,0.880238154717927
465,8308.26290380955,465,9247.60738336828,465,8118,465,0.880180696985761
466,10968.8864084244,466,12210.3368397505,466,10666,466,0.880089193844024
467,14599.9334338427,467,16249.4315825006,467,14136,467,0.8802441315855
468,18533.4265747547,468,20640.6973731887,468,17880,468,0.879684020358563
469,24245.2695174456,469,26967.5167582216,469,23310,469,0.880788684188436
470,32911.4079785347,470,36615.9021946562,470,31538,470,0.880570835223678
471,43106.3173262549,471,47927.099560477,471,41090,471,0.881134919839218
472,54600.8001106167,472,60740.0710908035,472,51784,472,0.880664450944724
473,69537.8245806074,473,77378.9573477082,473,65624,473,0.880414467733692
474,86831.642348175,474,96594.7817109545,474,81548,474,0.880665724290649
475,106292.284232116,475,118304.171128999,475,99350,475,0.880222187921326
476,123986.387349229,476,138017.707496342,476,115510,476,0.880097760128057
477,143453.544380031,477,159680.615727137,477,133214,477,0.88013736049969
478,161754.199861922,478,179866.370489576,478,149728,478,0.881026918132092
479,173649.951380582,479,193288.21018119,479,160232,479,0.880157705042797
480,182995.459663033,480,203514.209000621,480,168326,480,0.880907297620234
481,190480.031621814,481,212034.88389618,481,174722,481,0.880103616451198
482,190994.659394383,482,212453.112194282,482,174710,482,0.880733023941591
