Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,16.8374048709869,420,21.113827110827,420,76,420,0.783125705979636
420.25,24.1010356330872,420.25,30.2230618068594,420.25,83,420.25,0.78310635440221
420.5,26.1659035491943,420.5,32.8062862504023,420.5,85,420.5,0.783250278349929
420.75,17.8505258274078,420.75,22.384366576755,420.75,77,420.75,0.783122189210287
421,34.4387926673889,421,43.1748599511177,421,93,421,0.783318014020761
421.25,9.53860411643982,421.25,11.9593868883312,421.25,69,421.25,0.783245403929847
421.5,19.8968939208984,421.5,24.946951306921,421.5,79,421.5,0.783231078215982
421.75,26.1018657016754,421.75,32.7278421406615,421.75,85,421.75,0.783206990691983
422,21.9479377937317,422,27.5165111645663,422,81,422,0.783288616056789
422.25,2.27649806499481,422.25,2.85368474227123,422.25,62,422.25,0.783396360653325
422.5,12.6180160522461,422.5,15.8167903086848,422.5,72,422.5,0.783416564434105
422.75,22.949369301796,422.75,28.7032424826016,422.75,82,422.75,0.785128460919547
423,34.3038049507141,423,42.8874513690686,423,93,423,0.785433793479602
423.25,8.46845898151397,423.25,10.6045164775868,423.25,68,423.25,0.784196383146275
423.5,13.6254447555542,423.5,17.0645688644884,423.5,73,423.5,0.784093464141698
423.75,10.5235687494278,423.75,13.1833582996227,423.75,70,423.75,0.783883988055824
424,12.5808131122589,424,15.7583281429397,424,72,424,0.783992955644282
424.25,19.7895542907715,424.25,24.7893968550462,424.25,79,424.25,0.783942492922372
424.5,21.8401915740967,424.5,27.3627543763285,424.5,81,424.5,0.78381259103862
424.75,4.32469581127166,424.75,5.4184446331987,424.75,64,424.75,0.783784805928625
425,6.38092370033264,425,7.99410454488412,425,66,425,0.783842837391249
425.25,5.3487134361267,425.25,6.70100530572057,425.25,65,425.25,0.78383512521792
425.5,17.6818792152405,425.5,22.1571285719516,425.5,77,425.5,0.783668085731047
425.75,12.5346914958954,425.75,15.702461940028,425.75,72,425.75,0.783899758014049
426,27.9303533172607,426,34.9935423882721,426,87,426,0.783798243199511
426.25,18.6780907154083,426.25,23.406397942647,426.25,78,426.25,0.783637935890258
426.5,20.7188615703583,426.5,25.9591425213054,426.5,80,426.5,0.78377528902205
426.75,15.581576423645,426.75,19.526906634181,426.75,75,426.75,0.783602648033809
427,29.9160192680359,427,37.4888556374588,427,89,427,0.783644523872322
427.25,30.922948846817,427.25,38.7568026254515,427.25,90,427.25,0.783523092523703
427.5,13.5083018302917,427.5,16.9300195015745,427.5,73,427.5,0.783541372934155
427.75,14.5233864688873,427.75,18.1983559249123,427.75,74,427.75,0.783704873144965
428,13.4929237174988,428,16.9107076718405,428,73,428,0.783543115487836
428.25,5.31236516952514,428.25,6.65714643168379,428.25,65,428.25,0.783641322578432
428.5,12.4565194225311,428.5,15.6097965603074,428.5,72,428.5,0.783640713752759
428.75,1.22453241348266,428.75,1.53446171910874,428.75,61,428.75,0.783666821540395
429,17.5416121864319,429,21.9833518642625,429,77,429,0.78359849115827
429.25,31.8014944839477,429.25,39.8523039943095,429.25,91,429.25,0.783631213630852
429.5,22.6150548648834,429.5,28.3400620962007,429.5,82,429.5,0.783636082710358
429.75,-6.92317289352417,429.75,-8.67956847776347,429.75,53,429.75,0.783300446195746
430,14.4489424228668,430,18.1090479184058,430,74,430,0.783536323800941
430.25,19.5323372268677,430.25,24.4804657760348,430.25,79,430.25,0.783525880304417
430.5,27.664774684906,430.5,34.6835059154971,430.5,87,430.5,0.783295324583285
430.75,21.5575460267067,430.75,27.0003741441668,430.75,81,430.75,0.784047757584257
431,23.5861281013489,431,29.5670353231838,431,83,431,0.783374401348893
431.25,17.4824502587318,431.25,21.9151526102249,431.25,77,431.25,0.783390189236194
431.5,17.4786331319809,431.5,21.9014324326382,431.5,77,431.5,0.783703470862275
431.75,27.6345927524567,431.75,34.629842491716,431.75,87,431.75,0.783646172202982
432,15.4394873809814,432,19.3468917350692,432,75,432,0.783679996360115
432.25,23.5603846883774,432.25,29.5211487779358,432.25,83,432.25,0.783728548681668
432.5,18.4786765217781,432.5,23.1542908193309,432.5,78,432.5,0.7837113115909
432.75,11.3690076732635,432.75,14.2486456185285,432.75,71,432.75,0.783551412454246
433,28.6192788648605,433,35.8580753951734,433,88,433,0.78376850382014
433.25,33.6862511467934,433.25,42.1944395911946,433.25,93,433.25,0.783990987641996
433.5,9.33270257472992,433.5,11.693028583496,433.5,69,433.5,0.783783901082449
433.75,5.27385178804397,433.75,6.60931861503231,433.75,65,433.75,0.783590776696123
434,10.3425994777679,434,12.9604898281598,434,70,434,0.783656322349292
434.25,13.3816110777855,434.25,16.7694879962509,434.25,73,434.25,0.783621494926795
434.5,15.4057546329498,434.5,19.30399896931,434.5,75,434.5,0.783704787314278
434.75,16.4156959211826,434.75,20.5681781391865,434.75,76,434.75,0.783753933202715
435,12.3597301721573,435,15.4852723014521,435,72,435,0.783801112233276
435.25,32.610921754837,435.25,40.8589990666774,435.25,92,435.25,0.783774944173423
435.5,35.6375519561768,435.5,44.658528033468,435.5,95,435.5,0.783647775520215
435.75,15.3839102935791,435.75,19.2769897498693,435.75,75,435.75,0.783690338385694
436,-2.83295115470887,436,-3.54910605250787,436,57,436,0.783854127750552
436.25,20.4310309886932,436.25,25.6005308439025,436.25,80,436.25,0.78371472994106
436.5,26.4909794473648,436.5,33.1797209816237,436.5,86,436.5,0.784040230042272
436.75,12.3314549255371,436.75,15.4443512311011,436.75,72,436.75,0.784074498230159
437,18.3900790166855,437,23.0387592589845,437,78,437,0.783861910495779
437.25,34.5458581066132,437.25,43.2809083764112,437.25,94,437.25,0.783817874012772
437.5,17.3682455539703,437.5,21.7534859866541,437.5,77,437.5,0.784043419129132
437.75,16.3531001472473,437.75,20.4920272902968,437.75,76,437.75,0.78366849085189
438,39.5574857521057,438,49.5604790508813,438,99,438,0.783806493245146
438.25,14.3247958850861,438.25,17.9445283061228,438.25,74,438.25,0.783918327960019
438.5,12.3031796789169,438.5,15.4114947609701,438.5,72,438.5,0.783947006472099
438.75,13.3072666168213,438.75,16.6691547618808,438.75,73,438.75,0.783951741274263
439,12.2951010370254,439,15.4006281744515,439,72,439,0.783984276445213
439.25,26.3955587673187,439.25,33.0683098851071,439.25,86,439.25,0.783851919040873
439.5,20.3440862607956,439.5,25.4904442583083,439.5,80,439.5,0.783749175130898
439.75,23.3578038787842,439.75,29.2667275156654,439.75,83,439.75,0.783743973409796
440,36.434242939949,440,45.6444927262566,440,96,440,0.783856348667262
440.25,17.3058180570602,440.25,21.6811962922876,440.25,77,440.25,0.783834281788369
440.5,9.2536693572998,440.5,11.5923784503321,440.5,69,440.5,0.783891843280299
440.75,23.3279489040375,440.75,29.2191400697782,440.75,83,440.75,0.784011631257364
441,18.2945754289627,441,22.9249327794262,441,78,441,0.783666887153187
441.25,25.322922205925,441.25,31.7180745131185,441.25,85,441.25,0.784007881028547
441.5,18.2829788684845,441.5,22.904997264963,441.5,78,441.5,0.783848118458053
441.75,17.2729398965836,441.75,21.642159633431,441.75,77,441.75,0.783757810842419
442,19.2753044128418,442,24.1549026994729,442,79,442,0.78363449961102
442.25,25.2908086538315,442.25,31.6931583059746,442.25,85,442.25,0.783636697639546
442.5,37.3221994400024,442.5,46.7596064924996,442.5,97,442.5,0.783812148915215
442.75,28.2836509108543,442.75,35.4434783913943,442.75,88,442.75,0.783640121711753
443,16.2428936719894,443,20.3523991211374,443,76,443,0.783726190435858
443.25,16.237732565403,443.25,20.3385999692153,443.25,76,443.25,0.784003145844912
443.5,13.2265397071838,443.5,16.5689763226069,443.5,73,443.5,0.783908007678214
443.75,20.234178340435,443.75,25.3446246390889,443.75,80,443.75,0.783994970567343
444,30.2414769887924,444,37.8862991710536,444,90,444,0.783855373630657
444.25,14.21497849226,444.25,17.809391329677,444.25,74,444.25,0.783813472996613
444.5,23.2170806884766,444.5,29.0864007909144,444.5,83,444.5,0.783849734745257
444.75,17.2071835756302,444.75,21.5600863953649,444.75,77,444.75,0.783746541463951
445,29.2028926372528,445,36.5906275615658,445,89,445,0.783740736639221
445.25,25.2023712658882,445.25,31.5837026460682,445.25,85,445.25,0.783603388085066
445.5,8.20073088884353,445.5,10.2771863440627,445.5,68,445.5,0.783603328957259
445.75,26.2022051942348,445.75,32.837211268466,445.75,86,445.75,0.783591385140326
446,32.2025503253937,446,40.342143115607,446,92,446,0.783873929462247
446.25,17.2012768864632,446.25,21.5498455711552,446.25,77,446.25,0.783847784672048
446.5,35.2024383926392,446.5,44.1115756490616,446.5,95,446.5,0.783677344382622
446.75,26.2016848552227,446.75,32.8377807166998,446.75,86,446.75,0.783562812295359
447,23.2013767433166,447,29.0749459865968,447,83,447,0.783632530082855
447.25,34.2018597042561,447.25,42.8585360744256,447.25,94,447.25,0.783663569511032
447.5,27.2013440132141,447.5,34.0849025011716,447.5,87,447.5,0.783691726172535
447.75,34.2015200936794,447.75,42.8591934632609,447.75,94,447.75,0.783644159568739
448,40.2015871810913,448,50.3552980153344,448,100,448,0.783991996247936
448.25,19.200662727356,448.25,24.0594857209667,448.25,79,448.25,0.783694507086794
448.5,45.2013357496262,448.5,56.6385422600333,448.5,105,448.5,0.78371099764132
448.75,19.2004720687866,448.75,24.0644960228653,448.75,79,448.75,0.78352693888289
449,36.200710310936,449,45.3628984767249,449,96,449,0.783670480979419
449.25,28.2004133212566,449.25,35.33471983508,449.25,88,449.25,0.783736858618048
449.5,18.2001763892174,449.5,22.8113812415243,449.5,78,449.5,0.783507271067066
449.75,29.2001380181313,449.75,36.5912617236794,449.75,89,449.75,0.783654957069164
450,30.1999927997589,450,37.8479832385918,450,90,450,0.783578156914846
450.25,48.2224555039406,450.25,60.4242533241229,450.25,108,450.25,0.783708922446043
450.5,23.2216224479675,450.5,29.1007389369475,450.5,83,450.5,0.78362139307438
450.75,38.2534082722664,450.75,47.9369141227479,450.75,98,450.75,0.783641767372125
451,31.2581643676758,451,39.1770397664334,451,91,451,0.783521133676691
451.25,54.3263056635857,451.25,68.0932655897813,451.25,114,451.25,0.783475433604235
451.5,33.2928432369232,451.5,41.7234862613371,451.5,93,451.5,0.783589121880477
451.75,37.3213688421249,451.75,46.7690759625327,451.75,97,451.75,0.783639489997897
452,51.3909106445313,452,64.4212201841317,452,111,452,0.783389420193239
452.25,45.3896069383621,452.25,56.8979322237993,452.25,105,452.25,0.783393966549362
452.5,43.4013536453247,452.5,54.3952311438034,452.5,103,452.5,0.783539871087867
452.75,30.3548379445076,452.75,38.0453046719894,452.75,90,452.75,0.783512290064172
453,57.5199312973022,453,72.1092248836335,453,117,453,0.783336668271539
453.25,50.5041781020164,453.25,63.2799217109575,453.25,110,453.25,0.783750219976461
453.5,57.5732554531097,453.5,72.1001679392483,453.5,117,453.5,0.784145043806949
453.75,55.5859344005585,453.75,69.6572655906205,453.75,115,453.75,0.783638983787578
454,56.6191219234466,454,70.9525779678273,454,116,454,0.783632725776822
454.25,64.7087083268165,454.25,81.0979365337289,454.25,124,454.25,0.783558402123926
454.5,49.6127843570709,454.5,62.1954787650724,454.5,109,454.5,0.783349494427935
454.75,60.7331339812279,454.75,76.1158145212998,454.75,120,454.75,0.783554629006925
455,70.8544160842895,455,88.8010162118236,455,130,455,0.783551435723899
455.25,59.7816338348389,455.25,74.9304030008371,455.25,119,455.25,0.783481978861691
455.5,96.1831899261474,455.5,120.523076522768,455.5,155,455.5,0.783692894232818
455.75,66.9169694805145,455.75,83.8300691632084,455.75,126,455.75,0.783883020267145
456,79.086247177124,456,99.0568573312812,456,138,456,0.784024544388856
456.25,81.1492322444916,456.25,101.66615235516,456.25,140,456.25,0.783832752476262
456.5,81.1895511436462,456.5,101.713458807955,456.5,140,456.5,0.783856972370254
456.75,69.0757747745514,456.75,86.5264262396267,456.75,128,456.75,0.783954782350871
457,83.2968769454956,457,104.347292040228,457,142,457,0.783902651843345
457.25,92.4628218841553,457.25,115.840309409122,457.25,151,457.25,0.783831703434532
457.5,61.0638375282288,457.5,76.5004258047665,457.5,120,457.5,0.783854360828551
457.75,102.703041629791,457.75,128.667898615341,457.75,161,457.75,0.783841721973788
458,99.7078530883789,458,124.894705207382,458,158,458,0.78396953912552
458.25,107.884082307816,458.25,135.125032489505,458.25,166,458.25,0.784033636719632
458.5,124.19923822403,458.5,155.559362509882,458.5,182,458.5,0.784035790497671
458.75,134.429302835464,458.75,168.372402042324,458.75,192,458.75,0.784036252838972
459,130.426300315857,459,163.397940430169,459,188,459,0.783851451740466
459.25,131.508618793488,459.25,164.757623539394,459.25,189,459.25,0.783833937321212
459.5,116.298001995087,459.5,145.681459827432,459.5,174,459.5,0.783938805636058
459.75,136.732894201279,459.75,171.34363874353,459.75,194,459.75,0.783650538123927
460,157.187895584106,460,196.967656494707,460,214,460,0.783684429801201
460.25,161.380737093687,460.25,202.246677128015,460.25,218,460.25,0.783589127602523
460.5,153.329392869473,460.5,192.155626907887,460.5,210,460.5,0.783592682137374
460.75,156.503586666584,460.75,196.121874427369,460.75,213,460.75,0.783638579048205
461,203.64075044632,461,255.25213571665,461,259,461,0.783456501643501
461.25,165.934162920713,461.25,207.955622487586,461.25,222,461.25,0.783580005517109
461.5,204.95495190382,461.5,256.827238692985,461.5,260,461.5,0.783672315848773
461.75,204.076426119804,461.75,255.734937480582,461.75,259,461.75,0.783646568168551
462,222.675415019989,462,278.951914545437,462,277,462,0.783894492206034
462.25,243.352525713444,462.25,304.862426068379,462.25,297,462.25,0.783875087985787
462.5,290.75214471817,462.5,364.269895351264,462.5,343,462.5,0.783817923985306
462.75,307.396949014664,462.75,385.066719000437,462.75,359,462.75,0.783931019076134
463,276.77132060051,463,346.625176776844,463,329,463,0.784103401427904
463.25,309.890916531086,463.25,388.240034988628,463.25,361,463.25,0.783833639393361
463.5,311.140087416172,463.5,389.779844095891,463.5,362,463.5,0.783883288821828
463.75,310.330091607571,463.75,388.756886188131,463.75,361,463.75,0.783899571475356
464,351.791336402893,464,440.652389779525,464,401,464,0.78397603708073
464.25,366.484872264862,464.25,459.052666530089,464.25,415,464.25,0.783984049470729
464.5,420.433802919388,464.5,526.773787173106,464.5,467,464.5,0.783771616994525
464.75,395.933183541298,464.75,495.914615566108,464.75,443,464.75,0.784022016770491
465,442.740644574165,465,554.672261511236,465,488,465,0.783841452274696
465.25,491.629622411728,465.25,615.977702398871,465.25,535,465.25,0.783770875798859
465.5,492.957783663273,465.5,617.469494668267,465.5,536,465.5,0.783985259111211
465.75,528.468814319372,465.75,662.034334980139,465.75,570,465.75,0.783887284717145
466,554.693955230713,466,694.775464870462,466,595,466,0.784011338670089
466.25,626.579691141844,466.25,785.029845968747,466.25,664,466.25,0.783801117192382
466.5,649.780640852451,466.5,814.059192079108,466.5,686,466.5,0.783837628040753
466.75,709.348281049728,466.75,888.353079252107,466.75,743,466.75,0.784126279311422
467,784.569551086426,467,982.755750185846,467,815,467,0.783970455415787
467.25,772.561072039604,467.25,967.44402419864,467.25,803,467.25,0.784184803251455
467.5,816.704428076744,467.5,1023.17887358371,467.5,845,467.5,0.783842161426905
467.75,878.592140418291,467.75,1100.65372581556,467.75,904,467.75,0.78388331361736
468,933.263111257553,468,1169.27403319591,468,956,468,0.783796958028025
468.25,980.704393661022,468.25,1228.85049768834,468.25,1001,468.25,0.783710766852139
468.5,1044.88258515596,468.5,1309.04450220432,468.5,1062,468.5,0.783841690693271
468.75,1007.9450673759,468.75,1262.62106779169,468.75,1026,468.75,0.783931486376541
469,1149.45671029091,469,1439.78101522449,469,1161,469,0.783988719423041
469.25,1276.51267545819,469.25,1598.7717259664,469.25,1282,469.25,0.784063919311884
469.5,1255.32003257275,469.5,1572.35220328349,469.5,1261,469.5,0.784003669602838
469.75,1467.28623871803,469.75,1837.69332962813,469.75,1463,469.75,0.784069463974264
470,1512.09543704987,470,1894.07583679556,470,1505,470,0.783963348253434
470.25,1683.56124936581,470.25,2109.04769246914,470.25,1667,470.25,0.783893778094719
470.5,1774.6709584403,470.5,2223.74704611109,470.5,1752,470.5,0.783699069083176
470.75,1886.98793938875,470.75,2364.07569992875,470.75,1857,470.75,0.783832253132398
471,1979.58945919037,471,2480.28648487019,471,1943,471,0.783771290837915
471.25,2005.0473995328,471.25,2512.34796096517,471.25,1965,471.25,0.78372099710709
471.5,2155.94137780905,471.5,2701.39570538484,471.5,2106,471.5,0.783727874624672
471.75,2241.77945679903,471.75,2809.25459744646,471.75,2185,471.75,0.783644814170779
472,2455.59656831741,472,3076.59413458094,472,2385,472,0.783795215855813
