Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,5.19672989845276,420,6.57869896267653,420,49,420,0.775885564426333
420.25,-1.03883774280548,420.25,-1.31498483822975,420.25,43,420.25,0.775950074770682
420.5,6.22997703552246,420.5,7.88584002341376,420.5,50,420.5,0.775970227053051
420.75,-2.07564253807068,420.75,-2.62652746370032,420.75,42,420.75,0.776201633833127
421,0,421,0,421,44,421,0.775968880846409
421.25,-1.0368047952652,421.25,-1.31226322491603,421.25,43,421.25,0.776035991669839
421.5,9.32666902542114,421.5,11.8046546964018,421.5,53,421.5,0.776031155778199
421.75,9.32209489345551,421.75,11.7984620853102,421.75,53,421.75,0.776057145310222
422,1.03528008460999,422,1.31010588945331,422,45,422,0.776168082045374
422.25,7.2434029340744,422.25,9.1654020361839,422.25,51,422.25,0.776237557218129
422.5,6.20558166503906,422.5,7.85220391374165,422.5,50,422.5,0.776237208936275
422.75,4.13502149581909,422.75,5.23216189290677,422.75,48,422.75,0.776247144696602
423,11.3657185077667,423,14.3814028729205,423,55,423,0.77624547195188
423.25,-16.5238224029541,423.25,-20.9084801897331,423.25,28,423.25,0.776232176206259
423.5,4.12892265319824,423.5,5.22503070509114,423.5,48,423.5,0.776161846159861
423.75,9.28550183773041,423.75,11.7492563965328,423.75,53,423.75,0.776244343564448
424,-4.12485675811768,424,-5.21936039987198,424,40,424,0.776238364026587
424.25,-1.03070595264435,424.25,-1.30443687158048,424.25,43,424.25,0.776098475647036
424.5,12.3623725891113,424.5,15.64740267139,424.5,56,424.5,0.776007151414598
424.75,-2.05937895774841,424.75,-2.60601684996856,424.75,42,424.75,0.776181377409525
425,-2.05836248397827,425,-2.6040402694216,425,42,425,0.776383024210866
425.25,15.4289810657501,425.25,19.525825096481,425.25,59,425.25,0.776126731109196
425.5,2.05603246688843,425.5,2.60197264124303,425.5,46,425.5,0.776125664901329
425.75,4.10973491668701,425.75,5.20126162974582,425.75,48,425.75,0.77608690338161
426,0,426,0,426,44,426,0.776283974072189
426.25,13.3414933681488,426.25,16.8810999348227,426.25,57,426.25,0.776259591672096
426.5,-5.12843108177185,426.5,-6.48911433908814,426.5,39,426.5,0.776251522061639
426.75,5.12551856040955,426.75,6.4864114233238,426.75,49,426.75,0.776136306762107
427,19.4659029483795,427,24.6309899390118,427,63,427,0.776240293500431
427.25,7.16757092475891,427.25,9.06983628319038,427.25,51,427.25,0.776205023191589
427.5,-2.04671239852905,427.5,-2.58985640139056,427.5,42,427.5,0.776220059965012
427.75,3.0683210849762,427.75,3.88242199730507,427.75,47,427.75,0.776249715039575
428,2.04438238143921,428,2.58729775819051,428,46,428,0.776105479812565
428.25,13.2809129238129,428.25,16.8088781981211,428.25,57,428.25,0.776059038162973
428.5,4.08410472869873,428.5,5.16871187089375,428.5,48,428.5,0.776103430175759
428.75,-12.2453241348267,428.75,-15.4941968712318,428.75,32,428.75,0.776255232999075
429,9.17875056266785,429,11.6148899479448,429,53,429,0.776197872160218
429.25,13.2506227016449,429.25,16.7697065591097,429.25,57,429.25,0.776096911239714
429.5,10.1869616508484,429.5,12.887891834625,429.5,54,429.5,0.776363098902981
429.75,0,429.75,0,429.75,44,429.75,0.776161478804521
430,6.1051869392395,430,7.72496923546213,430,50,430,0.776256971356589
430.25,9.15578307509422,430.25,11.5857416945378,430.25,53,430.25,0.776203449628994
430.5,3.0512619137764,430.5,3.86112771779565,430.5,47,430.5,0.776192358396885
430.75,1.01686537861824,430.75,1.28656429253341,430.75,45,430.75,0.776309103008524
431,7.11650416851044,431,9.00614502005221,431,51,431,0.776126592635688
431.25,6.09852916002274,431.25,7.71750297832487,431.25,50,431.25,0.776162544249449
431.5,1.01619960069656,431.5,1.28531983523543,431.5,45,431.5,0.776547114173863
431.75,7.1118437230587,431.75,8.99933287224457,431.75,51,431.75,0.776203862760701
432,8.12604598999024,432,10.2800141756558,432,52,432,0.776402998346875
432.25,-10.1553382277489,432.25,-12.8496352204917,432.25,34,432.25,0.776259398266948
432.5,8.12249517440796,432.5,10.2780646128907,432.5,52,432.5,0.776214774702042
432.75,2.03017994165421,432.75,2.56918619792509,432.75,46,432.75,0.776146173857885
433,0,433,0,433,44,433,0.776207333372214
433.25,11.1611073076725,433.25,14.1259055948773,433.25,55,433.25,0.776062164307328
433.5,1.01442419290543,433.5,1.28361800548565,433.5,45,433.5,0.7762247226694
433.75,10.1420226693153,433.75,12.8344551879255,433.75,54,433.75,0.77616051254172
434,13.1817444324493,434,16.6821210131813,434,57,434,0.776115817641977
434.25,17.2338930547237,434.25,21.8121157603486,434.25,61,434.25,0.77605273475732
434.5,12.1624378681183,434.5,15.3880798792038,434.5,56,434.5,0.776316522594579
434.75,7.09320194125176,434.75,8.97297969052655,434.75,51,434.75,0.776438175195635
435,-1.01309263706207,435,-1.28142361127456,435,43,435,0.776527184288342
435.25,2.02552309036255,435.25,2.56158717837379,435.25,46,435.25,0.776652697744435
435.5,-3.03729135990143,435.5,-3.8409218411495,435.5,41,435.5,0.77669288176474
435.75,-12.1451923370361,435.75,-15.3555295753734,435.75,32,435.75,0.776848211275617
436,-4.04707307815552,436,-5.11760735704447,436,40,436,0.776733369816411
436.25,9.10293459892273,436.25,11.5100821510916,436.25,53,436.25,0.776784053409289
436.5,4.04442434310913,436.5,5.1159591551346,436.5,48,436.5,0.776480241006069
436.75,6.06464996337891,436.75,7.6718126660591,436.75,50,436.75,0.776441873163101
437,0,437,0,437,44,437,0.776617507544235
437.25,11.1112409114838,437.25,14.0539723814495,437.25,55,437.25,0.776539505378828
437.5,3.02934515476227,437.5,3.83203502365435,437.5,47,437.5,0.776462090676791
437.75,11.1039568901062,437.75,14.0393437851822,437.75,55,437.75,0.776833065020385
438,2.01823906898499,438,2.55267653849724,438,46,438,0.776562906638802
438.25,11.0966728687286,438.25,14.0379089981441,438.25,55,438.25,0.776411404795095
438.5,13.1099455595016,438.5,16.5818726336363,438.5,57,438.5,0.776546243278493
438.75,0,438.75,0,438.75,44,438.75,0.776591978064693
439,4.0311806678772,439,5.1005463700171,439,48,439,0.776280364987168
439.25,19.1418174266815,439.25,24.2110318120909,439.25,63,439.25,0.776550725929172
439.5,10.071329832077,439.5,12.7381175534538,439.5,54,439.5,0.776571221152819
439.75,24.1632453918457,439.75,30.5607156774037,439.75,68,439.75,0.776589056388108
440,11.0711787939072,440,14.001491230437,440,55,440,0.776637825384461
440.25,34.2091752290726,440.25,43.2601421599559,440.25,78,440.25,0.77669932555125
440.5,6.03500175476074,440.5,7.63285044218478,440.5,50,440.5,0.776587135306598
440.75,16.0882406234741,440.75,20.3434845481935,440.75,60,440.75,0.776749364841771
441,18.0935361385345,441,22.8924987435417,441,62,441,0.776306100078889
441.25,8.03902292251587,441.25,10.170295244958,441.25,52,441.25,0.776375218195986
441.5,8.03647422790527,441.5,10.1663583881073,441.5,52,441.5,0.776428540796387
441.75,9.03816622495651,441.75,11.4326207855468,441.75,53,441.75,0.776488789742494
442,16.0627536773682,442,20.3177301030568,442,60,442,0.776506814568233
442.25,12.0432422161102,442.25,15.2354217694112,442.25,56,442.25,0.776408915323702
442.5,11.0361342430115,442.5,13.9574331653775,442.5,55,442.5,0.77662353476581
442.75,21.0622932314873,442.75,26.6377599193885,442.75,65,442.75,0.776617465201096
443,8.0211820602417,443,10.1463755787515,443,52,443,0.776476372903108
443.25,23.0535709261894,443.25,29.1619413363955,443.25,67,443.25,0.776466445153645
443.5,9.01809525489807,443.5,11.407850966587,443.5,53,443.5,0.776447531503457
443.75,-1.00169199705124,443.75,-1.26697634230539,443.75,43,443.75,0.77654341353611
444,21.0288416147232,444,26.5894212430726,444,65,444,0.776790129840459
444.25,22.023206114769,444.25,27.8606340412301,444.25,66,444.25,0.77640998076863
444.5,9.00662612915039,444.5,11.3928293599614,444.5,53,444.5,0.776481809991027
444.75,22.0091882944107,444.75,27.8425833548212,444.75,66,444.75,0.776418653101244
445,20.0019812583923,445,25.2950044939927,445,64,445,0.776670570363756
445.25,12.0011291742325,445.25,15.1798292887874,445.25,56,445.25,0.776525056450244
445.5,23.0020500540733,445.5,29.0791727750036,445.5,67,445.5,0.776926925263521
445.75,32.0026933670044,445.75,40.4666895622804,445.75,76,445.75,0.776759255970141
446,26.0020592689514,446,32.8839505906258,446,70,446,0.776645160284237
446.25,21.0015589892864,446.25,26.5672223293455,446.25,65,446.25,0.776437728113123
446.5,15.0010390877724,446.5,18.9755463461125,446.5,59,446.5,0.776475696557294
446.75,10.0006430745125,446.75,12.6503232715486,446.75,54,446.75,0.776474382394109
447,9.00053408145905,447,11.3861824756747,447,53,447,0.776411020655086
447.25,48.0026101112366,447.25,60.7215483585143,447.25,92,447.25,0.776466868203564
447.5,20.0009882450104,447.5,25.3038444092869,447.5,64,447.5,0.776366878504967
447.75,24.0010667324066,447.75,30.3521656712249,447.75,68,447.75,0.776675136556305
448,23.0009080886841,448,29.0855248595928,448,67,448,0.7767228404892
448.25,33.0011390626431,448.25,41.7366643087378,448.25,77,448.25,0.776623142614938
448.5,38.0011229753494,448.5,48.0630143662817,448.5,82,448.5,0.776577983848015
448.75,49.0012047588825,448.75,61.9669525557358,448.75,93,448.75,0.776685229863626
449,37.0007260084152,449,46.7989313838524,449,81,449,0.776558502952354
449.25,47.0006888687611,449.25,59.4480811964331,449.25,91,449.25,0.776544610969561
449.5,57.0005524277687,449.5,72.0972389191222,449.5,101,449.5,0.776534184257704
449.75,48.0002268791199,449.75,60.724950886204,449.75,92,449.75,0.776386451334831
450,20.9999949932098,450,26.5645669028476,450,65,450,0.7764571193634
450.25,60.0279529094696,450.25,75.9559602713177,450.25,104,450.25,0.776238520047703
450.5,41.0382120847702,450.5,51.9112277389473,450.5,85,450.5,0.776475832360515
450.75,61.085285460949,450.75,77.284132991547,450.75,105,450.75,0.776334156795325
451,50.0932121276855,451,63.3718068923281,451,94,451,0.776398142237339
451.25,43.1002056002617,451.25,54.5128063454177,451.25,87,451.25,0.776569880286753
451.5,53.1482136011124,451.5,67.230266155099,451.5,97,451.5,0.776470067590106
451.75,63.2055440068245,451.75,79.9772972093288,451.75,107,451.75,0.776232872388498
452,64.2386383056641,452,81.2894171490196,452,108,452,0.776187096785037
452.25,70.2936390638351,452.25,88.9364713503706,452.25,114,452.25,0.776316400142798
452.5,85.3961819410324,452.5,108.047275897181,452.5,129,452.5,0.776296252819537
452.75,75.3845313191414,452.75,95.3748333628386,452.75,119,452.75,0.776337973018404
453,88.4922019958496,453,111.96605486452,453,132,453,0.776285731503189
453.25,116.702881669998,453.25,147.613173819803,453.25,160,453.25,0.77652722777589
453.5,86.5611882686615,453.5,109.492219820619,453.5,130,453.5,0.776498292153219
453.75,121.845979392529,453.75,154.124095856104,453.75,165,453.75,0.776499540322143
454,119.887464570999,454,151.647025563404,454,163,454,0.776498170082909
454.25,130.022170937061,454.25,164.478232964799,454.25,173,454.25,0.776444030755837
454.5,111.931281781197,454.5,141.591995207473,454.5,155,454.5,0.776450678628647
454.75,176.549808084965,454.75,223.343984350078,454.75,219,454.75,0.776416012567842
455,172.594090461731,455,218.27929102765,455,215,455,0.776626986303837
455.25,172.680057191849,455.25,218.40401536237,455.25,215,455.25,0.776571218482531
455.5,182.869300174713,455.5,231.374435262917,455.5,225,455.5,0.776297652813409
455.75,184.981954908371,455.75,234.039359315199,455.75,227,455.75,0.776323988338469
456,188.107953643799,456,238.017922421359,456,230,456,0.776248722455364
456.25,215.521028280258,456.25,272.708327958242,456.25,257,456.25,0.776237776181749
456.5,238.911896133423,456.5,302.259524807287,456.5,280,456.5,0.776354323573543
456.75,273.467143535614,456.75,346.038615693879,456.75,314,456.75,0.776219100950136
457,276.642912483215,457,350.090802515545,457,317,457,0.776145989226541
457.25,290.974011850357,457.25,368.157486267282,457.25,331,457.25,0.776289130016925
457.5,287.060897350311,457.5,362.939141755509,457.5,327,457.5,0.776849319445154
457.75,302.425952625275,457.75,382.377640810602,457.75,342,457.75,0.776825368868784
458,294.452926635742,458,372.359049421087,458,334,458,0.776698100270509
458.25,391.105194807053,458.25,494.51724098096,458.25,429,458.25,0.776800088870439
458.5,375.036979579926,458.5,474.221639133307,458.5,413,458.5,0.776766043842338
458.75,428.099368333817,458.75,541.087122665124,458.75,465,458.75,0.777089806730445
459,496.474528503418,459,627.75226862559,459,532,459,0.776794013583679
459.25,511.98788895607,459.25,647.365562632467,459.25,547,459.25,0.776796491992449
459.5,545.84701461792,459.5,690.138193323272,459.5,580,459.5,0.776839934527102
459.75,616.418785333633,459.75,779.446285710081,459.75,649,459.75,0.776760694873925
460,664.633644104004,460,840.392168147143,460,696,460,0.77677936629084
460.25,681.430672430992,460.25,861.521454310483,460.25,712,460.25,0.776876230989491
460.5,665.584315252304,460.5,841.489605219225,460.5,696,460.5,0.776874026475979
460.75,749.827889120579,460.75,948.361094250718,460.75,778,460.75,0.776582250586833
461,787.165551424026,461,995.646411303428,461,814,461,0.776535087578001
461.25,860.361473590136,461.25,1088.00514755182,461.25,885,461.25,0.776691163625121
461.5,883.497120344639,461.5,1116.97095315854,461.5,907,461.5,0.776889691530031
461.75,1030.62693110704,461.75,1302.67469636345,461.75,1050,461.75,0.777068975050506
462,1017.00742034912,462,1285.41809759601,462,1036,462,0.777093880064116
462.25,1093.65005232096,462.25,1382.67042092531,462.25,1110,462.25,0.776883462510973
462.5,1213.5206040144,462.5,1534.39616470564,462.5,1226,462.5,0.776795712268342
462.75,1343.83425571919,462.75,1698.69303833358,462.75,1352,462.75,0.777008112701089
463,1397.22223141193,463,1766.28613940542,463,1403,463,0.776961868271343
463.25,1489.78103299141,463.25,1883.27328209383,463.25,1492,463.25,0.776970055374473
463.5,1592.76543756723,463.5,2013.80927017012,463.5,1591,463.5,0.77683749884294
463.75,1693.83356773853,463.75,2141.72039669717,463.75,1688,463.75,0.776792753970663
464,1875.46436376572,464,2371.0534102111,464,1863,464,0.776897090898189
464.25,1882.98111453652,464.25,2381.0349616793,464.25,1869,464.25,0.776744075001164
464.5,2025.76405041218,464.5,2562.25659300484,464.5,2006,464.5,0.776544363395713
464.75,2189.41131504178,464.75,2769.858470396,464.75,2163,464.75,0.776375346369812
465,2409.12120938301,465,3047.96209707022,465,2374,465,0.776339097972608
465.25,2529.53372642398,465.25,3199.66462024056,465.25,2489,465.25,0.776491398995379
465.5,2717.37543493509,465.5,3436.53705865389,465.5,2669,465.5,0.7766536720181
465.75,2944.79976305366,465.75,3725.20308070538,465.75,2887,465.75,0.776438484567578
466,3102.01608371735,466,3924.0887190162,466,3037,466,0.776437453454925
466.25,3346.52873769403,466.25,4232.34755790936,466.25,3271,466.25,0.776626718512094
466.5,3580.95335608721,466.5,4529.2305980682,466.5,3495,466.5,0.776558366767664
466.75,3711.82685121894,466.75,4694.28449564091,466.75,3619,466.75,0.776635601415994
467,4104.65346443653,467,5191.36580342302,467,3995,467,0.776594527045362
467.25,4240.14614215493,467.25,5362.87409417591,467.25,4123,467.25,0.776574126044737
467.5,4535.97556143999,467.5,5737.02838225837,467.5,4405,467.5,0.776574972907515
467.75,4798.84903988242,467.75,6069.61122666248,467.75,4655,467.75,0.776561840812404
468,5024.54196810722,468,6355.83210734528,468,4869,468,0.776470453637463
468.25,5371.36756196618,468.25,6793.938245982,468.25,5199,468.25,0.776539170448414
468.5,5503.82674819231,468.5,6962.58128237524,468.5,5323,468.5,0.776418616098681
468.75,5855.5119676888,468.75,7405.92658511959,468.75,5657,468.75,0.776578062049308
469,6069.82452809811,469,7675.39476564668,469,5859,469,0.77673570135934
469.25,6683.36165133119,469.25,8453.68686610781,469.25,6443,469.25,0.776513811104368
469.5,6993.50787377357,469.5,8844.04070568919,469.5,6736,469.5,0.776681227101854
469.75,7285.19329044223,469.75,9214.88327669834,469.75,7011,469.75,0.776518078224656
470,7530.13483285904,470,9523.5252275378,470,7241,470,0.776612315741345
470.25,8011.37159976959,470.25,10130.9598847866,470.25,7692,470.25,0.776702164067436
470.5,8265.08794673681,470.5,10453.2105627187,470.5,7925,470.5,0.776599635306383
470.75,8404.92903116345,470.75,10629.1727766648,470.75,8049,470.75,0.776664136495459
471,8942.42116043568,471,11308.079025493,471,8551,471,0.776719699086056
471.25,9154.89572146535,471.25,11577.5364933902,471.25,8743,471.25,0.776668796911028
471.5,9485.84704545736,471.5,11996.9772311707,471.5,9047,471.5,0.776611030951328
471.75,9568.5965803802,471.75,12103.4001623341,471.75,9115,471.75,0.776499875634027
472,9850.05556197167,472,12457.1294830014,472,9371,472,0.776639805593778
472.25,10142.7142497241,472.25,12830.1261551085,472.25,9637,472.25,0.776469055550939
472.5,10458.2531666756,472.5,13226.5429244872,472.5,9924,472.5,0.776625966253806
472.75,10511.6762389123,472.75,13293.8686135525,472.75,9963,472.75,0.776639616766266
473,10852.7191612482,473,13727.3717471326,473,10273,473,0.776517954628467
473.25,10925.7844576001,473.25,13817.9368869116,473.25,10330,473.25,0.776620040503175
473.5,11243.5766913533,473.5,14216.814623886,473.5,10617,473.5,0.776782627856946
473.75,11306.5560883284,473.75,14294.3822138453,473.75,10664,473.75,0.776892658220043
474,11611.603352356,474,14679.3886377337,474,10938,474,0.776926446900492
474.25,11645.2120231807,474.25,14721.8287775607,474.25,10957,474.25,0.776928926453672
474.5,11567.7619915485,474.5,14623.1770326975,474.5,10872,474.5,0.77696744459571
474.75,11747.8638262272,474.75,14848.4004677764,474.75,11028,474.75,0.777093038541913
475,11927.2767702341,475,15076.902866907,475,11183,475,0.7770052364194
475.25,11966.7030569673,475.25,15129.0281019846,475.25,11211,475.25,0.77689008787707
475.5,12180.9874980927,475.5,15400.0967613864,475.5,11402,475.5,0.776882308946539
475.75,11971.6397025347,475.75,15137.4715534726,475.75,11198,475.75,0.776779318225655
476,11805.9869957685,476,14926.2723884479,476,11035,476,0.776868090807136
476.25,11953.9574480057,476.25,15114.3620373226,476.25,11164,476.25,0.776817159258939
476.5,11892.3569304466,476.5,15034.4157332486,476.5,11098,476.5,0.776921461854191
476.75,11944.7736695051,476.75,15099.9170554649,476.75,11138,476.75,0.77696000479176
477,11783.906436348,477,14901.053303926,477,10980,477,0.776730272282285
477.25,11743.550417304,477.25,14848.3653390849,477.25,10934,477.25,0.776815208422791
477.5,11697.7204613686,477.5,14787.9583749211,477.5,10883,477.5,0.776941868576862
477.75,11644.2437401891,477.75,14722.1008923135,477.75,10825,477.75,0.776851541887743
478,11405.8321668625,478,14424.1074204249,478,10596,478,0.776670173635247
478.25,11373.6498450994,478.25,14381.9674112914,478.25,10558,478.25,0.776746461475732
478.5,11421.5162491798,478.5,14446.5764838377,478.5,10594,478.5,0.776531361381776
478.75,11173.6606200337,478.75,14122.9435101422,478.75,10357,478.75,0.777077295668039
479,11208.4063219786,479,14164.2146900163,479,10381,479,0.777219545726627
