Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,677.65357875824,420,1634.20302981451,420,700,420,0.415807442288974
421,863.044442749023,421,2085.92820672814,421,880,421,0.414918817654776
422,1244.4066617012,422,2996.45148871535,422,1250,422,0.416408388692425
423,1324.62282972336,423,3200.54168275422,423,1330,423,0.415042588125439
424,1538.57157077789,424,3713.51523767721,424,1540,424,0.415468226069624
425,2132.46353340149,425,5149.68128449234,425,2120,425,0.415255938890152
426,2096.83020124435,426,5062.35577742067,426,2090,426,0.415356304763472
427,2768.25630350113,427,6684.40166979904,427,2750,427,0.415294945360297
428,3048.17413072586,428,7351.14541565655,428,3030,428,0.415791849476078
429,3979.49829950333,429,9622.68050817155,429,3950,429,0.414734031580516
430,5048.98959875107,430,12181.1724242694,430,5010,430,0.415636214601953
431,6274.72338972092,431,15119.5534560207,431,6220,431,0.416132840006426
432,9489.1902048111,432,22964.0083248066,432,9390,432,0.414412608062208
433,14220.3310444832,433,34261.8075570262,433,14060,433,0.416173144904103
434,22340.0148719788,434,53929.4099693029,434,22080,434,0.415399629947594
435,27953.2520418167,435,67465.2454903386,435,27640,435,0.415486356132943
436,33572.4947198391,436,80854.9775109759,436,33230,436,0.416336392483168
437,39277.9753591538,437,95055.6862593839,437,38920,437,0.414403023874112
438,40104.4285398006,438,96558.9481520256,438,39790,438,0.416449563817883
439,39416.8845705032,439,95062.212452275,439,39160,439,0.415782308441744
440,37704.40908885,440,91187.9041857445,440,37510,440,0.414663134719285
441,33062.9217038155,441,79492.7185538273,441,32940,441,0.417015265280967
442,31635.5933675766,442,76385.4453754866,442,31560,442,0.415314782977413
443,28366.9103560448,443,68603.5716791242,443,28340,443,0.414672670508411
444,25366.7912278175,444,60967.4958169887,444,25380,444,0.417156612922285
445,24604.4371459484,445,59419.014128041,445,24650,445,0.415243760231178
446,21623.7125197411,446,52201.0461567929,446,21670,446,0.415393444416214
447,19913.1816255569,447,47896.8549570851,447,19960,447,0.4168491571559
448,19082.7533977509,448,46151.248080182,448,19130,448,0.414665593768416
449,18692.3667716026,449,45066.6953887384,449,18740,449,0.415905665017769
450,17141.9959130287,450,41212.7986171082,450,17190,450,0.417029463583648
451,17173.9568458557,451,41590.8380444047,451,17190,451,0.414129918978456
452,16453.1212360382,452,39651.81770122,452,16440,452,0.41606806621091
453,16131.7261865616,453,38872.1375584554,453,16090,453,0.4161206966334
454,16997.8260692596,454,41124.7381974966,454,16920,454,0.414512249381494
455,18613.9193935394,455,44769.4807416383,455,18490,455,0.416869535744752
456,19905.0577613831,456,48074.5908957398,456,19730,456,0.415206914310114
457,22407.0625671387,457,54102.636755215,457,22160,457,0.415315816521915
458,24543.1591125488,458,59010.4944549966,458,24220,458,0.417003585393642
459,28620.5357292175,459,69112.5214694567,459,28180,459,0.415274074675516
460,32275.5068092346,460,77849.1594911455,460,31710,460,0.415731548174516
461,37141.9465121269,461,89239.3322447488,461,36380,461,0.417286822601686
462,43347.8908741951,462,104804.249662775,462,42330,462,0.414786119123923
463,51500.8506371498,463,124370.286121803,463,50140,463,0.415252732875641
464,61245.9231096268,464,147252.224983467,464,59450,464,0.417016592795565
465,68201.9112503529,465,164636.391448001,465,66010,465,0.415411490556196
466,80511.4645557404,466,193538.400698877,466,77730,466,0.417085979513574
467,90021.875980854,467,216881.662510804,467,86700,467,0.416196870889678
468,104481.314972878,468,252784.796993287,468,100380,468,0.414509907872718
469,119905.912844658,469,288479.805567574,469,114920,469,0.416749210660844
470,135883.51688385,470,327768.217606207,470,129920,470,0.415713902100895
471,156554.915747738,471,377978.561487815,471,148980,471,0.415346152423924
472,174741.062870693,472,420403.413959531,472,165510,472,0.416752486531996
473,195423.213192749,473,472048.603591996,473,184240,473,0.415153311855114
474,221074.524923706,474,532806.191758177,474,207460,474,0.416053572269203
475,249490.918576002,475,601007.574977552,475,233050,475,0.416242478454771
476,277960.046116734,476,671578.1063657,476,258820,476,0.415058272491066
477,307239.284016895,477,739984.680283433,477,285180,477,0.416315374932548
478,350229.955652905,478,844077.635332269,478,324060,478,0.416054913612077
479,378704.692737436,479,915421.982717845,479,349310,479,0.414868883507894
480,419467.063848972,480,1008832.347704,480,385700,480,0.416890819608914
481,459112.552325726,481,1105599.6436247,481,420980,481,0.416377277930063
482,500699.358253479,482,1209551.59112052,482,457840,482,0.415119550593509
483,532111.76497221,483,1278427.15481002,483,485220,483,0.417303913398458
484,569331.477485895,484,1373244.41885274,484,517730,484,0.415729904040058
485,600197.089378834,485,1449371.14959458,485,544300,485,0.415267880799486
486,632692.111874485,486,1519506.32377089,486,572620,486,0.417454347409896
487,644740.248992729,487,1557502.02343802,487,582360,487,0.415122785218248
488,662045.638268662,488,1597495.1068363,488,596800,488,0.415574672331735
489,669387.944322681,489,1607672.1059728,489,602220,489,0.417445581712752
490,670561.284715652,490,1622072.8119874,490,602080,490,0.414583617357819
491,662085.446578789,491,1594912.23260948,491,593320,491,0.416244738662814
492,646482.702325916,492,1553492.09540458,492,578220,492,0.41723102693426
493,622367.602706814,493,1503749.08498203,493,555580,493,0.4150452054845
494,594921.999623966,494,1429903.18924319,494,530060,494,0.417143902113062
495,558087.977015734,495,1345887.87319744,495,496290,495,0.415800146203895
