Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,153.823204994202,420,414.491455707474,420,240,420,0.372664630491802
421,215.761110687256,421,580.554529070398,421,300,421,0.373178175508513
422,277.455062675476,422,749.044022071469,422,360,422,0.371989979133203
423,266.577761363983,423,717.815390402551,423,350,423,0.372915498087434
424,296.989686584473,424,800.183280255388,424,380,424,0.37270215924365
425,399.322321891785,425,1077.8251659243,425,480,425,0.372063841683026
426,470.297861003876,426,1265.07114538967,426,550,426,0.373283548887059
427,499.966349411011,427,1348.09655544317,427,580,427,0.372429047195436
428,631.714155864716,428,1706.06809922161,428,710,428,0.371857768645162
429,681.26726398468,429,1831.55379755873,429,760,429,0.373481184768568
430,1066.37265205383,430,2880.16349172927,430,1140,430,0.371831188074048
431,1390.76824321747,431,3745.77907419135,431,1460,431,0.372834391666199
432,1613.02012901306,432,4344.41691826791,432,1680,432,0.37283084018318
433,1845.03010554314,433,4982.17857221973,433,1910,433,0.371906949150945
434,2340.26662693024,434,6292.28551394187,434,2400,434,0.373447448302494
435,3158.82284235954,435,8512.19587230052,435,3210,435,0.372646031220737
436,3984.34344544411,436,10752.3368576637,436,4030,436,0.3721284223595
437,4494.45447616577,437,12086.8618145201,437,4540,437,0.373370387129136
438,5336.2240983963,438,14376.6182057263,438,5380,438,0.372723075466377
439,6699.8222700119,439,18083.5861427025,439,6740,439,0.37206667862559
440,8774.41242957115,440,23598.6439081539,440,8810,440,0.373343658261672
441,10381.6689577103,441,27981.0140258632,441,10420,441,0.372580290161083
442,12536.9792451859,442,33822.8606441467,442,12580,442,0.372234114026837
443,16641.9474794865,443,44713.360678265,443,16690,443,0.373703021565443
444,19594.8748912811,444,52832.0878816877,444,19660,444,0.372449553099805
445,24050.3822650909,445,64798.0249825913,445,24140,445,0.372709003048702
446,28210.234148407,446,75793.8918518243,446,28300,446,0.373707681694812
447,34800.0649962902,447,93912.4454387819,447,34890,447,0.37213088665384
448,41099.6226360321,448,110655.898074003,448,41190,448,0.372958399363339
449,49398.9692800999,449,132858.439108131,449,49490,449,0.3733417995505
450,57267.9863462448,450,154720.22626444,450,57360,450,0.371726951952082
451,69136.6476501465,451,185893.181300281,451,69100,451,0.373437505532869
452,81922.3309567452,452,220877.028023663,452,81710,452,0.372455332127523
453,92532.6754915237,453,249852.138292751,453,92110,453,0.371929835426316
454,109206.39818964,454,293902.451759191,454,108490,454,0.373107936205698
455,125295.235097885,455,338264.257115987,455,124230,455,0.371984341964534
456,143587.048615265,456,387247.289764537,456,142070,456,0.372352695078905
457,162974.089116669,457,438317.095235775,457,160920,457,0.373342962794703
458,181553.582434082,458,489763.109175055,458,178900,458,0.372263841961493
459,208588.482848358,459,562331.991001572,459,205120,459,0.372492971505587
460,229286.374694824,460,616471.6673157,460,225020,460,0.373454214144673
461,255152.046297169,461,688449.478808903,461,249680,461,0.372188445665009
462,280577.174179745,462,756173.711290637,462,273770,462,0.372602523407991
463,313082.648613024,463,841881.909810375,463,304610,463,0.373406976750237
464,338478.529440308,464,913283.166360909,464,328380,464,0.372187371589351
465,367880.04637599,465,989752.200395892,465,355890,465,0.373219039497737
466,397393.859989166,466,1069133.42118162,466,383520,466,0.373226857957903
467,427230.949483156,467,1153582.4367,467,411330,467,0.3719314952964
468,457080.239788055,468,1228934.45493231,468,439020,468,0.373453059960376
469,474968.205566883,469,1278719.81013912,469,455120,469,0.372979703969917
470,499202.844405174,470,1346321.78309003,470,477210,470,0.372353760809913
471,523434.904431248,471,1406467.01645027,471,498040,471,0.373675216476554
472,540837.434789944,472,1459797.15037592,472,512210,472,0.372062991482405
473,551917.372396421,473,1486953.67735006,473,520290,473,0.372722503500228
474,565730.446862793,474,1524905.12803129,474,530860,474,0.372549864375272
475,572419.340519428,475,1544248.89711223,475,534680,475,0.372245968198137
476,578202.268035507,476,1557629.71256883,476,538380,476,0.37275454290292
477,573967.618291569,477,1546726.60453558,477,532760,477,0.37263794954647
478,569089.629062462,478,1533399.56270044,478,526580,478,0.372680311042732
479,558238.705039644,479,1503689.25678257,479,514930,479,0.372792622401665
480,557337.390322685,480,1497749.7645166,480,512500,480,0.373630503934773
481,543343.32111001,481,1464314.94966808,481,498250,481,0.372609986624488
482,528278.772087097,482,1422802.50358406,482,483100,482,0.372839274001675
483,508834.37035799,483,1367123.45875214,483,464040,483,0.373704563656753
484,493134.966720343,484,1330209.6671581,484,448490,484,0.372285981509903
485,472070.231540203,485,1270419.5446585,485,428160,485,0.373119939150186
486,450948.326973295,486,1215435.93008724,486,408190,486,0.372572874389881
487,429151.43604989,487,1158635.31884434,487,387690,487,0.371972324476513
488,411967.958588171,488,1107676.1292647,488,371430,488,0.373442274619525
489,386675.663525963,489,1042417.86211288,489,347940,489,0.372499105538556
490,366815.396478653,490,988543.169705899,490,329420,490,0.3726199215263
491,348063.798329544,491,937610.317703062,491,311980,491,0.372771746948513
492,330511.55887022,492,890846.176982061,492,295680,492,0.372564011656379
493,306111.041359282,493,824528.333416846,493,273330,493,0.372802137209956
494,292277.438318539,494,787825.867213599,494,260480,494,0.372548489892216
495,271348.154566526,495,732219.000355952,495,241370,495,0.37215468344973
496,257497.777636337,496,693070.177690007,496,228600,496,0.373067911449841
497,240959.46397934,497,649557.237973394,497,213500,497,0.3725168379197
498,229761.399378204,498,619073.675868894,498,203180,498,0.372688038665423
499,217837.021263313,499,585968.648978822,499,192260,499,0.373282935674497
500,205523.047187805,500,553722.75662034,500,181040,500,0.372715537863287
501,197245.707018328,501,531578.649328387,501,173090,501,0.372610145888092
502,185660.251930141,502,499158.690792911,502,162310,502,0.373466722059693
503,175141.380441284,503,472013.030851495,503,152540,503,0.372605827889371
504,168262.393671799,504,453661.184514081,504,146000,504,0.37245836528857
505,160030.05697155,505,430630.425733919,505,138340,505,0.373150743544686
506,151291.997242737,506,407623.516425389,506,130380,506,0.3727061322507
507,141132.868819571,507,379795.69335357,507,121250,507,0.373135328830461
508,135452.559119129,508,364094.05142086,508,116010,508,0.373543674275765
509,126498.751000834,509,340368.526902135,509,108010,509,0.373183687030596
510,118215.489337921,510,318438.264996905,510,100630,510,0.372782162025325
511,108276.972136116,511,291068.182783992,511,91760,511,0.373517071770143
512,103440.477848244,512,278567.144816279,512,87270,512,0.372873910974688
513,95063.6070244789,513,256008.028469917,513,79850,513,0.37287397558612
514,85481.8127521515,514,230104.81358731,514,71490,514,0.373028177326221
515,79634.7615704536,515,214652.46288858,515,66310,515,0.372549930655635
516,73197.8572442055,516,197038.308531922,516,60670,516,0.373027911966352
517,67267.1501335144,517,181057.514658701,517,55500,517,0.373059841934921
518,59142.8622394562,518,159358.544782524,518,48580,518,0.372681665975465
519,56172.237898159,519,151071.941135259,519,45930,519,0.373349361233866
520,51164.5639986992,520,137718.853483939,520,41650,520,0.373051117484189
521,46279.0557479858,521,124773.39477503,521,37500,521,0.372464167204471
522,42935.0911049843,522,115542.795030608,522,34630,522,0.373128233970655
523,38882.2658786774,523,104761.05727957,523,31220,523,0.372701992589069
524,35579.3453397751,524,95927.9629652394,524,28440,524,0.372456137505452
525,32646.7039413452,525,87864.6456525544,525,25980,525,0.373091715636707
526,30189.0088069916,526,81328.4509845463,526,23910,526,0.372746961669231
527,27411.7696028709,527,73875.4389268454,527,21610,527,0.372607652506687
528,24899.5052589417,528,66970.362426096,528,19540,528,0.373324763113162
529,21331.3143450737,529,57592.6010415431,529,16670,529,0.371961747036655
