Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,27.2308646678924,420,30.3667789376289,420,114,420,0.878495424035016
421,8.50596686363219,421,9.48199690609387,421,96,421,0.878815827319299
422,43.6888195705414,422,48.7132193209188,422,130,422,0.878616227103007
423,8.47262652397155,423,9.43404746950632,423,96,423,0.879802848939282
424,-3.9186139202118,424,-4.37102651667906,424,84,424,0.878269529873864
425,31.0812735080719,425,34.6419422570339,425,118,425,0.878960378403239
426,51.5479314899444,426,57.5046397298457,426,138,426,0.878188700254893
427,45.2838373851776,427,50.4609964861481,427,132,427,0.879141021863266
428,14.5151149082184,428,16.1805580409164,428,102,428,0.878822001788187
429,12.4423063182831,429,13.8561799952334,429,100,429,0.879678181583029
430,0.203506231307972,430,0.226848732766145,430,88,430,0.878850577684912
431,36.8024929857254,431,41.0443958777029,431,124,431,0.878417250208236
432,53.0224500846863,432,59.1011197507008,432,140,432,0.87889577192852
433,16.440862326622,433,18.3211328668991,433,104,433,0.879110925428236
434,42.7899703884125,434,47.6605124804576,434,130,434,0.879530723699823
435,56.9358062028885,435,63.4507914157523,435,144,435,0.879063514845556
436,81.1438152170181,436,90.462218801479,436,168,436,0.878744868610803
437,54.7660594892502,437,61.0418334736013,437,142,437,0.878935227341659
438,70.840191321373,438,78.9242420024425,438,158,438,0.879303953684193
439,109.043437066078,439,121.566009704556,439,196,439,0.878743243549796
440,125.003673291206,440,139.374362563193,440,212,440,0.878648832845854
441,122.835006451607,441,136.944279853922,441,210,441,0.878725123738096
442,92.561618065834,442,103.108737839328,442,180,442,0.879435587440474
443,130.544738030434,443,145.450226450751,443,218,443,0.87925553907321
444,202.477703547478,444,225.700796048606,444,290,444,0.878856068560062
445,160.215869879723,445,178.644193075402,445,248,445,0.878602609396942
446,248.219658098221,446,276.567498713385,446,336,446,0.879235769023501
447,304.218051953316,447,338.870558478077,447,392,447,0.87946677793066
448,406.216037635803,448,452.689043662356,448,494,448,0.879080720655807
449,590.211580815315,449,657.579711454092,449,678,449,0.879284090555873
450,606.199855470657,450,675.597465135296,450,694,450,0.879022516768869
451,821.729051742554,451,915.035882574974,451,908,451,0.879744149904648
452,1036.04878842354,452,1155.2137543037,452,1120,452,0.878605050040211
453,1301.43872526169,453,1449.71171900935,453,1382,453,0.879448736701722
454,1777.3568487072,454,1981.21525796491,454,1852,454,0.878853786608197
455,2362.01573390961,455,2631.95668104701,455,2428,455,0.879174139538477
456,3315.35211631775,456,3694.34896738308,456,3366,456,0.879149663678303
457,4035.33848384857,457,4496.62476575259,457,4070,457,0.87915280012234
458,5483.11963592529,458,6109.32306996494,458,5488,458,0.879234970988847
459,7380.17525547028,459,8224.8318887681,459,7342,459,0.879046040480622
460,9769.91069297791,460,10891.9980642737,460,9672,460,0.878734630726458
461,12631.6558266306,461,14082.5749496205,461,12444,461,0.878725036763
462,16842.3400231648,462,18758.5323916108,462,16516,462,0.879571111424958
463,23930.8492294264,463,26702.7597091676,463,23364,463,0.877977337801254
464,31591.3156672096,464,35195.4751852687,464,30728,464,0.879326979959432
465,40489.9864307642,465,45163.8784695641,465,39248,465,0.878284165341141
466,52986.331662941,466,59040.8339920943,466,51212,466,0.879188701763568
467,68051.6429929495,467,75929.9020104887,467,65592,467,0.878024640046533
468,83319.089694643,468,92857.5537371308,468,80098,468,0.879021444838956
469,99344.9172144651,469,110774.516498715,469,95262,469,0.878581063224217
470,116364.176962376,470,129644.512096289,470,111304,470,0.879295714701181
471,128345.555717502,471,143208.498725561,471,122184,471,0.877997360383917
472,137746.801444216,472,153508.51770763,472,130520,472,0.87906473554866
473,142612.30514441,473,158983.873823145,473,134504,473,0.878776156757238
474,144515.325063934,474,160941.816821952,474,135672,474,0.879653565341997
475,142095.31573503,475,158348.509075699,475,132792,475,0.879098025648185
476,139330.410917344,476,155270.495807582,476,129800,476,0.879080513899219
477,133541.098139243,477,148791.681512994,477,124020,477,0.879238276042501
478,124720.699384732,478,138981.274033278,478,115472,478,0.879130777112465
479,116571.112367663,479,129818.383217762,479,107596,479,0.879672950870228
480,108178.977756381,480,120611.317216749,480,99546,480,0.878678516530646
481,100222.900683761,481,111651.753660425,481,91976,481,0.879367843758778
482,89838.9343343973,482,100145.437238184,482,82228,482,0.878834810778446
483,83443.054679513,483,92840.1895415259,483,76170,483,0.88046829845176
484,74764.8293136358,484,83367.2125042815,484,68070,484,0.87857366194871
485,67795.4997061491,485,75533.8452550347,485,61564,485,0.879283992136685
486,61089.0460086966,486,68165.3256342018,486,55372,486,0.877973099672664
487,55008.5074642229,487,61332.3310501449,487,49770,487,0.878649845266491
488,49464.600431962,488,55175.7968651529,488,44674,488,0.87826328139985
489,45205.4629265642,489,50377.3246188219,489,40754,489,0.879078212873868
490,41196.3380497217,490,45928.2564499876,490,37074,490,0.878725914906295
491,37787.6347413111,491,42156.7698281402,491,33948,491,0.878137095794111
492,34106.018075738,492,38044.3743240303,492,30590,492,0.878252711636848
493,30741.5081251764,493,34291.7693880301,493,27528,493,0.878242186887273
494,28255.0122618628,494,31478.0392779587,494,25260,494,0.879340801370327
495,25720.4824499846,495,28685.7980868184,495,22958,495,0.87839499679065
496,23085.1916441155,496,25723.4907802356,496,20574,496,0.879173207226481
497,21338.0011160517,497,23805.9015401336,497,18986,497,0.878110708770639
498,19180.9497229672,498,21373.1893326473,498,17042,498,0.879167624798599
499,17810.9718865442,499,19864.4783606156,499,15800,499,0.87839157805902
500,15908.4206707001,500,17728.6361468734,500,14094,500,0.879070095198226
501,14482.5629180002,501,16158.1099692311,501,12790,501,0.878082426605598
502,13338.3576917744,502,14872.834053128,502,11742,502,0.878586705161376
503,12543.481186595,503,13984.1110731727,503,11006,503,0.878734987782116
504,11218.6461202812,504,12508.808851824,504,9816,504,0.878618242789007
505,10480.7602412462,505,11685.3303150841,505,9142,505,0.878672512960193
506,9587.19903318405,506,10695.6223009027,506,8344,506,0.878143658599174
507,8895.15189157963,507,9914.59271817712,507,7724,507,0.878924421067431
508,8490.7036445713,508,9478.12304363331,508,7354,508,0.877618627327688
509,7792.8519468832,509,8681.85522031518,509,6736,509,0.879332960641702
510,6824.74629707336,510,7612.79603047196,510,5892,510,0.878256180722482
511,6314.85740317345,511,7039.10578205797,511,5434,511,0.87885992750775
512,6125.17418096542,512,6832.2748283999,512,5250,512,0.878277636868353
513,5559.26271826744,513,6197.39456299447,513,4752,513,0.878784361407976
514,5079.00705982208,514,5661.7305529507,514,4330,514,0.878827244708019
515,4772.21693291664,515,5321.75889739276,515,4056,515,0.878499952843532
516,4311.54204857826,516,4808.22084652002,516,3656,516,0.878466634515248
517,4055.11360951424,517,4523.02180532955,517,3428,517,0.87831982131587
518,3915.61657237053,518,4362.65879106932,518,3298,518,0.879263379038895
519,3571.21025530815,519,3985.60101663051,519,3002,519,0.877817719426314
520,3275.13290219307,520,3650.39016374257,520,2748,520,0.878946598954013
521,3033.72274661064,521,3383.36108623175,521,2540,521,0.878425531915858
522,2792.30996699333,522,3110.14235698735,522,2334,522,0.879530883917106
523,2568.41798701286,523,2864.97045628826,523,2144,523,0.878262613064901
524,2565.65887341499,524,2860.25329632804,524,2132,524,0.878757254932612
525,2426.56009440422,525,2707.50653425816,525,2012,525,0.878016221772753
526,2119.49200298309,526,2362.69207077388,526,1760,526,0.878817380663999
527,2084.35437420845,527,2324.1666540472,527,1724,527,0.878578087760401
528,2007.78507543564,528,2237.52866343008,528,1656,528,0.879063878767669
529,1755.34919951439,529,1957.22487898185,529,1452,529,0.87861487364844
530,1627.02446594238,530,1813.51298844974,530,1346,530,0.878914325852761
531,1602.52984634876,531,1786.25044149397,531,1320,531,0.878895165391665
532,1488.70941813469,532,1659.40540108449,532,1226,532,0.87888255629154
533,1415.58791503429,533,1577.91182835002,533,1164,533,0.878875950761869
534,1352.13005872726,534,1507.11864375393,534,1110,534,0.878909577317687
535,1317.13602159023,535,1467.1740917963,535,1078,535,0.879462470374581
536,1170.2263726759,536,1304.42133147298,536,962,536,0.878871724077371
537,1150.67505734921,537,1281.39872134703,537,942,537,0.87970015500184
538,1185.00691024303,538,1321.10091029502,538,962,538,0.878738314198074
539,949.607545228005,539,1057.2862503899,539,784,539,0.879865686920379
540,939.023760914803,540,1046.6223131604,540,772,540,0.878940533585465
541,917.367388472557,541,1021.83445235151,541,752,541,0.879489886603358
542,923.159825177193,542,1028.7859763796,542,752,542,0.87907033552415
543,850.630481295586,543,948.271131979052,543,696,543,0.87878507704517
544,791.197635569573,544,881.570831184306,544,650,544,0.879221322002265
545,691.313203024864,545,770.445039325223,545,576,545,0.879033198683968
546,624.420843634605,546,695.526900157686,546,526,546,0.879491288123109
547,611.124053902626,547,681.461221964207,547,514,547,0.878546161033655
548,586.070617632866,548,653.116325704831,548,494,548,0.87908534864645
549,644.860939326286,549,718.654742096424,549,532,549,0.879058233778752
550,534.893030142784,550,595.697095618035,550,454,550,0.87964650357454
