Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,4975.34920477867,420,11227.2055190878,420,4830,420,0.442149752665658
421,5774.72164998055,421,13087.1018631334,421,5610,421,0.440322487472809
422,7699.37798924446,422,17337.7034262416,422,7480,422,0.443046659245722
423,10226.0469155788,423,23127.6404197504,423,9940,423,0.441192722405866
424,12814.8987332821,424,29002.700143378,424,12470,424,0.440899102307517
425,16268.2678921223,425,36704.6098912695,425,15850,425,0.442217342661323
426,19281.185449934,426,43646.3811861344,426,18820,426,0.440809740643296
427,25558.7305712223,427,57713.2134632793,427,24990,427,0.441867090523204
428,32052.8491673946,428,72240.7922181151,428,31400,428,0.442672858743863
429,41025.9554316044,429,92800.8806066266,429,40270,429,0.441124275295442
430,56215.5438053608,430,126794.741884098,430,55290,430,0.4423494637424
431,78990.1463401079,431,178153.913468677,431,77740,431,0.442371456186552
432,105340.98143549,432,238332.457183603,432,103750,432,0.441033709140605
433,142017.589592624,433,320305.791428832,433,139980,433,0.442371254246023
434,176125.343283319,434,397247.463993124,434,173740,434,0.442354914706166
435,197620.941433787,435,447378.578953286,435,195110,435,0.440782607179518
436,215048.31038568,436,484706.861522368,436,212590,436,0.442646038562087
437,215928.830529046,437,487724.836364829,437,213740,437,0.44174120957136
438,203970.304148364,438,461800.27383488,438,202170,438,0.440738530500064
439,186469.316358829,439,419983.479283748,439,185070,439,0.442959164637322
440,166960.421507716,440,377712.525091166,440,165930,440,0.441070914596872
441,147760.862875342,441,334444.90742362,441,147040,441,0.440858054974413
442,130547.018746495,442,294158.73496498,442,130080,442,0.442772265220858
443,115802.808051467,443,262119.399324507,443,115540,443,0.440843459704813
444,105591.821987987,444,238570.064209809,444,105490,444,0.44162207371928
445,96536.5622464418,445,217377.104631954,445,96570,445,0.443060398115818
446,91484.245220995,446,207299.793150846,446,91520,446,0.440381043550439
447,93012.5192571402,447,209868.33047764,447,93050,447,0.442191602038831
448,98270.8797891617,448,221536.820081705,448,98310,448,0.442569401058528
449,104959.059450412,449,237750.956974561,449,105000,449,0.440528003564894
450,112356.973212004,450,253116.491595449,450,112400,450,0.44286511304141
451,126622.616023636,451,286070.247860537,451,126430,451,0.44164586717731
452,144353.253831339,452,326787.424642794,452,143860,452,0.440785998445258
453,161294.133221912,453,363462.377479248,453,160440,453,0.442746591117147
454,184794.940872812,454,417719.677050949,454,183470,454,0.441416902618866
455,218272.983748436,455,492938.336141668,455,216300,455,0.441811504425702
456,251990.830567551,456,568262.837928602,456,249210,456,0.442428390541068
457,285303.963666344,457,645684.199148364,457,281590,457,0.440909777737408
458,330505.133760071,458,746190.15995476,458,325550,458,0.441930572566908
459,380868.196336555,459,859492.383960516,459,374410,459,0.442130875875378
460,433415.550458908,460,981327.290450075,460,425220,460,0.440716851814749
461,485923.428651595,461,1094659.08808761,461,475370,461,0.442874325058118
462,540579.427070188,462,1220769.27710525,462,527330,462,0.441829693378407
463,603444.757055354,463,1365886.80109743,463,586980,463,0.440846283295938
464,660595.4624053,464,1487720.76194249,464,640750,464,0.442997536914071
465,702167.844266295,465,1587840.23428036,465,679150,465,0.441249254309836
466,748916.644185066,466,1691047.28016913,466,722640,466,0.441880547105714
467,784566.434417129,467,1764514.31313551,467,755240,467,0.443578968519148
468,806318.709280729,468,1825222.48691067,468,774340,468,0.440815063099452
469,817987.924672484,469,1846034.43355947,469,783690,469,0.442105750849634
470,826229.579603672,470,1863254.94958767,470,789720,470,0.442421484270351
471,815662.968399739,471,1846593.3344456,471,775990,471,0.440764694077098
472,810421.849204969,472,1824492.24554476,472,767430,472,0.443150069724181
473,784004.718549895,473,1769591.29740194,473,738990,473,0.44204546003849
474,751457.477571869,474,1700367.05506699,474,705060,474,0.440982337806583
475,718470.927213311,475,1616493.83019825,475,671030,475,0.443412063360801
476,679504.317674661,476,1536723.81270152,476,632640,476,0.441212269629165
477,632939.949615169,477,1431257.16596443,477,587440,477,0.441259741389056
478,590923.06385572,478,1332490.48716306,478,546730,478,0.442459196366079
479,546071.777755237,479,1236208.1590115,479,503660,479,0.440782947879655
480,515308.237578273,480,1162464.56865051,480,473810,480,0.442282830997293
481,467570.968039632,481,1053821.54530359,481,428730,481,0.442669243841505
482,429350.09344399,482,972256.610552013,482,392600,482,0.440658163653232
483,396975.872709155,483,894190.114018462,483,362000,483,0.442918894071919
484,363228.955979943,484,820244.825136065,484,330320,484,0.441840529740832
485,332190.912743211,485,751227.629757689,485,301270,485,0.441231671178717
486,304092.70993259,486,684973.352762426,486,275240,486,0.442917008896286
487,272712.97261374,487,616372.968354263,487,246350,487,0.441472865179291
488,251811.69537313,488,568750.259361102,488,227020,488,0.441759391609927
489,231814.421370006,489,522186.030913715,489,208580,489,0.442900151749713
490,209586.044032693,490,474801.403904692,490,188210,490,0.440481732480921
491,192002.681447196,491,432534.138767414,491,172090,491,0.442872309229108
492,175657.923744655,492,396469.711233492,492,157140,492,0.442057271532866
493,158744.450726056,493,359332.459833645,493,141740,493,0.440826006034978
494,150003.3796664,494,337594.054122686,494,133680,494,0.443285105472276
495,133748.713012099,495,302410.37856179,495,118970,495,0.441306876740345
496,119433.091875744,496,269895.934809598,496,106030,496,0.441537710977215
497,111280.935538554,497,250681.076410973,497,98600,497,0.442884425183999
498,100595.280609941,498,227809.934127688,498,88960,498,0.440633000480517
499,92632.4250997782,499,208731.521878949,499,81760,499,0.442762217308644
500,84387.4805850983,500,190457.835142192,500,74340,500,0.442078333190921
501,79363.2407798052,501,179669.199331813,501,69650,501,0.440770841938344
502,72272.4230888844,502,162715.53863992,502,63190,502,0.443124933492765
503,64838.2011437654,503,146546.531113596,503,56480,503,0.441466198042399
504,61727.8089348793,504,139303.490685334,504,53570,504,0.442117308189815
505,57527.152228713,505,129709.91309488,505,49740,505,0.442491520202126
506,52692.3197752953,506,119310.822576672,506,45420,506,0.440694206103715
507,47872.5095319986,507,108062.396404842,507,41140,507,0.44201197295824
508,43185.0120547771,508,97510.8680648018,508,37000,508,0.44188279515441
509,40776.4418453455,509,92315.5290775078,509,34830,509,0.44075987873724
510,38634.2112751007,510,87107.3839038476,510,32900,510,0.442508597885876
511,35810.0205551624,511,80982.5120868888,511,30360,511,0.441228858793266
512,32056.8422081947,512,72477.9040582933,512,27060,512,0.441328633626951
513,29460.2068109036,513,66371.1967259481,513,24760,513,0.442842045567925
514,28467.1988264084,514,64381.7564535603,514,23820,514,0.441198072756996
515,26105.1642968655,515,58939.1402681298,515,21750,515,0.441924625454098
516,24875.7682176113,516,56019.3659107421,516,20630,516,0.443021306053407
517,23196.5318654537,517,52444.5629171028,517,19150,517,0.441335960706444
518,20536.8002707005,518,46290.8952439176,518,16880,518,0.442626698524526
519,20534.8878759861,519,46299.2153312474,519,16800,519,0.442510195767132
520,18143.6108486652,520,41076.389483012,520,14780,520,0.440756839615728
521,17266.808732748,521,38918.4531979342,521,14000,521,0.442645684748929
522,16306.0857613087,522,36811.819296868,522,13160,522,0.441963705595581
523,15060.5075719357,523,34074.1099620958,523,12100,523,0.441034608932288
524,13689.2874143124,524,30847.4552717734,524,10950,524,0.442748942639503
525,13287.9449717999,525,30021.1710199162,525,10580,525,0.441637629100461
526,11543.0054246902,526,26082.1961455834,526,9150,526,0.441583234142134
527,12569.5664407253,527,28347.8790265291,527,9910,527,0.442393249551199
528,11211.6910506248,528,25386.3874412852,528,8800,528,0.440696887358953
529,10264.1992116451,529,23137.5891950375,529,8020,529,0.44259697058987
530,10095.5174102783,530,22781.3534640702,530,7850,530,0.442146967459923
531,9464.05590965748,531,21417.1346356115,531,7320,531,0.440937479114219
532,9073.25358777046,532,20426.5657986908,532,6980,532,0.443148664246711
533,8611.64660818577,533,19429.5402846165,533,6590,533,0.442220262096712
534,8091.35156450272,534,18301.0827380998,534,6160,534,0.441161198702541
535,7511.4796141386,535,16906.2177320483,535,5690,535,0.443258298880358
536,7425.35539834499,536,16781.8687904968,536,5590,536,0.441487291648543
537,7229.77409598827,537,16338.3149730619,537,5410,537,0.441527050567695
