Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,1087.15589475632,420,2357.30799367056,420,1110,420,0.459387843237991
421,1665.92472963333,421,3614.53272201202,421,1670,421,0.45910960399843
422,1693.71821842194,422,3683.15977995545,422,1700,422,0.458106939232247
423,2217.34835615158,423,4799.81170945276,423,2210,423,0.460139009314586
424,2677.03203601837,424,5807.89429215896,424,2660,424,0.459141938324893
425,3155.46968793869,425,6850.2768097059,425,3130,425,0.458857020981186
426,3682.28849248886,426,7959.9917698651,426,3650,426,0.460749141508701
427,4032.51547393799,427,8750.54118820069,427,4000,427,0.459046184897228
428,4861.54130306244,428,10557.6000481768,428,4820,428,0.458706842792873
429,5645.95145721436,429,12209.7886309812,429,5600,429,0.460568516315325
430,8217.58162021637,430,17851.5449995821,430,8140,430,0.458563409227487
431,10101.3693454742,431,21918.8142875146,431,10000,431,0.45906872260465
432,16369.9196468353,432,35402.1722319541,432,16180,432,0.460555851520887
433,24860.2076267242,433,54054.6219550554,433,24560,433,0.458159247789668
434,40413.2004692078,434,87601.2800501247,434,39920,434,0.45952821026373
435,52940.1688423157,435,114736.682832156,435,52320,435,0.459600037434221
436,66539.9520144939,436,144714.445058975,436,65830,436,0.458055979885514
437,77638.4676552773,437,168001.008290043,437,76900,437,0.460298094582255
438,81351.1803926468,438,176395.521750194,438,80680,438,0.45938866864308
439,80851.375065279,439,175466.650101935,439,80290,439,0.458996849657794
440,75742.9664831162,440,163959.924029496,440,75320,440,0.460133761245023
441,70118.4837155342,441,152271.108502311,441,69820,441,0.458713204038739
442,64006.0577158928,442,138882.173783519,442,63820,442,0.459080346463612
443,58831.3598208427,443,127404.372883224,443,58740,443,0.459949443424834
444,54070.1586585045,444,117315.817968196,444,54060,444,0.459107414362283
445,50531.0052530766,445,109543.412114119,445,50590,445,0.45948616681784
446,47059.7269599915,446,101938.818090377,446,47120,446,0.459832020133342
447,43818.6001459122,447,95192.0968554817,447,43880,447,0.458552582401804
448,43957.7354759216,448,95187.139553511,448,44020,448,0.459982690656002
449,42616.8362047195,449,92286.3580420017,449,42680,449,0.459969039285521
