Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,-13.9272361278534,420,-17.630789069381,420,34,420,0.775888485339979
420.25,-0.415535097122198,420.25,-0.526012831245326,420.25,47,420.25,0.77592032356575
420.5,13.0829517745972,420.5,16.5613521273802,420.5,60,420.5,0.77591783066113
420.75,-6.64205612182618,420.75,-8.40832813856924,420.75,41,420.75,0.775887959674705
421,19.294022397995,421,24.4137571984887,421,66,421,0.776229925534911
421.25,15.1373500108719,421.25,19.157605384543,421.25,62,421.25,0.776090633392532
421.5,13.0573366355896,421.5,16.518227423068,421.5,60,421.5,0.776410371775093
421.75,-6.62904525756836,421.75,-8.38801966813597,421.75,41,421.75,0.776235857770527
422,-2.48467220306397,422,-3.14367848359757,422,45,422,0.776304937740652
422.25,16.1424408245087,422.25,20.4247338323652,422.25,63,422.25,0.77627308768932
422.5,8.89466705322265,422.5,11.2547280973129,422.5,56,422.5,0.776241366574753
422.75,-0.413502149581915,422.75,-0.523362467442982,422.75,47,422.75,0.776032084275497
423,7.85267824172973,423,9.93806599993416,423,55,423,0.776103412246682
423.25,0.619643340110773,423.25,0.784208135622924,423.25,48,423.25,0.776093808746481
423.5,0.61933839797973,423.5,0.783889346221871,423.5,48,423.5,0.776028664399457
423.75,1.65075588226318,423.75,2.08880268640412,423.75,49,423.75,0.77622515907076
424,10.9308704090118,424,13.8320346429118,424,58,424,0.776195804594336
424.25,10.9254830980301,424.25,13.8282600521856,424.25,58,424.25,0.776028431321458
424.5,11.9502935028076,424.5,15.1272624342828,424.5,59,424.5,0.775932330706657
424.75,12.974087433815,424.75,16.4209097575504,424.75,60,424.75,0.77603980484116
425,17.0844086170196,425,21.6224154812533,425,64,425,0.776068062973609
425.25,0.617159242629999,425.25,0.780982021456556,425.25,48,425.25,0.776173951338486
425.5,12.9530045413971,425.5,16.3872761314486,425.5,60,425.5,0.776362342448527
425.75,-8.63044332504273,425.75,-10.9189317094386,425.75,39,425.75,0.776343437572143
426,2.66981318473815,426,3.37824477555219,426,50,426,0.776232732389111
426.25,12.9309858798981,426.25,16.3663321418471,426.25,60,426.25,0.776040979767898
426.5,-2.46164691925049,426.5,-3.11525114211693,426.5,45,426.5,0.776132784652183
426.75,11.8912030601501,426.75,15.0485099182003,426.75,59,426.75,0.776132083129368
427,1.63923393249511,427,2.07452877155815,427,49,427,0.776113126754572
427.25,4.71011803627014,427.25,5.96153899850235,427.25,52,427.25,0.776028939439125
427.5,8.80086331367492,427.5,11.1381002619263,427.5,56,427.5,0.776100306701692
427.75,-2.45465686798096,427.75,-3.10570505393976,427.75,45,427.75,0.776304243847231
428,12.879609003067,428,16.2979799936938,428,60,428,0.776196191786102
428.25,14.9154868221283,428.25,18.8827006127167,428.25,62,428.25,0.775853707127076
428.5,29.2013488101959,428.5,36.9617660823774,428.5,76,428.5,0.77598830642896
428.75,-5.510395860672,428.75,-6.97314492813047,428.75,42,428.75,0.776170284651538
429,8.77080609321594,429,11.0994519815699,429,56,429,0.77614202499321
429.25,6.72723921775817,429.25,8.50913174115313,429.25,54,429.25,0.776516316216019
429.5,2.64861002922058,429.5,3.35114482927827,429.5,50,429.5,0.776294151684319
429.75,6.71955016136169,429.75,8.50126352122009,429.75,54,429.75,0.776350036235359
430,7.73323678970336,430,9.78287316447238,430,55,430,0.776416899484942
430.25,4.67962246060371,430.25,5.92082267650561,430.25,52,430.25,0.776301054760372
430.5,10.7811254286766,430.5,13.6422928256467,430.5,58,430.5,0.776209911726051
430.75,4.6775807416439,430.75,5.9183088248187,430.75,52,430.75,0.776292132946561
431,19.9262116718292,431,25.2070663087345,431,67,431,0.776430128091892
431.25,6.708382076025,431.25,8.48843078897751,431.25,54,431.25,0.776233815381646
431.5,-8.53607664585114,431.5,-10.7986992201946,431.5,39,431.5,0.776402840418411
