Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,27.6466030597687,420,30.9565422243577,420,110,420,0.875013246360546
421,29.6671527194977,421,33.1871015753583,421,112,421,0.875839500618793
422,48.2440519428253,422,53.9883205149314,422,130,422,0.87551742115656
423,21.2848910236359,423,23.7920297652021,423,104,423,0.87650033282178
424,62.4915798854828,424,69.8880231386285,424,144,424,0.876061850926247
425,89.1270955562592,425,99.6534662562355,425,170,425,0.876257280152621
426,66.3345891284943,426,74.2525920111576,426,148,426,0.87528862095908
427,76.4292821025848,427,85.4440598910066,427,158,427,0.876377338591718
428,76.2554628276825,428,85.3002481660261,428,158,428,0.875867486000392
429,110.756923456192,429,123.840931701229,429,192,429,0.876236125367829
430,124.749319791794,430,139.528925287807,430,206,430,0.875973044775431
431,173.439373021126,431,194.037617448781,431,254,431,0.875750776865436
432,148.909792766571,432,166.349230504442,432,230,432,0.877021053485429
433,144.720183196068,433,161.787548087746,433,226,433,0.876389444151812
434,177.040967531204,434,197.833429720781,434,258,434,0.876766394981509
435,205.252568268776,435,229.495550624079,435,286,435,0.876251304047988
436,229.26668987751,436,256.230113423192,436,310,436,0.876640843378445
437,237.05013941288,437,265.008483532084,437,318,437,0.876382361784991
438,285.177180447578,438,318.479968637304,438,366,438,0.877279393935086
439,339.223853201866,439,379.475457079541,439,420,439,0.875831867409696
440,364.946311879158,440,407.676738700447,440,446,440,0.877042053393515
441,448.920735526085,441,501.925047335108,441,530,441,0.876283947937807
442,514.610470938683,442,574.874012443353,442,596,442,0.877027956561482
443,503.930762934685,443,563.583864654957,443,586,443,0.876049111363478
444,599.422123360634,444,669.23835000687,444,682,444,0.877516198130232
445,702.669601607323,445,785.054653360238,445,786,445,0.876919494801874
446,746.659132699966,446,833.904818678352,446,830,446,0.877226303268275
447,874.651900849343,447,976.838901466086,447,958,447,0.877239003921133
448,1108.64376987457,448,1238.38785305697,448,1192,448,0.877086281755791
449,1358.62665824413,449,1517.59169067509,449,1442,449,0.877105835893639
450,1564.59962697029,450,1748.48426248647,450,1648,450,0.876701735863969
451,1972.26994789124,451,2201.43185935684,451,2052,451,0.877732937781044
452,2449.70032263756,452,2735.86416867164,452,2524,452,0.877251169753443
453,3214.47923749924,453,3586.91421448777,453,3280,453,0.877988192140666
454,3925.65961720467,454,4385.64034681001,454,3980,454,0.876975745563845
455,5410.57240543366,455,6039.58010805162,455,5444,455,0.877684005134181
456,7407.61030784607,456,8274.33714663636,456,7408,456,0.877105285814302
457,9643.58952724457,457,10761.4541787165,457,9600,457,0.877944734347225
458,12702.6992550659,458,14189.9460858128,458,12594,458,0.877046465472297
