Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1,Normalized1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps,
420,-7.27542185783386,420,-17.8943218569052,420,50,420,0.408290318638332,0.000108272176151
421,3.11193909645081,421,7.57662895663044,421,60,421,0.412286635872401,0.000162768687826
422,23.8114419460297,422,58.2426284894024,422,80,422,0.410460722036007,0.000271171403346
423,-27.897672700882,423,-68.4993090103351,423,30,423,0.408956708078225,0
424,-27.8427831172943,424,-67.7052694157545,424,30,424,0.412774076439883,1.69889174350966E-06
425,-27.7878935337067,425,-68.2009000067815,425,30,425,0.409122601388161,6.3846261041169E-07
426,33.8860904216766,426,82.8482314204398,426,90,426,0.410636097967728,0.000323816455241
427,-7.17164845466614,427,-17.5048267611482,427,50,427,0.411292046581603,0.000109105522507
428,43.954221200943,428,107.696657628157,428,100,428,0.409784976336172,0.000376981041002
429,-7.13902821540832,429,-17.4079820923121,429,50,429,0.411682249804241,0.000109312727046
430,33.5785281658173,430,81.8913099363591,430,90,430,0.411621508381999,0.000321769068663
431,23.38279941082,431,57.329592007272,431,80,431,0.409531125647391,0.000269217911163
432,23.3623822212219,432,56.8784735104268,432,80,432,0.412299493309044,0.000268252718124
433,23.3419650316238,433,57.1156636150458,433,80,433,0.410313460183642,0.000268760199505
434,23.3215478420258,434,57.2031957608129,434,80,434,0.409367916930554,0.000268947479385
435,53.6939097642899,435,130.532369079143,435,110,435,0.41288040158536,0.000425839311932
436,23.2706701993942,436,57.0382439738797,436,80,436,0.409644227363884,0.00026859455589
437,53.5535268068314,437,130.966134787524,437,110,437,0.410537152592248,0.000426767377718
438,63.574530673027,438,154.915811059241,438,120,438,0.411952080259257,0.000478009038154
439,3.0233855009079,439,7.41744180568534,439,60,439,0.409279640309244,0.000162428098089
440,63.4076603651047,440,154.577740662853,440,120,440,0.411776891009276,0.000477285717794
441,13.0675538778305,441,31.9055008696849,441,70,441,0.411171796599545,0.000214821658363
442,103.403976798058,442,253.977979555794,442,160,442,0.408829803357041,0.000689958040825
443,123.325674176216,443,300.187373757616,443,180,443,0.412383153193164,0.000788825602113
444,143.196397662163,444,350.143180782322,444,200,444,0.410589137615669,0.00089570882138
445,153.015156626701,445,374.97227587471,445,210,445,0.409727925394975,0.000948832047148
446,203.016078138351,446,492.863486891581,446,260,446,0.413425061894386,0.001201066830395
447,363.021541285515,447,890.000737508984,447,420,447,0.409553163391072,0.002050764000056
448,433.017095756531,448,1059.81859732993,448,490,448,0.410215027646506,0.002414098727845
449,543.01065466404,449,1319.59939865004,449,600,449,0.413025789229346,0.002969914157576
450,772.999815702438,450,1897.16935253927,450,830,450,0.409129618046676,0.004205657101201
451,934.739338302612,451,2281.03115554087,451,990,451,0.411381163628372,0.005026950714541
452,1066.96363310814,452,2595.81869651516,452,1120,452,0.412578234419695,0.005700456113983
453,1501.35065431595,453,3688.38612958481,453,1550,453,0.408743705166205,0.008038064721838
454,1957.49028286934,454,4768.16017468045,454,2000,454,0.412098880771688,0.010348301166707
455,2173.0706243515,455,5303.01186644569,455,2210,455,0.411373842032506,0.011492646019714
456,2976.35326652527,456,7296.03941576839,456,3000,456,0.409603139499623,0.015756838978404
457,3336.94179782867,457,8113.52218485303,457,3350,457,0.412818769192922,0.017505888693731
458,4267.5367263794,458,10437.6419609458,458,4260,458,0.410488037174735,0.022478471831247
459,4906.75543231964,459,12001.957923624,459,4880,459,0.410458531684604,0.025825412577493
460,5905.24954032898,460,14363.8007825601,460,5850,460,0.412663535338832,0.030878706342565
461,6903.5441152811,461,16908.4587804336,461,6810,461,0.40993853315404,0.036323143234816
462,7743.40428013801,462,18916.8627863894,462,7610,462,0.410948621320818,0.040620234975125
463,9307.61799924374,463,22694.6586336213,463,9110,463,0.411704273958063,0.048703038675761
464,10313.5074385643,464,25275.0097167243,464,10060,464,0.409709621524519,0.054223842903106
465,12069.3870717287,465,29428.0060042058,465,11730,465,0.411712894696717,0.063109408751186
466,14233.2064409256,466,34682.0572921338,466,13790,466,0.411961612472104,0.074350742828175
467,16053.9635499716,467,39337.3766217361,467,15510,467,0.409765540931182,0.084311056679576
468,18664.2208693028,468,45359.3300410564,468,17980,468,0.413004804580489,0.097195359948215
469,20535.1088463068,469,50204.1817991464,469,19730,469,0.410653225242541,0.107561188940275
470,24046.837413311,470,58856.7959832753,470,23040,470,0.410204019145874,0.126073936790029
471,28816.103358531,471,70170.5999168776,471,27470,471,0.412218359231254,0.150280447676475
472,32171.3565545559,472,78561.9651297222,472,30520,472,0.411106715720911,0.168234238865448
473,36203.6695609808,473,88544.6336939419,473,34180,473,0.410502060955022,0.189592711815281
474,43714.5849357605,474,106230.014020884,474,41070,474,0.413037535158616,0.227431563710494
475,49247.7996672392,475,120666.327077758,475,46050,475,0.409787123533813,0.258318856014853
476,55150.1037506819,476,134673.631448285,476,51400,476,0.411112821620488,0.288288260445477
