Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,1149.51665353775,420,1362.29916806128,420,1148,420,0.829018672414251
421,1400.37259340286,421,1656.89639214007,421,1392,421,0.830339168759943
422,1832.44574975967,422,2171.02771492446,422,1812,422,0.829248714677139
423,2238.01329889297,423,2649.25234757939,423,2208,423,0.829947900608715
424,2734.78003063202,424,3241.92129649782,424,2694,424,0.828788955163564
425,3532.15002250671,425,4179.14304056164,425,3474,425,0.830346015378477
426,4230.62704658508,426,5012.58363298627,426,4162,426,0.829206344835339
427,5460.69803762436,427,6464.27103800857,427,5372,427,0.829927808598562
428,6719.88488779068,428,7963.39154327591,428,6616,428,0.829057926411379
429,8848.3155424118,429,10464.8229631635,429,8718,429,0.830677306571508
430,11974.3066501617,430,14182.382293239,430,11810,430,0.829502115093923
431,16333.3937101841,431,19331.2802220768,431,16108,431,0.830091113496876
432,22336.4689149857,432,26482.9260739897,432,22032,432,0.828655499507901
433,30856.048035717,433,36521.1582045289,433,30446,433,0.830053557802942
434,38922.649368,434,46104.5899044004,434,38428,434,0.829421729505706
435,46063.2960219383,435,54455.4411059987,435,45510,435,0.831024112138052
436,51065.9681001663,436,60455.1011861816,436,50514,436,0.829871663885173
437,50843.5162616253,437,60106.8689126231,437,50360,437,0.831019880112978
438,49614.3710328579,438,58707.1250757819,438,49208,438,0.830280024168675
439,45941.3504814625,439,54307.1297476853,439,45628,439,0.831086318405292
440,40242.7284450531,440,47617.2960920121,440,40026,440,0.830291282865991
441,35927.7315924168,441,42511.2444921327,441,35784,441,0.830297448179606
442,31583.3894181252,442,37385.6303473949,442,31502,442,0.829975411441982
443,29409.6640238762,443,34797.4845438126,443,29374,443,0.830327858182745
444,27760.0736782551,444,32821.9506198546,444,27764,444,0.830916307269301
445,27356.7097671032,445,32342.2893999849,445,27396,445,0.830985441789596
446,27556.1823498726,446,32593.1068458536,446,27596,446,0.830610917107318
447,28733.7050253868,447,33970.035500724,447,28774,447,0.830990174302942
448,31603.2477138519,448,37340.3322304596,448,31644,448,0.831473847390325
449,33844.6640818596,449,40016.7619251346,449,33886,449,0.830901381122097
450,37805.9909863472,450,44684.3066770321,450,37848,450,0.831196380811846
451,43336.6396759033,451,51242.7349556896,451,43298,451,0.830853894245473
452,50975.3669529915,452,60192.8513875747,452,50828,452,0.831965310852329
453,60605.091248703,453,71658.399464394,453,60310,453,0.830889648639389
454,73812.3947836876,454,87094.5709172766,454,73308,454,0.832571387654647
455,94028.4530258179,455,111193.475212007,455,93202,455,0.830773398793976
456,122326.804521179,456,144352.51703229,456,120998,456,0.832494484122034
457,155915.134800339,457,184321.4841087,457,153904,457,0.831021460923498
458,203229.37925415,458,239750.507086317,458,200198,458,0.832738105944015
459,276662.465740204,459,327128.894614747,459,271982,459,0.830869649707848
460,357831.822223663,460,422766.062427508,460,351072,460,0.8315213197711
461,447067.096906042,461,528541.115567624,461,437360,461,0.830986992082538
462,563032.531418037,462,664558.832133492,462,549230,462,0.832311907373466
463,706667.50526104,463,835551.574523468,463,687378,463,0.83088937474413
464,833522.762325668,464,983544.565512487,464,808470,464,0.832543604452
