Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1,Normalized1
515,170743.6730721,515,370216.933812325,515,142020,515,0.459421510085842,0.477901807732741
516,159567.655487108,516,347402.536651838,516,132100,516,0.457609266216578,0.448448335943055
517,145862.443818426,517,316808.108329048,517,120190,517,0.458664537324975,0.408950814917713
518,132667.70535388,518,287643.013218065,518,108810,518,0.459445070847348,0.371298568397582
519,124085.524954271,519,270152.240112432,519,101300,519,0.457609948808944,0.348717915109983
520,112044.214731932,520,243154.076304303,520,91050,520,0.459032765031179,0.313863184980481
521,103483.323785067,521,224574.705936954,521,83690,521,0.459034447312608,0.289877148569552
522,98414.5682294369,522,214494.143295004,522,79210,522,0.457133147431729,0.276863104616945
523,92917.4733974934,523,201436.185689653,523,74430,523,0.459494669539302,0.260005232666411
524,82280.0600550175,524,178676.544580157,524,65600,524,0.458746038567362,0.230622451142694
525,76656.9527380466,525,166749.368388219,525,60830,525,0.457991686503417,0.215224422212599
526,73168.2303888321,526,158516.856238549,526,57770,526,0.459788397641264,0.204596218335334
527,66850.4244562626,527,145376.075860257,527,52520,527,0.458117924129442,0.187631421876158
528,61041.4290534019,528,132749.353499068,528,47720,528,0.458098610556342,0.171330276233547
529,56238.8560791492,529,121763.724699705,529,43750,529,0.460066201290098,0.157147788497496
530,50881.0456695557,530,110954.461386841,530,39390,530,0.45689656945309,0.143192989262032
531,48012.168753171,531,104098.638190352,531,36960,531,0.459439844712294,0.134342095955827
532,42308.2793431759,532,91914.1778831537,532,32390,532,0.458558071274123,0.118611912273738
533,39996.0804055452,533,87028.8012388988,533,30450,533,0.457856267616679,0.112304872812588
534,35763.5887280464,534,77523.755189729,534,27080,534,0.459542098860688,0.100033822926871
535,32279.2767480612,535,70186.6232174716,535,24310,535,0.45817726722677,0.090561558196758
536,29619.7654406309,536,64446.216021621,536,22170,536,0.457886583968366,0.083150671105815
537,26977.9552488089,537,58478.2368940998,537,20070,537,0.459550758699988,0.075445987802663
538,24354.8606226683,538,52919.8690481411,538,18010,538,0.458480571887433,0.068270114191101
539,22488.0488339186,539,48867.5613471569,539,16530,539,0.458444076680086,0.063038569841519
540,20980.4972714186,540,45443.4654346588,540,15330,540,0.459887886611083,0.058618049252941
541,19401.1739022493,541,42212.3452007468,541,14090,541,0.457891000195538,0.054446660984859
542,17285.9661935091,542,37550.3938585077,542,12480,542,0.458595114367344,0.048428064421574
543,15702.1184043169,543,34026.2147566364,543,11270,543,0.459683553313525,0.04387833606239
544,14125.3124656916,544,30766.1960113532,544,10080,544,0.457418301763495,0.03966963970839
545,12527.7507315874,545,27186.5213153637,545,8890,545,0.459044592738018,0.035048266330303
546,12464.1924218893,546,26998.2422865166,546,8790,546,0.459871841041322,0.034805197402129
547,10850.2480428934,547,23656.6663866853,547,7610,547,0.456972667653844,0.03049121045755
548,10282.9278480291,548,22292.3112942711,548,7170,548,0.459496496302386,0.028729822946723
549,9577.09954240322,549,20783.8527788318,549,6640,549,0.459032827735262,0.026782397379531
550,8102.27099454403,550,17644.9610743259,550,5590,550,0.457481194198075,0.022730076486755
