Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1,Normalized1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps,
420,11.4328057765961,420,24.9375833638636,420,60,420,0.456794650759623,8.72140396126977E-05
421,42.529834318161,421,92.2384842856422,421,90,421,0.459325057853349,0.000217103721102
422,1.03528008460999,422,2.25091316826391,422,50,422,0.458220229537829,4.3429122540307E-05
423,-9.29922423362732,423,-20.2514060282591,423,40,423,0.457499486147603,0
424,11.3433560848236,424,24.6061657820108,424,60,424,0.459239308468881,8.65744088862559E-05
425,62.7800557613373,425,136.761918142389,425,110,425,0.457362082187852,0.000303033248987
426,83.1749492168426,426,181.026884641157,426,130,426,0.457762076784322,0.000388463938932
427,21.5149453639984,427,46.703914209974,427,70,427,0.458922003392951,0.000129222716199
428,93.019398355484,428,202.544211806528,428,140,428,0.4575627459852,0.000429992042326
429,92.8073668003082,429,201.613498327633,429,140,429,0.458591181414613,0.000428195779933
430,51.8940889835358,430,112.676185859582,430,100,430,0.458818671831038,0.000256548164066
431,62.0152506113052,431,135.0894012093,431,110,431,0.457383156958928,0.000299805317581
432,21.3308707237244,432,46.3404424844324,432,70,432,0.458576450723266,0.000128521221479
433,163.393755221367,433,355.305653709486,433,210,433,0.458153174315016,0.000724819225333
434,1.01398034095764,434,2.20869182710577,434,50,434,0.457400642576852,4.33476360151644E-05
435,41.536798119545,435,90.191650627922,435,90,435,0.458799201140101,0.000213153364298
436,51.6001817464829,436,112.143886272053,436,100,436,0.458400207901624,0.000255520834224
437,71.7415170431137,437,156.04041921378,437,120,437,0.458051371731393,0.000340240453192
438,91.8298776388168,438,199.583779712384,438,140,438,0.458383006955473,0.000424278454893
439,142.099118542671,439,308.477403260231,439,190,439,0.458902665024319,0.000634441437633
440,121.782966732979,440,264.861828948283,440,170,440,0.458085743821374,0.000550264064407
441,131.680735230446,441,285.866672874989,441,180,441,0.458893157607004,0.000590803083202
442,131.513795733452,442,285.60812626791,442,180,442,0.45873190892923,0.000590304092312
443,171.452766537666,443,373.16504601392,443,220,443,0.457756041218223,0.000759287571912
444,411.56447160244,444,892.356335886087,444,460,444,0.459445700987628,0.001761318604927
445,391.03873360157,445,849.464997801418,445,440,445,0.45860285772566,0.001678538996241
446,371.029384183884,446,807.404064894013,446,420,446,0.457831237481526,0.001597362056503
447,301.017862057686,447,653.047352108452,447,350,447,0.459188196057426,0.001299456025754
448,471.018596076965,448,1023.67978605772,448,520,448,0.458398471022342,0.002014770800681
449,621.012185168266,449,1351.3129167893,449,670,449,0.457858555242859,0.002647097595912
450,680.999837636948,450,1475.40817972938,450,730,450,0.459788550944404,0.002886599503863
451,902.679682540894,451,1964.67131455836,451,950,451,0.45775626843112,0.003830869667813
452,854.173143720627,452,1853.34701547916,452,900,452,0.459128509875775,0.003616015519482
453,1147.38184633255,453,2491.80771532735,453,1190,453,0.458724454057383,0.004848234640041
454,1179.73294968605,454,2569.18682401444,454,1220,454,0.457495907961704,0.00499757510419
455,1626.01801013947,455,3526.6115981611,455,1660,455,0.459310941566656,0.006845389877254
456,1558.46428260803,456,3386.29121680536,456,1590,456,0.458499062916466,0.006574573745655
457,2058.10166759491,457,4482.50835028634,457,2080,457,0.457452852428985,0.008690255591822
458,2173.87488250732,458,4712.39055768418,458,2190,458,0.459541498761147,0.009133924640675
459,2880.16268482208,459,6266.06141977981,459,2880,459,0.457938194913051,0.01213248499652
460,3701.35699653625,460,8059.68365974241,460,3680,460,0.457551843342412,0.015594147742038
461,4478.66529972553,461,9710.84340656262,461,4430,461,0.459437616452338,0.018780860113861
462,5403.8771296978,462,11754.1127296551,462,5320,462,0.458033198991151,0.022724337807891
463,7362.40500304699,463,15998.1728010655,463,7210,463,0.458475368640561,0.030915307071992
464,9352.57682447434,464,20266.88676912,464,9120,464,0.459695894812382,0.039153857969306
465,10909.2866438627,465,23755.5521914842,465,10600,465,0.457539877591221,0.045886927427915
466,15257.1930398941,466,33193.7684604255,466,14770,466,0.457933823270152,0.064102536553623
467,19438.6664067507,467,42124.9302209478,467,18760,467,0.459678536748393,0.081339538443853
468,24566.6258175373,468,53426.8590426387,468,23640,468,0.458104793941955,0.103152083517646
469,31357.4546257257,469,68172.4004783438,469,30090,469,0.458253972202785,0.131610746837708
470,39749.5279192925,470,86232.2207688678,470,38040,470,0.459203327530389,0.16646591628061
471,52970.2062649012,471,115581.102853864,471,50440,471,0.456638565989657,0.223108797636913
472,64559.2094520092,472,140152.150622712,472,61180,472,0.458892873412068,0.270530533822307
473,79139.2291481733,473,172030.066907133,473,74640,473,0.458310295252088,0.332054411452649
474,97432.3732368469,474,212071.107883035,474,91460,474,0.457733877827956,0.409332991495748
475,118663.501118064,475,257464.036539738,475,110870,475,0.459140170212778,0.496940630685222
476,134656.567716908,476,292936.18886748,476,125410,476,0.457970941465222,0.565401327414119
477,156599.022156262,477,340805.785427523,477,145380,477,0.457795298027866,0.657788896748854
478,180352.018846965,478,391369.905686526,478,166900,478,0.459071727870725,0.755376854491911
479,196497.881597686,479,427416.159865477,479,181270,479,0.458024354615878,0.824945558774562
480,215623.334520459,480,468753.010568286,480,198290,480,0.458273824601853,0.904725031233563
481,228601.909464002,481,495631.312012,481,209640,481,0.459467733724519,0.956599730764744
482,233347.696732879,482,507926.367309427,482,213400,482,0.457714514186956,0.980328994334799
483,238302.656387687,483,518118.681187842,483,217330,483,0.458220753820264,1
484,237232.629954219,484,514711.253182135,484,215760,484,0.459150565739267,0.993423717479309
485,236186.198359132,485,513815.920983497,485,214220,485,0.457963244360108,0.991695740401509
486,230117.373867345,486,499322.108348608,486,208300,486,0.459107511875478,0.963722909712389
487,221110.457047248,487,480200.611345836,487,199750,487,0.458717438114124,0.926818720893674
488,209003.807007051,488,454895.468184059,488,188440,488,0.457755070139387,0.877980192132485
489,196702.713071752,489,426730.514934428,489,177000,489,0.45919744860529,0.823622274829044
490,186422.83596909,490,405178.461278623,490,167420,490,0.458376885081851,0.782027149853755
491,172086.729102159,491,374123.402289771,491,154250,491,0.458254266649719,0.722091373876863
492,160645.64926331,492,348868.394022714,492,143720,492,0.458738634478671,0.673349604674871
493,148811.789483142,493,323719.542271585,493,132880,493,0.457985112111349,0.624812715880913
494,136717.837475753,494,297243.906734456,494,121850,494,0.458233586222957,0.573715155223603
495,125352.235413671,495,272032.057492047,495,111510,495,0.459049682974487,0.525056682261158
496,115144.241849995,496,250859.443310797,496,102230,496,0.457316559976607,0.484193869510807
497,106949.699109626,497,232238.266089109,497,94770,497,0.458777873883759,0.448255290009614
498,96787.1931291103,498,210330.74832074,498,85600,498,0.45844049301056,0.405974124881379
499,87309.1524849176,499,190136.635742617,499,77070,499,0.457501957594499,0.366999804852909
500,81143.5993442535,500,176254.487624943,500,71490,500,0.458643463507573,0.340207477072833
501,75046.5882938147,501,162927.431850077,501,65870,501,0.458870722896404,0.314486468793936
502,68809.1334271908,502,149649.334205583,502,60170,502,0.458089946187089,0.288859948937529
503,60741.3670583487,503,131740.852776942,503,52920,503,0.459307233442637,0.254296861120544
504,56773.6238099098,504,123335.929128596,504,49280,504,0.458585223572967,0.238075490519671
505,52195.4407941103,505,113615.520908344,505,45140,505,0.457706516197607,0.219315255361139
506,47018.6376362801,506,101915.350735106,506,40540,506,0.459579506257484,0.196734110735187
507,43275.9471889257,507,94163.0384714598,507,37200,507,0.457880888148729,0.181772269854331
508,39415.3649273396,508,85699.6527505314,508,33780,508,0.458207356127141,0.165438068371807
509,35365.6833563089,509,76693.321515122,509,30220,509,0.459368978607058,0.148055990575949
510,32430.537820816,510,70677.4044189007,510,27630,510,0.457175972413691,0.136445365089644
511,27534.6303777218,511,59812.0523495164,511,23360,511,0.458619445220831,0.115475406289229
512,26389.9110764503,512,57360.1565259984,512,22290,512,0.458351227190604,0.110743285868856
513,23851.1226480961,513,52001.8660971171,513,20060,513,0.456989222008833,0.100401869519273
514,21503.9474332809,514,46653.7467397657,514,18010,514,0.45917191946007,0.090080083177958
515,19808.2720382214,515,43098.4123155383,515,16520,515,0.457900448723467,0.083218343593115
516,18609.3994423389,516,40487.0658889356,516,15450,516,0.45793175785008,0.07817848601374
517,16159.9955859661,517,35056.8272630957,517,13360,517,0.459209687345744,0.067698210774326
518,15004.0494226933,518,32587.7362025032,518,12350,518,0.45868449534347,0.062932903816534
