Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1,Normalized1
502,32322.1293244839,502,80085.1003483325,502,28280,502,0.405511756437045,0.210656036154725
503,28515.8493645906,503,70753.240954024,503,24860,503,0.404968008079049,0.186116429636836
504,27320.6703434944,504,67563.7744208099,504,23730,504,0.406254240262995,0.17772922078382
505,25328.5232089758,505,62884.5952927088,505,21920,505,0.404722984360985,0.165424576041707
506,22145.4752503395,506,54749.489033603,506,19110,506,0.406368519290385,0.144032021980999
507,20304.7841363668,507,50206.7429539603,507,17470,507,0.40630701659765,0.132086149610365
508,18580.6444430828,508,46158.0589676425,508,15940,508,0.404497754391022,0.121439491989258
509,16071.6875310183,509,39767.9363078927,509,13750,509,0.406031113621656,0.104635649470269
510,14992.9947338104,510,37080.790748374,510,12790,510,0.40622014211595,0.097569373404526
511,13324.9609751225,511,33066.9899235812,511,11320,511,0.404906650821641,0.087014446597371
512,12780.2586306572,512,31571.2785414117,512,10810,512,0.4066757366382,0.083081235944288
513,10930.9202841282,513,27110.5404922399,513,9210,513,0.405127565177068,0.071351016715651
514,10656.7917211533,514,26437.6283346847,514,8940,514,0.405025193965156,0.0695814873143
515,9910.75040173531,515,24515.2001938541,515,8280,515,0.406158931009126,0.06452615716609
516,8072.81330265999,516,20032.5628836016,516,6720,516,0.404921934405652,0.052738350352038
517,7710.32469134331,517,19080.423975451,517,6390,517,0.405991900204192,0.050234549858576
518,7380.6603574276,518,18255.6250327646,518,6090,518,0.406183500519601,0.048065610030546
519,6937.27995858192,519,17228.3278801617,519,5700,519,0.404616311124396,0.045364168995419
520,6698.74374890327,520,16528.9691948285,520,5480,520,0.407124723628202,0.043525094248599
521,5593.12476038933,521,13846.8420834257,521,4560,521,0.405829927210803,0.03647201498929
522,5209.94171118736,522,12914.9899623417,522,4230,522,0.405324438119153,0.034021561824704
523,4922.73868632317,523,12170.6077322307,523,3980,523,0.406359180434999,0.032064090515505
524,4845.90984749794,524,12012.5947380437,524,3900,524,0.405324181580772,0.031648570249048
525,3948.42514061928,525,9799.24682056453,525,3170,525,0.404870862525353,0.025828220339441
526,3829.07866344452,526,9464.5765590947,526,3060,526,0.406447570305129,0.024948151729029
527,3275.19563384056,527,8107.65103425538,527,2610,527,0.405864335778825,0.021379900532066
528,3086.83191995621,528,7651.12858215016,528,2450,528,0.405367975972639,0.020179402231794
529,3076.55764260292,529,7587.62948285158,529,2430,529,0.407314616628231,0.020012421264209
530,2897.91911315918,530,7203.69429262935,530,2280,530,0.404246006077192,0.01900280269857
531,2511.34972674847,531,6215.64885544976,531,1970,531,0.405934651852419,0.016404580283757
532,2394.85762133598,532,5912.30959663144,532,1870,532,0.406922607861763,0.015606901521326
533,2316.34484145641,533,5746.14301186212,533,1800,533,0.40504556397094,0.015169940093344
534,2170.6568444252,534,5356.68323163547,534,1680,534,0.407077668147133,0.014145793740782
535,1903.47570884228,535,4707.52491289333,535,1470,535,0.406233863343072,0.012438728831568
536,1741.55171682835,536,4318.43295765444,536,1340,536,0.405209472684699,0.011415549733235
537,1456.19262115955,537,3591.80010852842,537,1120,537,0.40726764006371,0.009504753240587
538,1641.55040986538,538,4073.43552689482,538,1250,538,0.404926385203517,0.0107712900745
539,1501.74936411381,539,3713.95309449775,539,1140,539,0.406239536751364,0.009825973919555
540,1209.12004292011,540,2985.87023450882,540,920,540,0.406811259475434,0.007911364393029
541,1230.61478941441,541,3052.65407622224,541,930,541,0.40506142619682,0.008086983112531
542,1057.70043203831,542,2615.81274318403,542,800,542,0.406235045183924,0.006938239440927
543,938.462763810158,543,2321.19121522673,543,710,543,0.4061903231054,0.00616348533649
544,1000.60746867657,544,2482.15126719963,544,750,544,0.405053347621994,0.006586755359495
545,1148.41255152225,545,2832.36974393436,545,850,545,0.407304769464453,0.007507710471571
546,870.655261206627,546,2152.7502874617,546,650,546,0.406321578250231,0.005720543162352
547,962.140403962135,547,2386.68704952814,547,710,547,0.405060031686604,0.006335717035919
548,939.271226191521,548,2322.1334879622,548,690,548,0.406367535098529,0.006165963192315
549,756.354230952263,549,1871.53599348216,549,560,549,0.40602988743495,0.004981045509218
550,673.363426804543,550,1668.3673585373,550,500,550,0.405520344750773,0.004446781313021
