Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
380,220.865508973598,380,344.288860322509,380,240,380,0.576135702902953
380.25,195.234004929662,380.25,304.275157725159,380.25,219,380.25,0.576244201665125
380.5,186.483889514208,380.5,290.661857227685,380.5,212,380.5,0.576198117452661
380.75,206.493986293674,380.75,321.786918993951,380.75,229,380.75,0.576308837131542
381,249.132451987267,381,388.224012576998,381,265,381,0.57632031174072
381.25,245.098441109061,381.25,381.913108306623,381.25,262,381.25,0.576356569293197
381.5,192.266787236929,381.5,299.605148435337,381.5,218,381.5,0.57632946625106
381.75,172.900516489148,381.75,269.449052313766,381.75,202,381.75,0.576283795170303
382,192.746609151363,382,300.419507708044,382,219,382,0.576205014425198
382.25,158.05682542026,382.25,246.315052647924,382.25,190,382.25,0.576287245182451
382.5,187.308886498213,382.5,291.842655174088,382.5,215,382.5,0.576400002672576
382.75,179.884854242206,382.75,280.300561204807,382.75,209,382.75,0.576349656298931
383,178.373993110657,383,277.991300618117,383,208,383,0.576258872609086
383.25,175.692306050658,383.25,273.755458306622,383.25,206,383.25,0.576374613573892
383.5,162.462252026796,383.5,253.143768481449,383.5,195,383.5,0.576368507388084
383.75,171.525998517871,383.75,267.204201982619,383.75,203,383.75,0.576499536896328
384,168.868365395069,384,263.041302184313,384,201,384,0.576548214721418
384.25,158.05431176126,384.25,246.225554532936,384.25,192,384.25,0.57648216400234
384.5,153.100947934389,384.5,238.527255244817,384.5,188,384.5,0.576439079667754
384.75,143.51676171124,384.75,223.546591046268,384.75,180,384.75,0.576561419677246
385,165.284655690193,385,257.4938338625,385,199,385,0.576472450257389
385.25,179.016992542148,385.25,278.735096171258,385.25,211,385.25,0.576778540034839
385.5,183.460540550947,385.5,285.660199502607,385.5,215,385.5,0.57676604499416
385.75,145.112320026755,385.75,225.975321626668,385.75,182,385.75,0.576701866528467
386,166.907207739353,386,259.878816682354,386,201,386,0.576780620189222
386.25,174.809925869107,386.25,272.262373069046,386.25,208,386.25,0.576618122862305
386.5,152.726736098528,386.5,237.835709301462,386.5,189,386.5,0.576695065304829
386.75,183.656008204818,386.75,285.891887568083,386.75,216,386.75,0.576908711617682
387,175.411911487579,387,273.093358259046,387,209,387,0.576837143702043
387.25,157.99241669476,387.25,245.930049489903,387.25,194,387.25,0.576936294548726
387.5,169.30484727025,387.5,263.608850536776,387.5,204,387.5,0.576787332911885
387.75,148.48770287931,387.75,231.197640466806,387.75,186,387.75,0.57678434257075
388,139.168153774738,388,216.685347758951,388,178,388,0.576788516230956
388.25,168.771066263318,388.25,262.730417180397,388.25,204,388.25,0.576888455194081
388.5,137.732022243738,388.5,214.412692124428,388.5,177,388.5,0.576884312814391
388.75,131.877674683928,388.75,205.279453433071,388.75,172,388.75,0.576937785332392
389,147.706633496284,389,229.89907148835,389,186,389,0.576985600654445
389.25,155.5261179775,389.25,242.110577415162,389.25,193,389.25,0.57689094962458
389.5,149.670564132929,389.5,232.990900030008,389.5,188,389.5,0.576901120751724
389.75,158.607720968127,389.75,246.891369060169,389.75,196,389.75,0.576928242867346
390,165.254043996334,390,257.228710746455,390,202,390,0.576946649925745
390.25,171.937146475911,390.25,267.597722283184,390.25,208,390.25,0.577017303076996
390.5,187.682078832388,390.5,292.193539328355,390.5,222,390.5,0.576842641062178
390.75,167.141501054168,390.75,260.16035345714,390.75,204,390.75,0.576960262291234
391,150.029054403305,391,233.524478981066,391,189,391,0.576959972755716
391.25,162.359743133187,391.25,252.778548711427,391.25,200,391.25,0.576824472040884
391.5,150.929601484537,391.5,234.970953147264,391.5,190,391.5,0.57685304717467
391.75,155.332491025329,391.75,241.854934584325,391.75,194,391.75,0.57678468246027
392,172.14548844099,392,268.034364301095,392,209,392,0.576781856151115
392.25,153.96584469974,392.25,239.741269189539,392.25,193,392.25,0.576751383205472
392.5,171.880757957697,392.5,267.639075821101,392.5,209,392.5,0.576746407314444
392.75,171.74839271605,392.75,267.417807957025,392.75,209,392.75,0.576778223796441
393,155.861113476753,393,242.694894410308,393,195,393,0.576745626445927
393.25,155.740899798274,393.25,242.450338699458,393.25,195,393.25,0.576878431314248
393.5,183.711062675715,393.5,286.060781702987,393.5,220,393.5,0.576745437618416
393.75,181.323655590415,393.75,282.244747299285,393.75,218,393.75,0.576941404717095
394,195.767907249928,394,304.768436654292,394,231,394,0.576867607492413
394.25,156.381056240201,394.25,243.490264603809,394.25,196,394.25,0.576778461070607
