Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,32.2197253704071,420,36.1036761074181,420,72,420,0.874975668541368
421,28.0074518680573,421,31.3816055080795,421,68,421,0.875031113639291
422,13.4586410999298,422,15.0720936013134,422,54,422,0.875484604842428
423,9.29922423362732,423,10.421593372572,423,50,423,0.874861319178101
424,5.15607094764709,424,5.77046373316554,424,46,424,0.876040025517687
425,46.3131558895111,425,51.8975993818481,425,86,425,0.874949354760083
426,62.6379247188568,426,70.1154296901013,426,102,426,0.875872873878717
427,29.711115026474,427,33.3004732272497,427,70,427,0.874774202175205
428,7.15533833503723,428,8.0142168113492,428,48,428,0.875368744859069
429,37.7348634243011,429,42.320052457699,429,78,429,0.874236553411261
430,27.4733412265778,430,30.7412956023735,430,68,430,0.876200744814238
431,33.5492339372635,431,37.59825788592,431,74,431,0.874865847223678
432,41.6459856987,432,46.6153477128882,432,82,432,0.875913381385344
433,23.3419650316238,433,26.1616093647209,433,64,433,0.874782927150641
434,49.6850367069244,434,55.6162443173341,434,90,434,0.875873262214892
435,43.5629833936691,435,48.8078193214309,435,84,435,0.875090006460544
436,51.6001817464829,436,57.7464779917794,436,92,436,0.876074805637938
437,61.6370780229569,437,69.1001279625227,437,102,437,0.874565882324053
438,27.2462274312973,438,30.4806611175747,438,68,438,0.87638435229399
439,47.3663728475571,439,53.0411069488892,439,88,439,0.875543825727639
440,33.2135363817215,440,37.1839691810771,440,74,440,0.875745389750051
441,29.1506971120834,441,32.6506885947152,441,70,441,0.875344035539426
442,43.1686505079269,442,48.3462597899537,442,84,442,0.875440987594643
443,65.1721042394638,443,73.0217180300561,443,106,443,0.875053382315666
444,61.0837780237198,444,68.3865941921595,444,102,444,0.875736564066608
445,53.0052503347397,445,59.3628021339211,445,94,445,0.875438822372512
446,91.00720744133,446,101.923142350151,446,132,446,0.875435827072271
447,143.00848596096,447,160.016800731144,447,184,447,0.876214437288368
448,107.004224586487,448,119.828423900365,448,148,448,0.875511220747731
449,145.002845168114,449,162.216849935244,449,186,449,0.876381509581637
450,134.999967813492,450,151.261483689021,450,176,450,0.875044702353657
451,197.367255783081,451,220.820809890324,451,238,451,0.876291454498957
452,284.055228757858,452,318.101078771216,452,324,452,0.875504429823776
453,266.482199192047,453,298.211858374408,453,306,453,0.876109594150523
454,301.229847955704,454,337.314647436879,454,340,454,0.875554221540449
455,410.794121742249,455,459.780000732108,455,448,455,0.875972642706346
456,541.063199996948,456,605.916461295335,456,576,456,0.875499678236944
457,564.432608985901,457,631.793567692826,457,598,457,0.875898884010105
458,868.128456115723,458,971.254597111499,458,896,458,0.876322756378302
459,1140.46710338593,459,1277.26943057255,459,1162,459,0.875430406387549
460,1409.79805183411,460,1577.27600989989,460,1424,460,0.876319395630068
461,1775.72280886173,461,1988.87629811194,461,1778,461,0.875365409287837
462,2320.04817767143,462,2595.21011379518,462,2304,462,0.876468527402405
463,3149.14767830372,463,3526.46188305177,463,3104,463,0.875536468702619
464,3865.37432641983,464,4322.97317468215,464,3790,464,0.87663605364464
465,4839.95552837849,465,5419.46684997779,465,4722,465,0.875597777753078
466,6426.86325931549,466,7188.63096172014,466,6242,466,0.87652478731965
467,8584.346134305,467,9607.7551702961,467,8304,467,0.87599472217374
468,10729.0893051624,468,11995.1532738204,468,10344,468,0.876929498463811
469,13733.5651446581,469,15361.4660125052,469,13198,469,0.876520342434473
470,18691.9353604317,470,20911.7219872103,470,17906,470,0.876349639312409
471,23896.5628588438,471,26752.8300704717,471,22774,471,0.875757932474444
472,30770.9948439121,472,34421.1699650226,472,29178,472,0.876451548948107
473,39768.547494483,473,44490.2382492771,473,37524,473,0.876370488921426
474,52646.5875144958,474,58868.3327437263,474,49434,474,0.876793570884362
475,66341.5285800695,475,74274.9471494209,475,61998,475,0.875713218119745
476,82820.2179360151,476,92672.1782873391,476,77144,476,0.876196158022325
477,104403.299060369,477,116777.303918513,477,96932,477,0.876530548275362
478,128249.675963426,478,143556.885119844,478,118690,478,0.875889683723398
479,148337.624734282,479,166074.248277286,479,136846,479,0.875724904063147
480,169938.479740024,480,190194.978164214,480,156280,480,0.876009356878078
481,188038.598000407,481,210172.133051105,481,172442,481,0.877157149674494
482,204772.991552949,482,229333.834070071,482,187266,482,0.875438913925245
483,214176.378272176,483,239556.53025071,483,195324,483,0.876545961940868
484,219297.569946647,484,245507.829628538,484,199444,484,0.875763405039047
485,220230.994723439,485,246204.296610849,485,199744,485,0.876980558185833
486,214989.922627044,486,240636.258668633,486,194602,486,0.875938765906392
487,208940.0315418,487,233733.614411621,487,188750,487,0.876420978727686
488,199866.664816022,488,223749.870159357,488,180196,488,0.875781424142741
489,186560.269377923,489,208571.940107009,489,167868,489,0.876941831379858
490,174709.800000787,490,195563.962332666,490,156896,490,0.875882136726458
491,162928.917550921,491,182057.745393136,491,146036,491,0.877389473889247
492,147086.96906364,492,164616.205648767,492,131586,492,0.876027039525479
493,134886.346301389,493,150763.911917677,493,120442,493,0.877154612900856
494,122956.368461108,494,137669.140137858,494,109582,494,0.8756564127008
495,110439.659341455,495,123439.220028834,495,98242,495,0.87715718324383
496,99812.1100974083,496,111707.32513855,496,88616,496,0.876026985356778
497,89398.9329335928,497,99975.3659858268,497,79218,497,0.87669613588848
498,80726.7029693127,498,90290.306138129,498,71396,498,0.876570799434337
499,73112.2474107027,499,81727.6316578352,499,64538,499,0.877056709460158
500,64619.7953205109,500,72246.522282832,500,56934,500,0.876912792378893
501,58698.9487417459,501,65601.4972547587,501,51524,501,0.877245794845088
502,52795.1384019375,502,59016.1828765213,502,46170,502,0.877059874895894
503,48108.5045784712,503,53799.2558049293,503,41916,503,0.876708536706138
504,42778.2814736366,504,47782.9410167696,504,37136,504,0.877709771887888
505,38753.8790966272,505,43360.4241666454,505,33520,505,0.876264817231349
506,35717.7218407631,506,39911.3039038532,506,30800,506,0.877387137768682
507,31315.1002201796,507,35059.3986894563,507,26924,507,0.875725532725246
508,29373.0997651577,508,32824.9767289654,508,25178,508,0.877302877973989
509,25831.2142163992,509,28881.3323159388,509,22078,509,0.876871093160861
510,23929.2946300507,510,26724.7288074051,510,20392,510,0.877841011204478
511,21527.1176111698,511,24054.0674447898,511,18266,511,0.877406031200974
512,19517.4518815041,512,21809.6506491596,512,16490,512,0.87736050660459
513,17989.3555608273,513,20123.3657591207,513,15134,513,0.876449716367573
514,16104.3147333145,514,18009.2683874968,514,13492,514,0.876709706292299
515,14511.9554784298,515,16215.1999268374,515,12108,515,0.877418469402665
516,13751.9365660191,516,15380.6522720131,516,11422,516,0.876596595179743
517,12321.2226881504,517,13782.0698950685,517,10190,517,0.876498012722943
518,11252.1222603321,518,12585.2800685118,518,9266,518,0.87656181811125
519,10184.7259734631,519,11386.6655826293,519,8352,519,0.876921021443693
520,9323.57772660255,520,10426.8812478502,520,7614,520,0.876674009118841
521,8564.74291443825,521,9571.62036437568,521,6964,521,0.877270178389591
522,7865.25917601585,522,8792.96821942446,522,6368,522,0.876970093708474
523,7283.55475258827,523,8135.32914869929,523,5872,523,0.877745100561596
524,6655.7523753643,524,7437.95750817975,524,5344,524,0.877299128126642
525,6102.34086728096,525,6818.48843199344,525,4880,525,0.877427842876624
526,5849.45317173004,526,6539.32443547362,526,4656,526,0.876979708271297
527,5379.67762026787,527,6005.94176948994,527,4264,527,0.878155717619962
528,4794.76795530319,528,5361.60794515273,528,3786,528,0.876761955436908
529,4481.66050572395,529,5007.47960775096,529,3524,529,0.87745047776393
530,4007.43031311035,530,4482.70929905025,530,3140,530,0.87647035922
531,4032.98576004505,531,4502.23451901771,531,3142,531,0.878202257688742
532,3564.16549324989,532,3985.14190647385,532,2766,532,0.876844278128363
533,3118.71301481724,533,3481.95421595845,533,2412,533,0.878110497436414
534,3093.9465929985,534,3457.74026368766,534,2380,534,0.877253477645249
535,2720.20113527775,535,3038.97740948341,535,2086,535,0.877557169504038
536,2662.52602980137,536,2975.68782182671,536,2030,536,0.877225809646458
537,2628.15152995586,537,2934.33116349918,537,1992,537,0.87808849960354
538,2357.27181069851,538,2633.55237515535,538,1780,538,0.877545577402187
539,2257.39799964428,539,2520.51504576188,539,1696,539,0.878043965302549
540,2106.69610202312,540,2352.51227625965,540,1576,540,0.87794700256618
541,1860.42437860966,541,2075.96864070064,541,1388,541,0.878584855033234
542,1655.34982202053,542,1848.42271669103,542,1232,542,0.877983715212032
543,1716.08615677357,543,1917.07177705784,543,1268,543,0.877611072701353
544,1436.87795431614,544,1605.36096954546,544,1062,544,0.87750486542779
545,1471.27082741261,545,1644.13918042735,545,1080,545,0.877320116590636
546,1389.34350192547,546,1549.7047164155,546,1016,546,0.878921497483497
547,1380.83637707233,547,1543.46536844404,547,1004,547,0.877104516771347
548,1123.95128295422,548,1254.96973381129,548,820,548,0.87803482147336
549,1116.38465182781,549,1248.05371325608,549,810,549,0.876976132374142
550,1076.50508797169,550,1201.14017644576,550,778,550,0.878646751547062
