Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,1082.99851083755,420,5689.53559104884,420,1112,420,0.198508631900672
421,1416.96960191727,421,7444.51667533869,421,1436,421,0.19849723477777
422,1801.38734722137,422,9464.02729189966,422,1810,422,0.198500229076591
423,2326.87255268097,423,12212.2897352281,423,2322,423,0.198687798449237
424,3186.4518456459,424,16744.1101127959,424,3160,424,0.198464020114579
425,3964.40614414215,425,20819.1588449549,425,3922,425,0.198577803469763
426,4602.34718999863,426,24182.711012386,426,4552,426,0.198476296286748
427,5671.74940643311,427,29782.9815870058,427,5606,427,0.198592111683404
428,6210.83367481232,428,32640.5006642862,428,6146,428,0.198442003113314
429,6796.35486106872,429,35670.6110516509,429,6734,429,0.198683575484157
430,7444.25794124603,430,39134.9314246534,430,7386,430,0.198384548195692
431,7643.12547698021,431,40138.9907707448,431,7588,431,0.198573405219351
432,7931.02088623047,432,41677.1914004416,432,7878,432,0.198457845407402
433,8039.78465132713,433,42243.1767710192,433,7992,433,0.198481971602388
434,7852.26376037598,434,41248.1649582182,434,7814,434,0.198525173667161
435,7444.20469713211,435,39095.6005976344,435,7418,435,0.198567444516682
436,7179.50764064789,436,37702.888175253,436,7166,436,0.19857994766333
437,7295.40497255325,437,38318.2483716238,437,7290,437,0.198547753050149
438,7673.34494028091,438,40309.944303215,438,7674,438,0.198517695621029
439,7693.50830464363,439,40428.8242249258,439,7704,439,0.198458970170848
440,8287.28056263924,440,43551.4121817462,440,8304,440,0.198449051815284
441,9692.10419154167,441,50926.7011577945,441,9712,441,0.198475510602192
442,11087.3157258034,442,58203.4177434364,442,11114,442,0.198646597812992
443,12886.0289797783,443,67669.7828238436,443,12922,443,0.198581753683998
444,15729.573527813,444,82586.9687689211,444,15778,444,0.198615987014371
445,18761.858420372,445,98551.4579490346,445,18830,445,0.198534690382801
446,22553.7861782074,446,118467.763374499,446,22622,446,0.198537419941641
447,27491.6313221455,447,144454.591527889,447,27560,447,0.198474089675199
448,33595.3263622284,448,176457.760757675,448,33664,448,0.198545366241844
449,39976.784403038,449,210281.120551639,449,40046,449,0.198279486144115
450,47491.9886770248,450,249422.514676303,450,47562,450,0.198565032483693
451,57909.7569480896,451,304539.565457507,451,57872,451,0.198321815167767
452,72154.0430193901,452,379107.946747122,452,71956,452,0.198486163620737
453,88112.0877645492,453,463418.933903121,453,87692,453,0.198302301847589
454,109514.680241394,454,575171.408420019,454,108774,454,0.198560959102425
455,139835.530227661,455,734692.902880923,455,138614,455,0.198492029957336
456,176797.204431152,456,929067.089411676,456,174886,456,0.198456861883117
457,213304.858996582,457,1121380.42120875,457,210566,457,0.198380729922293
458,258338.782861328,458,1358924.5906423,458,254502,458,0.198273871911312
459,310076.829293823,459,1629894.23517906,459,304854,459,0.19840691843791
460,347644.170936584,460,1827212.76496534,460,341106,460,0.19842207399115
461,377224.044343328,461,1980956.22751247,461,369068,461,0.19858182406516
462,393963.249457741,462,2070890.28815988,462,384346,462,0.198402165754452
463,398618.557932043,463,2094756.58701201,463,387784,463,0.198455019384408
464,390884.303316879,464,2055276.84424076,464,379186,464,0.198351271305254
465,376033.836014271,465,1976551.12782077,465,363754,465,0.198410705669211
466,354135.608301163,466,1861019.21660983,466,341760,466,0.198452822214234
467,330042.811898232,467,1735091.17109417,467,317758,467,0.198380813940997
468,304459.126659393,468,1600560.13906334,468,292438,468,0.198384617623179
469,281076.194261074,469,1477441.99091173,469,269346,469,0.198408493669402
470,253375.383067131,470,1330748.51808507,470,242236,470,0.198558164026161
471,228500.042004061,471,1201871.80246584,471,217444,471,0.198288150942521
472,208700.362393665,472,1096467.23092582,472,197688,472,0.198498719743991
473,188669.042679453,473,992531.718092934,473,177896,473,0.19825786086456
474,169023.759538269,474,888442.095430995,474,158648,474,0.198410603339961
475,153864.975561142,475,809348.786747369,475,143766,475,0.198278001559363
476,138036.919011211,476,725316.935888672,476,128578,476,0.198473363499918
477,124105.99924221,477,652347.164009142,477,115246,477,0.198408649881249
478,111167.950628614,478,584453.091548926,478,102916,478,0.198373208579349
479,101097.938342714,479,531377.838033943,479,93308,479,0.198419134957753
480,91748.2231903076,480,482820.641708705,480,84422,480,0.198197024122574
481,83414.9215948582,481,438296.302958396,481,76548,481,0.19847694879069
482,75160.9025478363,482,395011.792260319,482,68790,482,0.198437295777067
483,68566.5358316898,483,360123.211794436,483,62588,483,0.198555069162388
484,62526.3613975048,484,328707.919892008,484,56924,484,0.198382926091109
485,57146.7136025429,485,300347.156187835,485,51890,485,0.198431311423277
486,51928.3742576122,486,272973.659036654,486,47064,486,0.198395995100391
487,48035.0928064346,487,252277.283395867,487,43454,487,0.198563254167263
488,44281.191526556,488,232768.718809511,488,39984,488,0.198400505598266
489,40038.4192201138,489,210413.067473458,489,36088,489,0.198446696144445
490,37542.7529809475,490,197280.51651462,490,33776,490,0.198462599187585
491,34622.4647289276,491,181966.51840908,491,31094,491,0.198430788475985
492,31567.5952001572,492,165834.740608205,492,28302,492,0.198514936116816
493,28711.2838183403,493,150972.62590246,493,25698,493,0.198341366158079
494,27080.6852730274,494,142233.467106233,494,24196,494,0.198553701784205
495,25088.2162156105,495,131859.848491412,495,22378,495,0.198426873118545
496,22942.9812202454,496,120462.245293187,496,20430,496,0.198613232230846
