Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,1234.95089306831,420,1579.51037875295,420,1214,420,0.769235454677455
420.25,1232.26933051586,420.25,1576.16342630179,420.25,1212,420.25,0.769195925640659
420.5,1330.30776298523,420.5,1701.5193413916,420.5,1307,420.5,0.7692147126429
420.75,1396.07717110634,420.75,1785.60266865414,420.75,1371,420.75,0.769230939601849
421,1431.6994469738,421,1830.97144064523,421,1406,421,0.769310118219872
421.25,1479.72780380249,421.25,1891.87537860924,421.25,1453,421.25,0.76951642696266
421.5,1561.90617279053,421.5,1996.53182069069,421.5,1533,421.5,0.769671420017245
421.75,1707.18631148815,421.75,2182.2513768119,421.75,1674,421.75,0.769666978946765
422,1791.2416023922,422,2289.77762218742,422,1756,422,0.769640479389726
422.25,1830.71835299492,422.25,2339.27925027381,422.25,1795,422.25,0.76995022631738
422.5,2085.28229217529,422.5,2664.38061568662,422.5,2042,422.5,0.770000745115339
422.75,2135.94535366535,422.75,2728.81927761326,422.75,2092,422.75,0.770081887539481
423,2264.05112674713,423,2893.31761288023,423,2217,423,0.769864632523076
423.25,2425.07748541355,423.25,3099.20841710846,423.25,2374,423.25,0.769838127243991
423.5,2442.46419549942,423.5,3120.79225493765,423.5,2392,423.5,0.769991649351336
423.75,2730.14388477802,423.75,3488.16537857901,423.75,2672,423.75,0.770035229978027
424,2847.38862012863,424,3638.84078183196,424,2787,424,0.769853484833449
424.25,3033.57375982285,424.25,3875.9468790256,424.25,2969,424.25,0.770014888105208
424.5,3219.57390129089,424.5,4113.38526060094,424.5,3151,424.5,0.770053518399344
424.75,3343.60767580032,424.75,4271.46582888729,424.75,3273,424.75,0.770121815975073
425,3616.74872059822,425,4620.48549798413,425,3540,425,0.770108539684408
425.25,3867.73697356224,425.25,4940.17359451722,425.25,3786,425.25,0.77025428591298
425.5,4137.97094285965,425.5,5286.65823118511,425.5,4051,425.5,0.770065993222127
425.75,4281.52183620453,425.75,5471.35738692598,425.75,4193,425.75,0.769887111770737
426,4664.16363373756,426,5957.99674373658,426,4568,426,0.770182785898951
426.25,5053.55243411064,426.25,6456.4399873855,426.25,4950,426.25,0.770061579998936
426.5,5517.37129501343,426.5,7049.313323699,426.5,5405,426.5,0.770029900846039
