Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,100.816560029984,420,218.405206159198,420,160,420,0.459718883846157
421,17.6343215465546,421,38.2548589197183,421,80,421,0.4591087652419
422,38.3053631305695,422,82.9156512466433,422,100,422,0.460081401904447
423,-3.09974141120911,423,-6.71226497519441,423,60,423,0.459910745706738
424,38.1549250125885,424,82.6839050003745,424,100,424,0.459576422790118
425,89.5387680530548,425,194.028608647667,425,150,425,0.459592501738479
426,68.7990320682526,426,149.084311215863,426,130,426,0.459597656586381
427,68.642920923233,427,148.76928805054,427,130,427,0.459528196197034
428,99.1525454998016,428,214.991986309145,428,160,428,0.459322811473582
429,160.118204259872,429,347.031449085853,429,220,429,0.459517362218795
430,149.577080011368,430,323.725961339772,430,210,430,0.460147405224528
431,139.280153012276,431,301.2690256004,431,200,431,0.460400669642045
432,250.891669940949,432,543.889209014751,432,310,432,0.459419118509166
433,331.861850667,433,718.146740670224,433,390,433,0.460205389574427
434,422.829802179337,434,915.021264700472,434,480,434,0.460195419625085
435,452.852408766747,435,982.369612847021,435,510,435,0.459118585225961
436,634.378705000877,436,1373.16239448183,436,690,436,0.46008511598893
437,603.235009503365,437,1305.6473208885,437,660,437,0.460119893152062
438,935.453808474541,438,2029.37945346059,438,990,438,0.459095419285607
439,1085.39539482594,439,2348.45400947218,439,1140,439,0.46026866991602
440,1275.19850289822,440,2757.00143995663,440,1330,440,0.460611857235073
441,1565.09087598324,441,3398.15627042212,441,1620,441,0.458724827420864
442,2235.73452746868,442,4836.14472736408,442,2290,442,0.460386521168846
443,2623.92918145657,443,5682.57704093019,443,2680,443,0.459859984008999
444,3441.72041094303,444,7467.88292297065,444,3500,444,0.459012668253076
445,4447.44053280354,445,9603.80584581161,445,4510,445,0.461151406326795
446,5737.4543856144,446,12454.430299354,446,5800,446,0.458826071866614
447,7137.42352659702,447,15469.6388025826,447,7200,447,0.459506539923065
448,8627.34061222076,448,18679.3436637001,448,8690,448,0.459971098745129
449,11347.2226491213,449,24609.0407300316,449,11410,449,0.459234189622183
450,12816.9969441891,450,27769.3413734332,450,12880,450,0.459669585323183
451,14804.5479122162,451,32060.9125130539,451,14840,451,0.459872770873745
452,17371.5330180645,452,37693.2839948696,452,17370,452,0.459008666874216
453,18902.1354649544,453,40929.253213231,453,18860,453,0.45993191131529
454,21889.0331322193,454,47437.6359676888,454,21790,454,0.459549744467391
