Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,223.45939,420,681.22271,420,330,420,0.33123
421,285.26108,421,865.66826,421,390,421,0.33268
422,346.81883,422,1054.88255,422,450,422,0.33195
423,418.46509,423,1273.92937,423,520,423,0.33167
424,417.64175,424,1266.61078,424,520,424,0.33287
425,324.19209,425,986.96886,425,430,425,0.33166
426,302.92111,426,921.5805,426,410,426,0.33188
427,476.40236,427,1446.06203,427,580,427,0.3326
428,608.20376,428,1854.94585,428,710,428,0.33109
429,657.81046,429,1996.84489,429,760,429,0.33258
430,798.76196,430,2426.74514,430,900,430,0.33231
431,879.39659,431,2677.32891,431,980,431,0.33165
432,1030.99208,432,3128.083,432,1130,432,0.33274
433,1364.99752,433,4151.57299,433,1460,433,0.33197
434,1749.11609,434,5320.32645,434,1840,434,0.33194
435,1737.45387,435,5273.13059,435,1830,435,0.33264
436,2443.42037,436,7424.11101,436,2530,436,0.33228
437,3046.48836,437,9267.56455,437,3130,437,0.33191
438,3547.05516,438,10757.65179,438,3630,438,0.33287
439,4519.96132,439,13736.11379,439,4600,439,0.33222
440,5711.72179,440,17361.45579,440,5790,440,0.33216
441,7443.47973,441,22599.2193,441,7520,441,0.33252
442,8558.43594,442,26049.59781,442,8640,442,0.33173
443,9961.30547,443,30262.99074,443,10050,443,0.33232
444,12041.51526,444,36559.37711,444,12140,444,0.33252
445,15086.49436,445,45922.36525,445,15200,445,0.33171
446,17986.42446,446,54607.12568,446,18100,446,0.33253
447,21786.29277,447,66214.61937,447,21900,447,0.33219
448,26306.03858,448,79968.49629,448,26420,448,0.33213
449,30725.60288,449,93238.27863,449,30840,449,0.33269
450,33904.99192,450,103268.398,450,34020,450,0.33151
451,39939.31803,451,121456.0569,451,39980,451,0.33201
452,47641.98386,452,144713.9093,452,47580,452,0.33238
453,54457.89999,453,165819.7029,453,54270,453,0.33161
454,60512.94588,454,183772.2286,454,60180,454,0.33244
455,68719.6997,455,208437.8528,455,68200,455,0.33283
456,75308.91811,456,229245.1982,456,74580,456,0.3317
457,83778.21535,457,254696.3399,457,82790,457,0.33211
458,92879.59126,458,281738.1114,458,91590,458,0.33281
459,101650.1076,459,309166.9816,459,100030,459,0.33196
460,108843.953,460,330719.1981,460,106890,460,0.33228
461,116802.078,461,354354.7068,461,114370,461,0.33276
462,123471.0571,462,376031.7632,462,120550,462,0.33155
463,133692.2685,463,405983.9057,463,130150,463,0.33246
464,139989.6504,464,424923.6695,464,135890,464,0.3326
465,149112.1954,465,454116.552,465,144330,465,0.33155
466,157728.1382,466,477977.5267,466,152300,466,0.33312
467,162840.7763,467,494618.2179,467,156860,467,0.33239
468,171610.237,468,522373.4429,468,164910,468,0.33171
469,178853.6688,469,542293.9544,469,171460,469,0.33295
470,185407.4674,470,564612.401,470,177320,470,0.33157
471,193212.8508,471,586838.6054,471,183920,471,0.3324
472,201948.8447,472,612963.4612,472,191340,472,0.33261
473,209707.1274,473,638442.7737,473,197770,473,0.33166
474,221568.0234,474,672365.1408,474,207990,474,0.33268
475,228892.5683,475,694842.3058,475,213880,475,0.33257
476,233783.4628,476,712279.3267,476,217760,476,0.33142
477,245413.644,477,744942.9287,477,227870,477,0.33259
478,254917.9709,478,774509.0755,478,235950,478,0.3323
479,260562.6469,479,792986.2974,479,240420,479,0.33177
480,273894.8552,480,830904.0581,480,251930,480,0.33278
481,285333.8289,481,866317.1162,481,261720,481,0.33252
482,295552.3122,482,898998.4252,482,270340,482,0.33194
483,306217.7235,483,928899.061,483,279320,483,0.3328
484,319840.8037,484,971704.584,484,290940,484,0.33232
485,333633.3655,485,1013849.584,485,302650,485,0.33224
486,344920.2533,486,1047004.058,486,312260,486,0.33259
487,357301.4158,487,1086275.222,487,322820,487,0.3321
488,372192.1015,488,1130002.57,488,335600,488,0.33253
489,383959.9698,489,1166371.52,489,345520,489,0.33235
490,396183.7513,490,1205100.805,490,355810,490,0.33193
491,410734.4324,491,1247539.49,491,368160,491,0.3324
492,424600.4804,492,1290174.894,492,379850,492,0.33227
493,440163.8776,493,1338685.509,493,393010,493,0.33198
494,452360.5889,494,1373313.008,494,403120,494,0.33255
495,464837.1422,495,1412349.235,495,413440,495,0.33229
496,481109.5834,496,1462070.865,496,427060,496,0.33223
497,490374.7751,497,1487297.287,497,434420,497,0.33285
498,496901.112,498,1510978.139,498,439330,498,0.33203
499,510432.2422,499,1550490.482,499,450400,499,0.33237
500,519776.314,500,1574556.905,500,457740,500,0.33324
501,522541.843,501,1589873.479,501,458420,501,0.33185
502,532958.6187,502,1618994.939,502,465780,502,0.33235
503,528079.1564,503,1600991.118,503,459770,503,0.33298
504,524196.8388,504,1596011.806,504,454670,504,0.33163
505,520617.4286,505,1578599.112,505,449870,505,0.33294
506,507234.8472,506,1539196.612,506,436930,506,0.33269
507,492115.2332,507,1498867.039,507,422580,507,0.33152
508,479449.8031,508,1453301.299,508,410420,508,0.33304
509,464948.962,509,1412523.247,509,396770,509,0.33232
510,440295.0234,510,1339577.58,510,374570,510,0.33186
511,421181.452,511,1277495.317,511,356690,511,0.33284
512,398020.0405,512,1211425.635,512,335560,512,0.33174
513,384072.0857,513,1165174.396,513,322350,513,0.33277
514,359662.2309,514,1093393.339,514,300520,514,0.33211
515,337447.7623,515,1027404.718,515,280710,515,0.33164
516,319704.4316,516,970562.5354,516,264700,516,0.33256
517,296060.2001,517,899569.7194,517,243980,517,0.33228
518,276960.7741,518,841987.5535,518,227180,518,0.33211
519,261260.0955,519,793513.3534,519,213310,519,0.3324
520,241719.8776,520,733589.3053,520,196450,520,0.33265
521,216605.2309,521,659212.6022,521,175200,521,0.33177
522,200534.8955,522,608411.5727,522,161430,522,0.33275
523,184174.8809,523,558678.1282,523,147560,523,0.33281
524,164925.3519,524,502233.5395,524,131520,524,0.33158
525,154563.6306,525,468320.6117,525,122680,525,0.33317
526,141242.4299,526,429249.1197,526,111550,526,0.33221
527,129485.5154,527,393630.9189,527,101760,527,0.33212
528,116565.9943,528,353693.7284,528,91160,528,0.33272
529,105916.7053,529,322239.2476,529,82430,529,0.33187
530,94935.62325,530,288183.8655,530,73530,530,0.33258
531,88534.50681,531,268973.902,531,68190,531,0.33232
532,79621.49519,532,242243.0712,532,60990,532,0.33186
533,72167.09808,533,219073.758,533,54980,533,0.33257
534,65549.60385,534,199266.1713,534,49670,534,0.33213
535,60157.01533,535,182755.4988,535,45340,535,0.33233
536,53672.18761,536,162759.6317,536,40210,536,0.3329
537,50198.90659,537,152824.3657,537,37380,537,0.33166
538,45213.80175,538,137171.0612,538,33470,538,0.33276
539,41417.45635,539,125675.8049,539,30480,539,0.33271
540,35909.90457,540,109414.2756,540,26280,540,0.3314
541,34342.57771,541,104180.3313,541,24980,541,0.33279
