Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,194.253763604164,420,246.283862984834,420,223,420,0.774944628926163
420.25,166.110155074596,420.25,210.584836649711,420.25,196,420.25,0.775006872195966
420.5,198.217102680206,420.5,251.265554616153,420.5,227,420.5,0.775075201052212
420.75,225.103433253765,420.75,285.391219530302,420.75,253,420.75,0.774958661289813
421,235.366326994896,421,298.343982466501,421,263,421,0.775108213441781
421.25,201.036449801922,421.25,254.809755731196,421.25,230,421.25,0.775163658539704
421.5,221.663833837509,421.5,280.981151889658,421.5,250,421.5,0.77509178468535
421.75,245.378253362179,421.75,311.065533758638,421.75,273,421.75,0.775033254641801
422,259.751773228645,422,329.263573606829,422,287,422,0.775086856859507
422.25,310.328077132702,422.25,393.304239240544,422.25,336,422.25,0.775222571960322
422.5,296.730229949951,422.5,376.128699603694,422.5,323,422.5,0.775105194108947
422.75,315.19201351881,422.75,399.563917909626,422.75,341,422.75,0.775041585177547
423,335.701994833946,423,425.488191825714,423,361,423,0.775177045456588
423.25,360.322602274418,423.25,456.634051980534,423.25,385,423.25,0.775276382460495
423.5,374.596507711411,423.5,474.705018887634,423.5,399,423.5,0.775305573286408
423.75,429.093357145786,423.75,543.833046227794,423.75,452,423.75,0.775211648956359
424,401.039198307991,424,508.22838213694,424,425,424,0.775284598936794
424.25,417.332840225696,424.25,528.78147775866,424.25,441,424.25,0.775421764004014
424.5,394.462705364227,424.5,499.925807156999,424.5,419,424.5,0.775236474624267
424.75,455.019780714512,424.75,576.665429342174,424.75,478,424.75,0.775246911635806
425,511.400159144402,425,648.069697663333,425,533,425,0.775304248823541
425.25,544.025872378349,425.25,689.357687510117,425.25,565,425.25,0.775366844952835
425.5,538.577704701424,425.5,682.465103421862,425.5,560,425.5,0.775354584516034
425.75,548.546868004799,425.75,695.167671803815,425.75,570,425.75,0.77527806397902
426,619.088603491783,426,784.289358213026,426,639,426,0.775544506082591
426.25,652.604279446602,426.25,826.860929197868,426.25,672,426.25,0.775441215526507
426.5,628.643082003593,426.5,796.644990573309,426.5,649,426.5,0.775304541792286
426.75,656.988969073295,426.75,832.401173683045,426.75,677,426.75,0.775455118953391
427,743.699944748878,427,942.379221449837,427,762,427,0.775361801160197
427.25,738.157411379814,427.25,935.526254450741,427.25,757,427.25,0.775223554244851
427.5,775.601663422584,427.5,982.856994166239,427.5,794,427.5,0.775320437635518
427.75,775.160183434486,427.75,982.329737642106,427.75,794,427.75,0.775295541777182
428,771.652129874229,428,977.830209299222,428,791,428,0.775337420667452
428.25,811.055136170387,428.25,1027.57905097831,428.25,830,428.25,0.775472163783421
428.5,848.370654768944,428.5,1074.74191560722,428.5,867,428.5,0.775553190622236
428.75,926.460815167427,428.75,1173.53743682632,428.75,944,428.75,0.775638324745528
429,948.368905358314,429,1201.34609950757,429,966,429,0.775601678475406
429.25,869.342777094841,429.25,1101.16532074819,429.25,889,429.25,0.775653054054356
429.5,956.453829398155,429.5,1211.8894283023,429.5,975,429.5,0.775412469112817
429.75,909.073687739372,429.75,1151.84125213131,429.75,929,429.75,0.775421995937604
430,960.447658658028,430,1216.98808536998,430,980,430,0.775388613522407
430.25,993.80938733995,430.25,1259.06763895406,430.25,1013,430.25,0.775505221567886
430.5,1007.83181012034,430.5,1276.69511176664,430.5,1027,430.5,0.775587160882272
430.75,997.443249886632,430.75,1263.51517289524,430.75,1017,430.75,0.775599177559922
431,1029.75815318346,431,1304.70367707667,431,1049,431,0.775451548396812
431.25,1093.56792054474,431.25,1385.73878532337,431.25,1112,431.25,0.775348405850979
431.5,1040.48677115321,431.5,1318.1886783563,431.5,1060,431.5,0.775513886271106
431.75,1037.21160812438,431.75,1314.12013333739,431.75,1057,431.75,0.775467199717954
432,1048.15835713387,432,1328.07778154806,432,1068,432,0.775416627132765
432.25,1021.52547232926,432.25,1293.8884186599,432.25,1042,432.25,0.775677290351547
432.5,1064.96064855456,432.5,1349.44105834105,432.5,1085,432.5,0.775375082791438
432.75,1053.56188072145,432.75,1334.40003673814,432.75,1074,432.75,0.775715139395696
433,1059.42075202227,433,1341.893544516,433,1080,433,0.775673855598188
433.25,1134.27289629519,433.25,1437.23668322112,433.25,1154,433.25,0.775391911709606
433.5,1058.95741497397,433.5,1341.60518223867,433.5,1080,433.5,0.775504758845116
433.75,1064.81096005142,433.75,1349.00829064166,433.75,1086,433.75,0.775511976252218
434,1083.84358644962,434,1372.72842597126,434,1105,434,0.775729106909493
434.25,1060.2899262315,434.25,1342.9322515605,434.25,1082,434.25,0.775709062964526
434.5,1068.16610576749,434.5,1353.15560487471,434.5,1090,434.5,0.775569989785766
434.75,1056.78575779021,434.75,1338.51219518794,434.75,1079,434.75,0.77569871712425
435,998.808030879498,435,1265.28698006463,435,1022,435,0.775573373803652
435.25,1124.0640389967,435.25,1423.82840036138,435.25,1146,435.25,0.775644091804755
435.5,1090.28635515928,435.5,1381.23867176302,435.5,1113,435.5,0.775536389169889
435.75,1155.71626080513,435.75,1464.19115002812,435.75,1178,435.75,0.775504195032869
436,1136.11458986521,436,1439.12777446956,436,1159,436,0.775625507744406
436.25,1079.10232484341,436.25,1367.11352789639,436.25,1103,436.25,0.775512244806901
436.5,1144.47097849131,436.5,1449.62097986112,436.5,1168,436.5,0.775673691947678
436.75,1141.06389060974,436.75,1445.65572862392,436.75,1165,436.75,0.775489559565592
437,1147.76322829962,437,1454.04478347,437,1172,437,0.775541071710702
437.25,1176.68041252613,437.25,1490.44733671522,437.25,1201,437.25,0.775658940895076
437.5,1236.88162668943,437.5,1567.02112028208,437.5,1261,437.5,0.775503918848792
437.75,1198.11694844246,437.75,1517.79907841856,437.75,1223,437.75,0.775559272393983
438,1289.55385312796,438,1633.69556115367,438,1314,438,0.775530277262035
438.25,1239.70011712551,438.25,1570.88609367265,438.25,1265,438.25,0.775361625684126
438.5,1284.67381909609,438.5,1627.45219389912,438.5,1310,438.5,0.775558758935739
438.75,1337.68273286819,438.75,1694.72231842276,438.75,1363,438.75,0.775506164942504
439,1343.29017805338,439,1701.57504475127,439,1369,439,0.775618420418478
439.25,1461.72962654591,439.25,1851.49401852955,439.25,1487,439.25,0.775663923271088
439.5,1481.39190500021,439.5,1876.9401028714,439.5,1507,439.5,0.775444902049881
439.75,1501.04093977928,439.75,1901.00651564982,439.75,1527,439.75,0.775776266103628
440,1604.21380723715,440,2032.04031005206,440,1630,440,0.775638016899464
440.25,1499.06618158221,440.25,1899.05327103379,440.25,1526,440.25,0.77555705452903
440.5,1544.85986585617,440.5,1956.84716029844,440.5,1572,440.5,0.77564195977049
440.75,1564.48084912896,440.75,1981.32581965703,440.75,1592,440.75,0.775785752111156
441,1777.08680773973,441,2251.596186047,441,1804,441,0.775442426692868
441.25,1781.54796741605,441.25,2256.91776906274,441.25,1809,441.25,0.775553773889438
441.5,1856.32509071827,441.5,2351.87250408356,441.5,1884,441.5,0.775481126033022
441.75,1846.69820789695,441.75,2339.17606139442,441.75,1875,441.75,0.77564341660335
442,1963.57124484777,442,2488.02705937602,442,1992,442,0.775395940029849
442.25,2018.14631436467,442.25,2557.03181266325,442.25,2047,442.25,0.775439591609909
442.5,2120.84401602745,442.5,2685.67924088453,442.5,2150,442.5,0.775856170277059
442.75,2091.08453134894,442.75,2648.96446648043,442.75,2121,442.75,0.77557769585558
443,2292.95515669584,443,2904.6801555829,443,2323,443,0.775580822381405
443.25,2411.50375179648,443.25,3055.63628477874,443.25,2442,443.25,0.775386702740579
443.5,2437.79154951572,443.5,3089.05449029369,443.5,2469,443.5,0.775359965527904
443.75,2496.11628745198,443.75,3162.91512858805,443.75,2528,443.75,0.775370946133795
444,2643.52566565275,444,3349.57972328884,444,2676,444,0.775398823177993
444.25,2907.96415649056,444.25,3683.8393590659,444.25,2941,444.25,0.775565288552937
444.5,2916.04531974793,444.5,3694.34460753185,444.5,2950,444.5,0.775510176859549
444.75,3079.18548415303,444.75,3900.6688758323,444.75,3114,444.75,0.775579986199779
445,3233.22026051283,445,4095.59169897143,445,3269,445,0.775618255623559
445.25,3319.21230136335,445.25,4204.22035118667,445.25,3355,445.25,0.775672366721871
