Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,4971.60755925178,420,5538.95345187736,420,4862,420,0.879300482309741
421,6580.09148814201,421,7329.57367343793,421,6422,421,0.879467796454812
422,8192.58542155266,422,9125.53945115598,422,7992,422,0.879486130652495
423,10600.4956780529,423,11794.9197507055,423,10338,423,0.880419384878383
424,13667.0941395092,424,15217.6709606512,424,13332,424,0.87981564495957
425,16851.1961475849,425,18744.7897612668,425,16452,425,0.880656421007118
426,21846.6705502224,426,24329.7150988711,426,21354,426,0.879656887180319
427,27651.2126860523,427,30771.1502870243,427,27068,427,0.880298415489595
428,34508.5612839794,428,38403.5646781459,428,33838,428,0.880268268700563
429,45054.8150119114,429,50136.344958816,429,44256,429,0.880334446067588
430,56877.3460695744,430,63326.9174397773,430,55976,430,0.879861388519574
431,70245.3860178423,431,78156.5016554059,431,69174,431,0.880462231557334
432,83882.5317897224,432,93297.6473275296,432,82660,432,0.880757405197275
433,94747.4717466688,433,105437.103162315,433,93438,433,0.880305811424526
434,102488.46855443,434,114008.154800755,434,101154,434,0.880634357561452
435,102688.488022304,435,114302.148197641,435,101440,435,0.88009312298214
436,98895.6942133856,436,110053.262273568,436,97824,436,0.880306404991411
437,91588.0499001646,437,101939.241518866,437,90720,437,0.880152957270662
438,82416.2051493501,438,91654.5432760551,438,81750,438,0.880872552595196
439,74314.2109352159,439,82725.2838009426,439,73818,439,0.880025897336324
440,66265.4335530519,440,73698.0490653575,440,65918,440,0.880817618666698
441,60564.4935165167,441,67415.5084392128,441,60330,441,0.880075019955108
442,58520.0249818087,442,65105.4140723158,442,58370,442,0.880531372181144
443,56380.2871127844,443,62743.6940770871,443,56310,443,0.880272020073789
444,58583.7491677523,444,65159.0763768705,444,58582,444,0.880760203659141
445,61979.5392659426,445,69010.4239047796,445,62052,445,0.879826896027492
446,67512.7467651081,446,75129.1704335243,446,67586,446,0.880311825676132
447,75489.8794836187,447,83929.7910425288,447,75564,447,0.881099739175761
448,87044.8365787124,448,96868.6685130734,448,87120,448,0.880276970024876
449,99933.3608388471,449,111144.527335493,449,100010,449,0.88080039530884
450,117677.371943521,450,130952.013650671,450,117756,450,0.880318987388655
451,140657.131079025,451,156380.909563627,451,140474,451,0.881110564523475
452,176489.034135237,452,196436.377671938,452,175912,452,0.880149761317348
453,217712.336604366,453,241999.765575941,453,216580,453,0.881290153601196
454,271283.571238165,454,302099.580042845,454,269354,454,0.879706916171157
455,359925.697604561,455,400208.722853209,455,356680,455,0.881007470805766
456,469421.780185165,456,522496.400752579,456,464240,456,0.880118145869893
457,592446.909252434,457,658780.056281596,457,584724,457,0.880972966869592
458,746396.945611877,458,829885.322094278,458,735188,458,0.881058233744346
459,968623.22942234,459,1077401.60566232,459,952168,459,0.880710424149499
460,1172549.73305855,460,1305598.31616851,460,1150340,460,0.879803093079903
461,1356077.08397136,461,1508922.42396842,461,1326584,461,0.880392057913521
462,1550451.80221501,462,1723856.9022922,462,1512406,462,0.881068775278588
463,1738289.83278853,463,1933626.72009699,463,1690816,463,0.880655207933408
464,1853461.32099421,464,2061131.65657344,464,1797738,464,0.88091077586114
465,1945243.78316295,465,2165599.88288529,465,1881436,465,0.879950660063449
466,2003126.52331219,466,2227439.09379623,466,1932808,466,0.880960107525331
467,2017627.19070871,467,2245680.4954466,467,1942178,467,0.88014407741852
468,2008706.07709508,468,2232495.98498834,468,1929012,468,0.881405043125587
469,1967793.68901708,469,2189054.31623697,469,1885260,469,0.880602356066642
470,1886146.95924044,470,2097677.80213097,470,1802782,470,0.880828964339111
471,1788950.32701396,471,1990835.51401337,471,1701922,471,0.880283380242051
472,1692931.06654834,472,1883572.40717306,472,1603112,472,0.88047072459918
473,1582733.0195505,473,1760078.74215863,473,1491850,473,0.880906334027721
474,1454805.14278152,474,1618901.44232596,474,1364976,474,0.880326233024517
475,1337749.61389754,475,1487485.33018358,475,1249416,475,0.880999174602296
476,1227531.98246294,476,1366103.86780603,476,1142872,476,0.880255880852876
477,1117438.2367381,477,1242551.07351448,477,1037112,477,0.880973532970657
478,1008570.22142107,478,1121718.56877355,478,933148,478,0.880800040542001
479,919242.638384242,479,1021637.21398072,479,847854,479,0.881420497989823
