Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,19.5397044181824,420,24.4871103386037,420,79,420,0.78361941820564
420.25,26.8020137643814,420.25,33.5901183426345,420.25,86,420.25,0.783575982155972
420.5,21.5972537231445,420.5,27.0587030094532,420.5,81,420.5,0.783815944920398
420.75,21.5866823959351,420.75,27.0519280164234,420.75,81,420.75,0.783632200493017
421,11.2029807472229,421,14.0376323724016,421,71,421,0.783724259054666
421.25,11.1974917888641,421.25,14.0296160717786,421.25,71,421.25,0.783786599217778
421.5,10.1557062721252,421.5,12.7257083502108,421.5,70,421.5,0.783703812277674
421.75,37.081221909523,421.75,46.4569003104126,421.75,96,421.75,0.783837621555768
422,28.7807863521576,422,36.0686521007535,422,88,422,0.783605784096377
422.25,29.8014292144775,422.25,37.3327878457125,422.25,89,422.25,0.783913456210225
422.5,24.6154739379883,422.5,30.8449286948231,422.5,84,422.5,0.783697206748003
422.75,33.9071762657166,422.75,42.4927496783921,422.75,93,422.75,0.783612940468324
423,14.2588104915619,423,17.86572671252,423,74,423,0.783764742147231
423.25,11.153580121994,423.25,13.9739802897109,423.25,71,423.25,0.783820563374299
423.5,31.7927044296265,423.5,39.8380609189534,423.5,91,423.5,0.783705785239066
423.75,21.4598264694214,423.75,26.8880512474916,423.75,81,423.75,0.78377229219593
424,1.85618554115295,424,2.32572532518244,424,62,424,0.783765366231693
424.25,12.1623302412033,424.25,15.2360352550528,424.25,72,424.25,0.783910187396194
424.5,28.6394964981079,424.5,35.8805208464471,424.5,88,424.5,0.783842632923479
424.75,38.922262301445,424.75,48.7490789558344,424.75,98,424.75,0.784063846069698
425,36.8446884632111,425,46.150462933895,425,96,425,0.784005744035175
425.25,19.3376562690735,425.25,24.2275464876187,425.25,79,425.25,0.783820980320702
425.5,25.4948025894165,425.5,31.9376586047003,425.5,85,425.5,0.783916834124595
425.75,27.535223941803,425.75,34.5003800920545,425.75,87,425.75,0.783768496953685
426,29.5733152770996,426,37.0513974240971,426,89,426,0.783822785053948
426.25,22.3726581096649,426.25,28.0317568975544,426.25,82,426.25,0.783772980748774
426.5,34.6681941127777,426.5,43.4460513289089,426.5,94,426.5,0.783620226539976
426.75,26.4476757717133,426.75,33.1357671097735,426.75,86,426.75,0.78381404939736
427,36.6778592395782,427,45.9624102025681,427,96,427,0.783656089271293
427.25,24.3697411441803,427.25,30.5370074227861,427.25,84,427.25,0.783697224677079
427.5,22.3091651439667,427.5,27.9596909418397,427.5,82,427.5,0.783567245354975
427.75,23.3192402458191,427.75,29.2194572374872,427.75,83,427.75,0.783728729498315
428,25.3503415298462,428,31.7668846642564,428,85,428,0.783670245231132
428.25,20.2278519916534,428.25,25.3515960260871,428.25,80,428.25,0.7835557669311
428.5,33.4896587753296,428.5,41.9637331835747,428.5,93,428.5,0.783718741095166
428.75,30.4092216014862,428.75,38.1062071861363,428.75,90,428.75,0.783670936072795
429,37.5308911895752,429,47.0311932369313,429,97,429,0.783659086478883
429.25,41.5865697097778,429.25,52.1073467971114,429.25,101,429.25,0.783749755346342
429.5,39.5254112052917,429.5,49.5318726304973,429.5,99,429.5,0.783639223350563
429.75,27.2854461097717,429.75,34.1888203243886,429.75,87,429.75,0.783737026846195
430,26.2523038387299,430,32.8982094153238,430,86,430,0.783645434822013
430.25,18.1081043040752,430.25,22.6938984619194,430.25,78,430.25,0.783590109505582
430.5,27.2579397630691,430.5,34.1517617104792,430.5,87,430.5,0.783795355473731
430.75,43.5218382048607,430.75,54.528344856561,430.75,103,430.75,0.78380419870478
431,43.5123397731781,431,54.5175222082683,431,103,431,0.78378900819906
431.25,36.3878906548023,431.25,45.5864631411001,431.25,96,431.25,0.783868007907784
431.5,44.5095425105095,431.5,55.7599411458774,431.5,104,431.5,0.783885419330214
431.75,32.308090056181,431.75,40.4721451663239,431.75,92,431.75,0.783928301867318
432,36.3640558052063,432,45.560041066415,432,96,432,0.783810026036223
432.25,62.759990247488,432.25,78.6123633348105,432.25,122,432.25,0.783993689592023
432.5,25.1797350406647,432.5,31.5433152822441,432.5,85,432.5,0.783908411654648
432.75,36.3402209556103,432.75,45.5223441047706,432.75,96,432.75,0.783942254503797
433,54.5999008131027,433,68.4009756009091,433,114,433,0.783883179340018
433.25,44.4415000069141,433.25,55.6736115667796,433.25,104,433.25,0.783900440844848
433.5,51.5327489995956,433.5,64.536185956752,433.5,111,433.5,0.784149422697865
433.75,74.8481272995472,433.75,93.7582997872945,433.75,134,433.75,0.783956886156377
434,44.4123389339447,434,55.6180341655023,434,104,434,0.784163574461537
434.25,58.5952363860607,434.25,73.3925437094241,434.25,118,434.25,0.784026170975742
434.5,68.7177739548683,434.5,86.0895123791298,434.5,128,434.5,0.783864207706433
434.75,59.5828963065147,434.75,74.6473906599491,434.75,119,434.75,0.783843232975349
435,70.7138660669327,435,88.5868447320181,435,130,435,0.783893424472288
435.25,84.8694174861908,435.25,106.328683354581,435.25,144,435.25,0.783832275257642
435.5,70.6676456403732,435.5,88.5469570510163,435.5,130,435.5,0.783737095129274
435.75,86.8381252098084,435.75,108.798012183073,435.75,146,435.75,0.783812271748464
436,98.9509367609024,436,123.923014089543,436,158,436,0.784128055434438
436.25,63.5182547569275,436.25,79.5738190146959,436.25,123,436.25,0.78388105150192
436.5,81.6973717308044,436.5,102.329305158591,436.5,141,436.5,0.784022082383283
436.75,93.7999194335937,436.75,117.508713375814,436.75,153,436.75,0.783888197955654
437,98.8214136171341,437,123.797211318493,437,158,437,0.783902009066867
437.25,122.021627464294,437.25,152.820886110948,437.25,181,437.25,0.78410355706755
437.5,128.040321874619,437.5,160.376854258428,437.5,187,437.5,0.784016785294751
437.75,123.96053691864,437.75,155.237343634821,437.75,183,437.75,0.784162220625501
438,124.928998370171,438,156.482086581292,438,184,438,0.784005394608912
438.25,132.958316736221,438.25,166.546806474077,438.25,192,438.25,0.783971011980109
438.5,129.889306774139,438.5,162.682380108503,438.5,189,438.5,0.784066006714192
438.75,120.773525810242,438.75,151.264944274722,438.75,180,438.75,0.784067019134829
439,127.788427171707,439,160.072846923022,439,187,439,0.783961558016038
439.25,167.037543649673,439.25,209.210853488813,439.25,226,439.25,0.784060701996266
439.5,179.06824441433,439.5,224.280789503586,439.5,238,439.5,0.784054713303132
439.75,183.036583843231,439.75,229.367339242228,439.75,242,439.75,0.78366518045766
440,161.840504550934,440,202.76108713196,440,221,440,0.783835508213519
440.25,185.936928892136,440.25,232.887954898208,440.25,245,440.25,0.784040780503078
440.5,191.913055801392,440.5,240.41659871186,440.5,251,440.5,0.783901782092384
440.75,222.017720603943,440.75,278.104123323729,440.75,281,440.75,0.783972804124853
441,212.900608563423,441,266.698952875596,441,272,441,0.783929242571648
441.25,240.969712102413,441.25,301.911977659579,441.25,300,441.25,0.783799247227815
441.5,257.970822715759,441.5,323.089113224889,441.5,317,441.5,0.78409323030076
441.75,257.889009618759,441.75,323.107863976968,441.75,317,441.75,0.783804891072322
442,241.744442844391,442,302.793174297926,442,301,442,0.784026256043489
442.25,279.804660820961,442.25,350.035946031334,442.25,339,442.25,0.784968039169378
442.5,259.650140190125,442.5,324.633393290177,442.5,319,442.5,0.78541654875944
442.75,301.692276382446,442.75,377.547658700268,442.75,361,442.75,0.78470251984106
443,295.580558919907,443,369.864013885808,443,355,443,0.784775807803666
443.25,289.472664499283,443.25,362.436500659074,443.25,349,443.25,0.784318667079719
443.5,312.426900053024,443.5,391.327724861995,443.5,372,443.5,0.784021625382558
443.75,333.363096618652,443.75,417.416682913259,443.75,393,443.75,0.784269259121584
444,356.288659358025,444,446.117564444978,444,416,444,0.784278034451023
444.25,354.173196518421,444.25,443.436959375393,444.25,414,444.25,0.784333136226198
444.5,358.063425445557,444.5,448.320034730893,444.5,418,444.5,0.784311913158326
444.75,373.956117475033,444.75,468.160838406538,444.75,434,444.75,0.784407060861767
445,435.843171620369,445,545.589501148174,445,496,445,0.784475548409417
445.25,428.840349159241,445.25,536.82385707117,445.25,489,445.25,0.784474824379889
445.5,434.838754935265,445.5,544.484123165546,445.5,495,445.5,0.784260946514916
445.75,448.837774472237,445.75,561.944806129311,445.75,509,445.75,0.784354265452519
446,485.838476648331,446,608.27124980556,446,546,446,0.784352278758218
446.25,466.83465410471,446.25,584.565594916829,446.25,527,446.25,0.784237604382749
446.5,546.837878212929,446.5,684.577920447638,446.5,607,446.5,0.784425016641488
446.75,524.833748550415,446.75,657.009737470294,446.75,585,446.75,0.784450239419374
447,537.831914334297,447,673.314153785662,447,598,447,0.784412842035374
447.25,541.829461630583,447.25,678.295935294493,447.25,602,447.25,0.784438648843402
447.5,556.827512741089,447.5,697.19943287756,447.5,617,447.5,0.784297477962652
447.75,598.826614973545,447.75,749.740635386786,447.75,659,447.75,0.784344184733699
448,584.823089141846,448,732.065622921984,448,645,448,0.784493707131029
448.25,655.822636281252,448.25,821.190507440266,448.25,716,448.25,0.784259989025919
448.5,699.820680477619,448.5,876.188097805995,448.5,760,448.5,0.784343084193556
448.75,686.816886293888,448.75,860.043194393446,448.75,747,448.75,0.784221434262788
449,686.813476285934,449,860.0441956236,449,747,449,0.784216722730276
449.25,748.810974998474,449.25,937.693014627679,449.25,809,449.25,0.784205184797125
449.5,744.807218389511,449.5,932.571587620059,449.5,805,449.5,0.784294002773502
449.75,786.803718926907,449.75,985.138298369427,449.75,847,449.75,0.784307285930622
450,782.799813365936,450,980.271907033434,450,843,450,0.784192151502672
450.25,863.201962838173,450.25,1080.83293126796,450.25,923,450.25,0.784280113079528
450.5,761.509067173004,450.5,953.815895818934,450.5,821,450.5,0.784026440674834
450.75,830.960161893368,450.75,1040.40512004663,450.75,890,450.75,0.7843223711507
451,885.44761756897,451,1108.53927980895,451,944,451,0.784382677317265
451.25,878.84326210022,451.25,1100.19410802274,451.25,937,451.25,0.784436367273006
451.5,987.55397649765,451.5,1236.1235077907,451.5,1045,451.5,0.784537052772373
451.75,953.902083201408,451.75,1194.22926700977,451.75,1011,451.75,0.784390289545528
452,1075.79644587517,452,1347.10548398312,452,1132,452,0.784235241177834
452.25,1017.04853776932,452.25,1273.5406474067,452.25,1073,452.25,0.784235892346646
452.5,989.390117359161,452.5,1238.85992843208,452.5,1045,452.5,0.784265087368726
452.75,1021.00809218645,452.75,1278.42504938447,452.75,1076,452.75,0.784280222561337
453,1122.04089757919,453,1405.26890032591,453,1176,453,0.784094977813547
453.25,1104.45192670107,453.25,1382.91830905704,453.25,1158,453.25,0.784273811199753
453.5,1249.90329758167,453.5,1563.72781370912,453.5,1302,453.5,0.784920121613439
453.75,1175.96474987268,453.75,1471.54492483231,453.75,1228,453.75,0.784752765125229
454,1244.00875001907,454,1557.01430417958,454,1295,454,0.784593464514566
454.25,1193.18020120382,454.25,1493.57423574055,454.25,1244,454.25,0.784502078484034
454.5,1260.28572946072,454.5,1577.68252314063,454.5,1310,454.5,0.784449276971271
454.75,1467.68377601147,454.75,1837.13931014516,454.75,1515,454.75,0.784521872184865
455,1394.68136959076,455,1745.69241421364,455,1442,455,0.784551747367457
455.25,1417.59218880653,455.25,1774.46957990572,455.25,1464,455.25,0.784508325432169
455.5,1570.85739177704,455.5,1966.6819182675,455.5,1615,455.5,0.784366474390908
455.75,1540.30329447746,455.75,1928.31193425312,455.75,1584,455.75,0.784413072061615
456,1620.96466720581,456,2029.49669823518,456,1663,456,0.784335607387044
456.25,1685.51609816551,456.25,2110.50876386662,456.25,1726,456.25,0.784265764477479
456.5,1730.89644071579,456.5,2167.39648752054,456.5,1770,456.5,0.784242708447603
456.75,1795.56500762939,456.75,2248.50114993683,456.75,1833,456.75,0.784198987821524
457,1853.20351043701,457,2320.53142066547,457,1889,457,0.784247914746341
457.25,1935.23064048767,457.25,2423.34703142552,457.25,1969,457.25,0.784215097287799
457.5,1938.21894931793,457.5,2427.201107876,457.5,1971,457.5,0.784179614500324
457.75,2021.38259207725,457.75,2530.87109816537,457.75,2052,457.75,0.784323738719646
458,2116.81193603516,458,2649.34760967402,458,2145,458,0.784615599295069
458.25,2322.04741374016,458.25,2907.28038139811,458.25,2346,458.25,0.784333777476798
458.5,2376.04729230881,458.5,2974.80472474795,458.5,2398,458.5,0.784355821848977
458.75,2488.06065187454,458.75,3113.69537870473,458.75,2507,458.75,0.78468911308775
459,2670.38184921265,459,3341.59521850592,459,2685,459,0.784750547641747
459.25,2784.68482426643,459.25,3486.52996556307,459.25,2796,459.25,0.784331086970863
459.5,2836.97875619888,459.5,3552.32703517745,459.5,2846,459.5,0.78426115823061
459.75,3032.98419864655,459.75,3797.52297679939,459.75,3037,459.75,0.784308235790225
460,3164.96094818115,460,3962.50443626906,460,3165,460,0.784359320689249
460.25,3346.76309896946,460.25,4192.08141966133,460.25,3341,460.25,0.783999437196294
460.5,3532.9052120018,460.5,4425.72695196099,460.5,3521,460.5,0.783914692935057
460.75,3626.34746703029,460.75,4541.88033175559,460.75,3610,460.75,0.784067503982843
461,3927.44495514393,461,4918.49285992363,461,3902,461,0.784145965437792
461.25,4158.37968828678,461.25,5207.20886968296,461.25,4125,461.25,0.784218676236712
461.5,4204.34064175129,461.5,5265.7671239717,461.5,4167,461.5,0.78407196336387
461.75,4641.71421417475,461.75,5813.02820458637,461.75,4591,461.75,0.784142259459462
462,4828.52978665352,462,6047.60702692664,462,4770,462,0.784063300186529
462.25,5174.62676725745,462.25,6484.19991334221,462.25,5104,462.25,0.783694028723765
462.5,5507.8640748024,462.5,6897.85882062988,462.5,5425,462.5,0.784129773192587
462.75,5826.15848419905,462.75,7297.02018768166,462.75,5731,462.75,0.784072846847741
463,6195.27720532894,463,7759.90555887582,463,6086,463,0.784015442521336
463.25,6378.69091736197,463.25,7987.64709238819,463.25,6260,463.25,0.784207255033295
463.5,6833.1387563324,463.5,8560.3223502941,463.5,6697,463.5,0.783884175738927
463.75,7355.19408355951,463.75,9213.92985576044,463.75,7199,463.75,0.783917994936953
464,7677.9593315506,464,9616.49681822298,464,7507,464,0.784058988052814
464.25,7998.07835817218,464.25,10019.5093126436,464.25,7812,464.25,0.783900241717654
464.5,8561.27948685408,464.5,10721.9943712597,464.5,8352,464.5,0.784119486098648
464.75,8701.64427230716,464.75,10899.3060171307,464.75,8482,464.75,0.784012206132232
465,9591.8178691864,465,12011.0131842039,465,9337,465,0.784222459653395
465.25,9908.94401838183,465.25,12410.2899012703,465.25,9638,465.25,0.784088246398868
465.5,10575.3005593181,465.5,13246.5066174556,465.5,10276,465.5,0.783992528398195
465.75,11368.8122544229,465.75,14241.7141028944,465.75,11036,465.75,0.783924357470413
466,11953.9034769058,466,14972.3739058699,466,11594,466,0.784041584259778
466.25,12665.1646010876,466.25,15861.224943758,466.25,12273,466.25,0.78413897881987
