Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,-39.49515,420,-116.73051,420,50,420,0.34115
421,12.44776,421,36.61499,421,100,421,0.34271
422,-18.63504,422,-55.00418,422,70,422,0.34159
423,33.06391,423,97.7093,423,120,423,0.3412
424,-8.24971,424,-24.27083,424,80,424,0.34265
425,-8.23345,425,-24.28814,425,80,425,0.34178
426,53.39626,426,157.60012,426,140,426,0.3416
427,-49.17702,427,-144.63136,427,40,427,0.34276
428,22.48821,428,66.48263,428,110,428,0.34107
429,32.63556,429,96.21485,429,120,429,0.34197
430,2.03506,430,5.99275,430,90,430,0.34235
431,32.53259,431,96.15182,431,120,431,0.34116
432,42.66174,432,125.64542,432,130,432,0.34231
433,12.17842,433,35.86507,433,100,433,0.34233
434,-18.25165,434,-53.84952,434,70,434,0.34173
435,32.41896,435,95.41376,435,120,435,0.34253
436,2.02354,436,5.95847,436,90,436,0.34237
437,2.02089,437,5.96432,437,90,437,0.34162
438,42.38302,438,124.74126,438,130,438,0.34252
439,12.09354,439,35.64348,439,100,439,0.34207
440,12.07765,440,35.63322,440,100,440,0.34173
441,42.21825,441,124.04916,441,130,441,0.34307
442,62.24317,442,183.65368,442,150,442,0.3417
443,12.03177,443,35.47871,443,100,443,0.34191
444,72.09889,444,212.00235,444,160,444,0.34283
445,32.00317,445,94.55351,445,120,445,0.34127
446,92.00729,446,270.7404,446,180,446,0.34259
447,112.00665,447,329.84341,447,200,447,0.34234
448,62.00245,448,183.30833,448,150,448,0.34105
449,102.002,449,300.19102,449,190,449,0.34255
450,61.99999,450,182.6817,450,150,450,0.34216
451,32.05966,451,94.71171,451,120,451,0.3413
452,152.56677,452,448.92425,452,240,452,0.3426
453,82.45864,453,242.85363,453,170,453,0.34231
454,72.53695,454,214.00951,454,160,454,0.34173
455,92.85764,455,273.1617,455,180,455,0.34269
456,103.15597,456,303.75752,456,190,456,0.34236
457,83.09421,457,245.24633,457,170,457,0.34161
458,134.02685,458,394.0803,458,220,458,0.34284
459,124.11863,459,366.074,459,210,459,0.34184
460,226.30164,460,666.78312,460,310,460,0.34216
461,257.61782,461,757.68442,461,340,461,0.34275
462,166.08387,462,490.40511,462,250,462,0.34146
463,320.77508,463,943.86064,463,400,463,0.34261
464,301.0641,464,885.92907,464,380,464,0.34258
465,260.55732,465,770.15825,465,340,465,0.34113
466,333.72843,466,981.9872,466,410,466,0.3426
467,261.80022,467,771.09132,467,340,467,0.34228
468,293.66235,468,867.59298,468,370,468,0.34128
469,346.54888,469,1019.88539,469,420,469,0.34255
470,284.59034,470,838.68168,470,360,470,0.3421
471,559.22982,471,1651.16477,471,620,471,0.34148
472,509.03043,472,1496.90742,472,570,472,0.3428
473,575.04876,473,1696.28345,473,630,473,0.34179
474,641.6546,474,1890.86115,474,690,474,0.34212
475,730.26329,475,2146.42206,475,770,475,0.34296
476,592.93102,476,1751.50811,476,640,476,0.34133
477,821.08053,477,2416.83431,477,850,477,0.34249
478,845.2768,478,2487.15245,478,870,478,0.34261
479,1086.46833,479,3208.70304,479,1090,479,0.3414
480,1285.64112,480,3780.88002,480,1270,480,0.34278
481,1114.7003,481,3285.13671,481,1110,481,0.34209
