Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,5.30066449642181,420,6.79119530750796,420,31,420,0.76729695449718
420.25,10.4922612023354,420.25,13.4360263097327,420.25,36,420.25,0.767667527534629
420.5,5.29548048019409,420.5,6.7822065121161,420.5,31,420.5,0.767556958536287
420.75,13.5954586243629,420.75,17.4128415095109,420.75,39,420.75,0.767539399103605
421,12.5514876890182,421,16.0755318171687,421,38,421,0.767549159006391
421.25,0.103680479526518,421.25,0.132750502453221,421.25,26,421.25,0.767775843954274
421.5,-4.0415565776825,421.5,-5.17501204746296,421.5,22,421.5,0.767735119391376
421.75,14.6046153330803,421.75,18.6966428230373,421.75,40,421.75,0.767889529560228
422,15.6327292776108,422,20.0188771722556,422,41,422,0.767662064888238
422.25,9.41642381429672,422.25,12.059062969291,422.25,35,422.25,0.767622848656613
422.5,14.5831169128418,422.5,18.6691412580759,422.5,40,422.5,0.767888706348573
422.75,13.5421953988075,422.75,17.3419986016363,422.75,39,422.75,0.767653128578577
423,11.4690432214737,423,14.6904656108474,423,37,423,0.767483007960777
423.25,3.20149059057236,423.25,4.10015337121012,423.25,29,423.25,0.767587703851309
423.5,6.29660704612732,423.5,8.06456397940272,423.5,32,423.5,0.76754196715776
423.75,8.35695165395737,423.75,10.7019299512257,423.75,34,423.75,0.767645957329311
424,14.5401200723648,424,18.6157256492727,424,40,424,0.767822930287692
424.25,9.37942416906357,424.25,12.0128303745581,424.25,35,424.25,0.767550849298721
424.5,37.1901375389099,424.5,47.6195996364879,424.5,62,424.5,0.767743336630615
424.75,12.4592426943779,424.75,15.9532335541249,424.75,38,424.75,0.76774485564304
425,18.6281804800034,425,23.8585379004815,425,44,425,0.767543545297992
425.25,26.8464270544052,425.25,34.3800871771521,425.25,52,425.25,0.76763511405252
425.5,22.7191587591171,425.5,29.0960304335511,425.5,48,425.5,0.767598739770309
425.75,14.4868155813217,425.75,18.5559758636147,425.75,40,425.75,0.767478688960607
426,3.1832387971878,426,4.0759473549379,426,29,426,0.767740928030802
426.25,13.4441202402115,426.25,17.2188512481804,426.25,39,426.25,0.767546318582856
426.5,10.3594307851791,426.5,13.2621634614793,426.5,36,426.5,0.76788091673689
426.75,6.25313264369964,426.75,8.00651330767908,426.75,32,426.75,0.767764397573856
427,13.4212278223038,427,17.187185318494,427,39,427,0.767648904945838
427.25,19.5572292375565,427.25,25.0330562467589,427.25,45,427.25,0.768005470033698
427.5,10.3358976125717,427.5,13.2318871124453,427.5,36,427.5,0.76788939146819
427.75,16.4666564893723,427.75,21.0837950331568,427.75,42,427.75,0.76776860213311
428,14.4128957891464,428,18.4553832856327,428,40,428,0.767719332267014
428.25,15.4262911653519,428.25,19.7515981988625,428.25,41,428.25,0.767773175192113
428.5,6.22825971126556,428.5,7.97489274897674,428.5,32,428.5,0.767743021536626
428.75,21.5313616037369,428.75,27.5675750502967,428.75,47,428.75,0.767796799993342
429,16.4197648954391,429,21.0222978383739,429,42,429,0.767820725774181
429.25,9.27543589115142,429.25,11.8746771672463,429.25,35,429.25,0.767865334843237
429.5,26.5879699087143,429.5,34.0453693942436,429.5,52,429.5,0.767717515708207
429.75,18.427857260704,429.75,23.5938456810127,429.75,44,429.75,0.767802298116417
430,10.2770646810532,430,13.1570635268955,430,36,430,0.767861182545335
430.25,24.5171524566412,430.25,31.3840586585442,430.25,50,430.25,0.767949141833373
430.5,10.2725817763805,430.5,13.1497258607935,430.5,36,430.5,0.767952583071717
430.75,25.5233210033178,430.75,32.6722063512727,430.75,51,430.75,0.767945329806461
431,21.4511768507957,431,27.4609132542335,431,47,431,0.767906247470707
431.25,11.2822789460421,431.25,14.4413193212182,431.25,37,431.25,0.767999428316272
431.5,15.3446139705181,431.5,19.6467664507408,431.5,41,431.5,0.767782874059744
431.75,10.261374514699,431.75,13.1370319512587,431.75,36,431.75,0.767858004139628
432,12.2906445598602,432,15.7333456347169,432,38,432,0.767936424014378
432.25,16.3500945466757,432.25,20.9359918861819,432.25,42,432.25,0.767716821814786
432.5,23.453704816103,432.5,30.0250382388885,432.5,49,432.5,0.767891943882086
432.75,10.2524087053537,432.75,13.1269452504992,432.75,36,432.75,0.767778290319588
433,1.11635484933853,433,1.42927546059237,433,27,433,0.767819992207909
433.25,19.379740870595,433.25,24.812371479299,433.25,45,433.25,0.76780850615464
433.5,10.2456843483448,433.5,13.1198383219767,433.5,36,433.5,0.767692176200586
433.75,23.4280723661184,433.75,29.9941880455592,433.75,49,433.75,0.767842707585326
434,14.2971228075027,434,18.306355151841,434,40,434,0.767751505804668
434.25,20.3765441411734,434.25,26.0868353285523,434.25,46,434.25,0.767859476612747
434.5,12.2637915170193,434.5,15.6970368369212,434.5,38,434.5,0.768029073091153
434.75,15.3010499018431,434.75,19.5897439644887,434.75,41,434.75,0.767830631779869
435,29.4809957385063,435,37.7446278940873,435,55,435,0.767821158742313
435.25,17.3182224225998,435.25,22.1703170295239,435.25,43,435.25,0.767898045108788
435.5,32.4990175509453,435.5,41.6060609013516,435.5,58,435.5,0.76786726584296
435.75,25.4036939716339,435.75,32.5221580182126,435.75,51,435.75,0.767873991535593
436,22.3600787568092,436,28.62200272714,436,48,436,0.767970594164547
436.25,20.3298872709274,436.25,26.0262448742726,436.25,46,436.25,0.767884279392472
436.5,13.2454897236824,436.5,16.9551976369701,436.5,39,436.5,0.76795648817724
436.75,23.3489023590088,436.75,29.8882564895322,436.75,49,436.75,0.76795774168674
437,21.320366332531,437,27.2955025154052,437,47,437,0.767849842976438
