Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,358.57436299324,420,858.854824799584,420,370,420,0.418478095530224
421,357.872996091843,421,861.085088027349,421,370,421,0.416653132507087
422,471.052438497543,422,1126.53160889195,422,480,422,0.419095240568157
423,542.454746961594,423,1303.27747342237,423,550,423,0.417246593521114
424,654.821010351181,424,1570.55175817457,424,660,424,0.417933302183635
425,931.409024000168,425,2229.74844879827,425,930,425,0.418686447849617
426,1175.74465250969,426,2830.83465854386,426,1170,426,0.416391278822168
427,1152.58635878563,427,2759.05252860199,427,1150,427,0.418713238944328
428,1385.06906342506,428,3315.81268227286,428,1380,428,0.418683549871898
429,1993.82859444618,429,4796.02492509851,429,1980,429,0.416766939704128
430,2609.96741652489,430,6237.88255482362,430,2590,430,0.419347425426389
431,3207.51009309292,431,7685.81053933297,431,3180,431,0.418310526852996
432,4515.03430318832,432,10855.0605315938,432,4470,432,0.416971935090056
433,6358.14830100536,433,15192.1084066338,433,6290,433,0.419453820190089
434,8461.66594529152,434,20304.6518777476,434,8370,434,0.417739260462069
435,10217.039244771,435,24534.702806,435,10110,435,0.417447421350438
436,11943.9244219065,436,28509.1338661038,436,11830,436,0.419871859019192
437,13646.0448967218,437,32815.5621688872,437,13530,437,0.41687804251933
438,14132.7190805674,438,33843.3360713483,438,14030,438,0.418564242835285
439,12854.4273546934,439,30767.6528204814,439,12780,439,0.418754779327034
440,12726.823258996,440,30597.7000414124,440,12670,440,0.416974171217824
441,12177.9550176859,441,29100.54250543,441,12140,441,0.41941734524832
442,11680.6336897612,442,28010.720490738,442,11660,442,0.417999634282925
443,11244.6946007013,443,27028.8744735036,443,11240,443,0.417055744462619
444,10769.771026969,444,25736.8264081284,444,10780,444,0.419397122108376
445,10196.0099464655,445,24483.6678146844,445,10220,445,0.417456201114278
446,10795.8549926281,446,25887.6400310631,446,10820,446,0.418020391242048
447,10775.6394141912,447,25706.8210161673,447,10800,447,0.420087026771828
448,11235.4435815811,448,27026.6016490253,448,11260,448,0.416759931390263
449,10535.2067161798,449,25187.5460440796,449,10560,449,0.419216975421069
450,11274.9973118305,450,26955.1655832764,450,11300,450,0.419232957571491
451,11426.2616863251,451,27476.9385931082,451,11430,451,0.416886223375722
452,11738.6074216366,452,28004.9787884224,452,11720,452,0.420074627575676
453,11921.3074393272,453,28605.101280175,453,11880,453,0.417757799413235
454,11701.6210167408,454,28121.4575154698,454,11640,454,0.417137358000153
455,12530.7346963882,455,29927.6604264686,455,12440,455,0.419631188824217
456,12909.6668186188,456,31070.5947667335,456,12790,456,0.416545006586151
457,13695.3441839218,457,32781.1888362288,457,13540,457,0.418745411623001
458,14930.794090271,458,35676.8284253365,458,14730,458,0.419439037523493
459,15774.2573041916,459,37941.2633145314,459,15530,459,0.416795270029127
460,17874.7713947296,460,42727.2525416039,460,17560,460,0.419289595094887
461,19132.2120712996,461,45881.4431113042,461,18740,461,0.417986687439318
462,22559.7260935307,462,54112.3378879058,462,22030,462,0.417902966520044
463,28782.3667169809,463,68724.7743422855,463,28020,463,0.419732739876249
464,31101.3647789955,464,74665.7560955388,464,30190,464,0.417552399192576
465,36493.5335129499,465,87540.9523826536,465,35320,465,0.417872588894785
466,42788.7517595291,466,102280.698757821,466,41310,466,0.419289968219949
467,49435.5695027113,467,118402.942832107,467,47610,467,0.418494354007768
468,57946.2461793423,468,138470.413048701,468,55670,468,0.419412744008338
469,65995.641580224,469,157551.126535782,469,63250,469,0.419807530589565
470,76928.326189518,470,184719.829593287,470,73550,470,0.417473731554893
471,87547.8484009504,471,209103.265906241,471,83310,471,0.419613457873585
472,98896.5855152607,472,236720.366877398,472,93670,472,0.418743023145766
473,115545.545044065,473,277226.573945376,473,108930,473,0.417792855526094
474,130968.951892853,474,313463.339149,474,122900,474,0.418776289927257
475,147139.486253858,475,352775.93783952,475,137440,475,0.418081122889128
476,164189.258687854,476,393817.384223333,476,152880,476,0.417914364119783
477,190761.144473195,477,455511.531623264,477,177060,477,0.419711727809256
478,213735.047717452,478,513357.818070405,478,197760,478,0.417365561049684
479,241305.48369205,479,576890.718919405,479,222570,479,0.419232212513459
480,267488.403216004,480,640173.91838643,480,245950,480,0.418799799190352
481,301149.048444629,481,722567.427522698,481,276130,481,0.417778783823674
482,334303.051051497,482,798077.447302763,482,305680,482,0.419808978505541
483,367372.431537509,483,879485.717893775,483,334990,483,0.418680152645694
484,405611.917874217,484,973328.328304183,484,368840,484,0.417730961826903
485,444717.666170001,485,1061355.47711041,485,403290,485,0.41992803615633
486,481078.36444366,486,1153509.26191877,486,435390,486,0.418048268333345
487,526394.154469371,487,1262087.05364502,487,475450,487,0.418073233380228
488,566583.803140998,488,1351553.13898587,488,510730,488,0.420120803530639
489,596946.840837836,489,1430546.54954658,489,537030,489,0.4182691881724
490,628127.704334855,490,1503563.25293706,490,563960,490,0.418725034941497
491,657602.515918136,491,1567168.13174243,491,589280,491,0.420508305709297
492,667171.821551919,492,1603068.29843282,492,596700,492,0.417208811807163
493,684839.403844714,493,1632978.38649624,493,611320,493,0.420285553623532
494,685194.317940831,494,1638352.65137432,494,610460,494,0.419169845791826
495,673017.153980136,495,1616472.86615192,495,598460,495,0.417367547553209
496,663864.627277851,496,1582911.87498925,496,589150,496,0.420299020696459
497,637790.371591926,497,1531050.73721542,497,564890,497,0.417580463204032
498,608824.491197824,498,1456495.35408656,498,538170,498,0.418962856272979
499,577075.17172277,499,1378448.47668685,499,509100,499,0.41957373280987
500,531497.901697159,500,1275981.00525156,500,467970,500,0.417551813159731
