Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,-15.5901896953583,420,-37.2411426536217,420,30,420,0.419989876211342
421,46.6790864467621,421,111.90116427086,421,90,421,0.418562871928507
422,67.293205499649,422,160.62526957922,422,110,422,0.420295211244547
423,36.1636497974396,423,86.6501405464428,423,80,423,0.418761930215204
424,15.4682128429413,424,37.0085123510354,424,60,424,0.419350253309048
425,46.3131558895111,425,110.501957165308,425,90,425,0.420459657592182
426,-25.6712806224823,426,-61.6199862017773,426,20,426,0.418043769374929
427,46.1034543514252,427,110.029622331908,427,90,427,0.420356964038363
428,5.11095595359802,428,12.2249308861314,428,50,428,0.419458855351869
429,15.2979176044464,429,36.7236842648489,429,60,429,0.418006960170325
430,-5.08765578269959,430,-12.1298096602369,430,40,430,0.420765705258492
431,35.5825208425522,431,85.0921221558512,431,80,431,0.419543775039713
432,-5.0787787437439,432,-12.1731470714671,432,40,432,0.418626379006161
433,15.2230206727982,433,36.2704913097696,433,60,433,0.421029502770013
434,35.4893119335175,434,85.1991499016601,434,80,434,0.417985027807652
435,45.5891686677933,435,109.016072266469,435,90,435,0.419565820174369
436,35.4118894338608,436,84.3762464612183,436,80,436,0.421012292525538
437,5.05221951007843,437,12.1208736790123,437,50,437,0.418249137409081
438,45.4103790521622,438,108.327272567436,438,90,438,0.42053668705587
439,-15.1169275045395,439,-36.1619503890542,439,30,439,0.419418046437334
440,35.2264779806137,440,84.4465922744843,440,80,440,0.418562272782641
441,15.0779467821121,441,35.9217488298191,441,60,441,0.421064236302546
442,15.0588315725327,442,36.0816697940329,442,60,442,0.418763470160748
443,-5.01323878765106,443,-12.0074417618382,443,40,443,0.418914516669493
444,15.0206011533737,444,35.8408914226946,444,60,444,0.420435603781073
445,-15.0014859437943,445,-35.9528547967645,445,30,445,0.418667508116834
446,5.00039601325989,446,11.9431830000891,446,50,446,0.42004175847636
447,55.0032638311386,447,131.222075438612,447,100,447,0.420503462712885
448,35.0013818740845,448,84.0474141076454,448,80,448,0.417891343853175
449,35.0006867647171,449,83.445660747432,449,80,449,0.420774140745917
450,54.9999868869781,450,131.562281872624,450,100,450,0.419436118564941
451,55.1025333404541,451,131.939909714896,451,100,451,0.419032504774577
452,95.3542287349701,452,227.457120155314,452,140,452,0.420558153548657
453,75.4194903373718,453,180.592104155564,453,120,453,0.419022740580462
454,186.379671812058,454,446.222960556055,454,230,454,0.419079944347962
455,45.4194974899292,455,108.240596524815,455,90,455,0.420940903806797
456,187.096620559692,456,448.091539493957,456,230,456,0.418943479757377
457,96.2676801681519,457,229.435784108395,457,140,457,0.420910403157555
458,116.765815734863,458,278.754596378473,458,160,458,0.420236096552209
459,249.254630088806,459,597.245193308332,459,290,459,0.41875044845371
460,270.134840011597,460,643.221597330482,460,310,460,0.421283157478729
461,342.468129515648,461,819.490630075626,461,380,461,0.419292503801441
462,548.486864805222,462,1311.07073388592,462,580,462,0.419722465227975
463,395.828225970268,463,943.669059603307,463,430,463,0.420787375837575
464,716.573794841766,464,1717.8888834389,464,740,464,0.418542633052937
465,915.052476525307,465,2178.55893633915,465,930,465,0.421335945495894
466,1238.52630138397,466,2957.24557432444,466,1240,466,0.420165692263743
467,1345.36224663258,467,3217.5376759425,467,1340,467,0.419514337498875
468,1660.96257805824,468,3952.14668323225,468,1640,468,0.421568853974323
469,1790.15461146832,469,4293.27042716108,469,1760,469,0.418391447307747
470,2495.39691209793,470,5954.32180908734,470,2430,470,0.420434506578814
471,3200.85487639904,471,7622.99854015762,471,3090,471,0.421208850516691
472,3997.2617456913,472,9573.31613745065,472,3830,472,0.418944393615755
473,4525.06082928181,473,10775.2422483107,473,4310,473,0.421262118232019
474,6752.29550552368,474,16122.8897440531,474,6380,474,0.420157071525089
475,7575.67853033543,475,18122.9602675174,475,7120,475,0.419400177919187
476,8953.04354560375,476,21292.2948964186,476,8380,476,0.421775172106477
477,10457.4626888037,477,25014.7355757473,477,9750,477,0.419435394726162
478,14176.2214621305,478,33873.2496362786,478,13160,478,0.419874117081469
479,17289.1592148542,479,41177.011787051,479,15990,479,0.421189213171173
480,19899.1576164961,480,47569.2093400899,480,18340,480,0.41969339723592
481,23521.0489839315,481,56069.3025491892,481,21610,481,0.420828739313703
482,27698.6300498247,482,65962.1639827766,482,25370,482,0.421230487001919
483,32951.814982295,483,78932.2899150869,483,30090,483,0.418874482138474
484,37331.7152291536,484,89059.9058112007,484,33990,484,0.420516613165951
485,40941.1760419607,485,97440.1089295714,485,37170,485,0.421471765164247
486,47929.3789297342,486,114677.898915,486,43420,486,0.419335025991819
487,54015.1208409071,487,128737.41318794,487,48830,487,0.420902238990463
488,58305.3069268465,488,139107.390155187,488,52600,488,0.420481467646128
489,63979.433011651,489,153194.634131735,489,57600,489,0.419033846832708
490,70210.2721816301,490,167088.719771377,490,63080,490,0.421500610234939
491,75301.405608058,491,180288.188286179,491,67520,491,0.419069926714906
