Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1
nm,CPS,nm,CPS / MicroAmps,nm,CPS,nm,MicroAmps
420,4779.95216059685,420,11802.9633432435,420,4650,420,0.40667180368547
421,5351.49793286324,421,13216.9016558861,421,5210,421,0.406593908523954
422,7628.97894349098,422,18815.8888081951,422,7420,422,0.407129128172864
423,9856.14444050789,423,24334.4014429953,423,9590,423,0.406720187873228
424,12208.5447898388,424,30040.7600858406,424,11890,424,0.408039021174017
425,14201.6719582081,425,35004.5973190228,425,13850,425,0.407374284690071
426,19047.063370657,426,47092.6524011108,426,18600,426,0.406171596280401
427,22620.4037472248,427,55727.3332354692,427,22130,427,0.407570098576867
428,28589.6654132366,428,70405.9302233292,428,28020,428,0.40772104208879
429,35316.772581625,429,87229.8123629757,429,34680,429,0.406567315555074
430,46907.1687853336,430,115308.274303579,430,46150,430,0.408422724391181
431,64078.0201767206,431,157967.790777537,431,63080,431,0.407307881303628
432,89385.4901341438,432,220878.733662193,432,88050,432,0.40638523624684
433,123041.586889958,433,302388.023249699,433,121290,433,0.408520646712577
434,156598.109877157,434,386753.131183426,434,154490,434,0.406600167249835
435,183936.086092353,435,453702.02956434,435,181610,435,0.407088277296661
436,204507.708553624,436,503102.090484171,436,202180,436,0.40812962809843
437,205624.32361629,437,507824.127302567,437,203550,437,0.406607776378496
438,195092.070483899,438,481254.355300158,438,193380,438,0.407060176091908
439,180384.249140668,439,443591.508423461,439,179040,439,0.408275458962538
440,160923.609652638,440,397452.737415504,440,159940,440,0.406583650564979
441,141088.368826032,441,347338.598064897,441,140410,441,0.407845567154227
442,124816.631372094,442,308080.579629572,442,124380,442,0.406829496350272
443,114631.715470672,443,282769.722776959,443,114380,443,0.407066412406444
444,106775.445358872,444,262457.036032156,444,106680,444,0.408453763627972
445,101679.071627975,445,251448.831666369,445,101720,445,0.406088301176693
446,101817.063542795,446,250806.202532152,446,101860,446,0.407615268882302
447,105795.277771497,447,260679.589633121,447,105840,447,0.407504573524437
448,111123.387213325,448,274062.181523101,448,111170,448,0.407142322971783
449,123271.418765712,449,303535.214830038,449,123320,449,0.407769178321236
450,137538.967208147,450,338072.102770611,450,137590,450,0.408456696414802
451,155267.918446732,451,383063.469600959,451,155030,451,0.407011702258767
452,181503.261346483,452,446588.127339165,452,180880,452,0.408060888925258
453,209172.436874485,453,513696.968023331,453,208060,453,0.408800433288658
454,235421.70448308,454,581903.695802421,454,233730,454,0.406279644238465
455,278925.171374321,455,685109.818819333,455,276400,455,0.408737318886389
456,319549.903252029,456,787116.380659396,456,316020,456,0.407630965884114
457,365755.370654869,457,904090.261531103,457,360990,457,0.406264881360611
458,415857.898997498,458,1020031.43547408,458,409620,458,0.409282627217089
459,478578.046063042,459,1180755.0150103,459,470460,459,0.406995513876283
460,536180.959859848,460,1320008.73259973,460,526040,460,0.407842342304649
461,590567.376930642,461,1452296.67034794,461,577740,461,0.408274307162426
462,652913.63781867,462,1612387.97820657,462,636910,462,0.406630243275603
463,712273.872316146,463,1749948.75950819,463,692840,463,0.408641827242314
464,760639.474579525,464,1869428.35293685,464,737790,464,0.408505041978752
465,803921.67965591,465,1986929.69949579,465,777570,465,0.406311797366815
466,837740.226679802,466,2056085.53837259,466,808350,466,0.409044856430344
467,848429.066096663,467,2090220.43034774,467,816720,467,0.407562324224137
468,859648.624984503,468,2117134.67222771,468,825560,468,0.407696432523994
469,862101.92711556,469,2114322.89400989,469,825960,469,0.409333147635235
470,839666.010272503,470,2073389.31580678,470,802570,470,0.406665722581423
471,824610.645479512,471,2032193.44323403,471,784510,471,0.407436787310289
472,794899.589459085,472,1951487.63730148,472,752740,472,0.408934945469574
473,759710.499823308,473,1873883.61602761,473,716100,473,0.407096630291261
474,713908.958855438,474,1751108.25652356,474,669840,474,0.409281215063899
475,668971.497234464,475,1644521.49366802,475,624810,475,0.408413087751
476,629483.282061982,476,1556239.69125927,476,586080,476,0.406201035728588
477,582772.144580102,477,1429573.29883795,477,540890,477,0.40924734937496
478,534014.965682769,478,1316255.5889352,478,494090,478,0.407373213952273
479,496174.472722363,479,1220627.82660522,479,457650,479,0.408127456582095
480,457228.149116635,480,1122172.76026641,480,420420,480,0.409049413324472
481,418491.4335078,481,1033645.65575043,481,383740,481,0.406566255069275
482,378734.606713653,482,931458.013324208,482,346330,482,0.408236089857748
